IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
3.06,27.58,0.12,20.33,43.65,3.17,13.4,6.67,50.05,13.78,18.53,6.79,124.17,36.2,14.07,10.12,21.75,25.73,57.4,4.15,3.97,6.58,27.27,28.07
9.5,28.55,0.0,23.34,40.93,2.67,13.12,8.12,39.35,14.03,21.32,11.6,46.17,39.0,13.8,10.33,27.68,24.62,20.85,4.12,3.75,7.92,29.03,28.42
29.11,27.93,0.08,20.16,41.48,2.62,13.32,17.35,17.35,17.6,15.5,16.37,55.95,26.85,20.93,14.5,22.67,24.57,27.93,2.17,3.6,6.38,26.1,27.9
27.04,22.65,0.08,30.24,37.65,2.4,14.38,21.43,8.85,19.98,8.8,17.34,40.25,20.95,23.42,20.27,11.82,26.07,121.97,1.32,5.487500000000001,4.59,20.55,18.3
11.8,13.45,0.1,30.16,31.95,2.27,14.02,16.62,7.0,17.93,5.12,7.77,42.65,18.88,20.55,17.05,8.45,25.4,67.5,1.17,3.6,2.53,16.9,12.12
5.31,10.5,0.95,24.94,29.1,2.17,14.33,7.95,7.6,12.9,3.2,5.9,31.2,20.1,13.77,11.38,7.33,26.98,20.45,1.5,3.4,1.1,12.77,7.95
4.89,6.12,1.77,22.63,26.75,3.95,13.68,7.2,9.38,11.05,2.33,4.04,28.48,21.35,14.15,7.15,3.65,27.8,15.15,1.45,5.107500000000001,1.03,9.68,5.08
5.28,6.07,2.12,21.34,27.45,11.95,13.88,9.9,7.15,16.6,3.33,4.59,35.22,15.93,18.6,8.88,5.2,22.65,38.08,0.85,4.5440000000000005,0.99,8.53,4.33
4.03,6.85,1.67,21.81,46.82,3.58,15.45,11.33,8.12,15.0,2.02,3.18,17.02,16.25,16.52,8.8,4.03,20.43,25.68,0.78,4.488333333333333,1.03,6.97,4.47
6.5,5.57,1.38,19.78,63.85,3.5,13.7,34.55,6.4,11.6,2.08,3.92,14.45,14.43,11.88,9.1,2.3,17.5,12.07,0.6,4.55,0.96,6.12,3.23
4.59,10.452142857142858,1.27,22.48,49.85,3.08,13.27,26.62,5.9,8.8,1.23,4.2,10.6,13.32,11.68,7.45,2.15,17.12,8.35,0.57,4.8374999999999995,0.76,5.35,2.62
3.84,4.4,1.45,17.34,42.5,2.8,11.78,30.3,6.12,13.2,0.9,3.39,17.23,12.57,13.72,7.03,3.1,15.9,10.1,0.78,4.895,0.69,4.25,2.6
5.26,6.75,2.1,21.7,41.0,2.83,11.77,47.6,6.92,25.18,3.08,3.75,26.35,14.6,18.15,10.85,4.67,13.45,54.05,1.38,6.192499999999999,0.8,3.83,3.15
5.05,10.58,3.17,24.19,38.05,2.58,11.55,34.38,12.22,29.42,4.12,5.73,36.98,17.65,21.48,13.75,4.3,14.73,37.17,1.28,5.39,1.18,4.32,3.88
4.58,9.7,1.95,22.76,33.4,2.5,11.55,12.27,7.17,34.3,2.83,8.82,29.5,12.33,20.18,13.25,4.17,15.18,79.38,1.2,7.156000000000001,1.63,5.17,4.65
4.3,11.67,2.85,29.55,31.88,2.15,10.88,7.43,9.05,31.8,4.32,11.46,32.02,13.65,21.55,11.8,5.22,18.18,487.0,1.25,6.3575,1.42,5.43,3.27
7.16,7.47,3.05,30.23,30.7,2.15,11.47,10.73,10.67,26.62,3.62,9.55,57.88,16.52,24.55,14.3,4.32,21.77,429.93,1.68,4.58,1.45,5.65,3.75
14.287692307692309,8.28,2.35,26.65,28.15,2.27,11.82,8.28,10.55,24.23,5.5,15.61,64.1,19.88,29.27,18.4,4.85,24.17,100.77499999999999,1.62,4.7,1.47,5.12,4.25
14.93642857142857,10.67,2.92,26.9,25.25,2.1,11.8,9.27,7.6,15.12,4.85,10.34,48.58,16.0,18.52,17.9,3.95,20.88,330.88,1.1,6.655000000000001,1.18,5.6,4.35
13.002857142857142,7.03,2.12,25.83,22.38,2.1,11.17,7.9,6.27,14.1,3.33,4.97,36.2,12.6,14.85,10.68,3.9,20.38,77.67,0.88,6.617500000000001,0.84,5.42,4.35
10.432142857142859,5.75,1.7,23.4,21.05,1.73,11.28,9.3,4.97,9.12,3.62,3.17,56.2,12.27,13.07,6.5,3.08,18.52,46.55,0.43,6.345,0.66,4.45,3.98
10.347333333333331,5.45,2.05,31.36,19.12,1.7,11.22,7.33,2.3,10.85,3.0,3.84,30.1,9.6,11.78,7.83,4.78,17.0,69.38,0.55,5.769230769230769,0.59,3.75,3.83
9.232,3.27,1.38,25.16,17.85,0.88,11.03,7.62,2.2,9.57,2.55,4.22,76.08,8.38,11.03,9.05,3.0,15.45,23.7,0.78,5.523076923076923,0.37,4.72,3.97
7.5539999999999985,1.95,0.98,31.19,15.9,0.7,11.2,5.8,6.25,6.38,2.55,2.17,63.45,12.25,9.98,4.42,2.88,18.75,12.97,0.55,5.299999999999999,0.59,3.9,2.98
5.870666666666667,1.9,1.25,22.76,16.27,2.23,10.55,5.8,2.3,5.43,1.85,1.57,34.88,10.6,9.85,2.85,2.27,15.15,14.43,0.23,5.1240000000000006,0.53,3.45,2.27
6.275333333333333,2.45,0.88,17.94,14.38,1.83,10.42,4.75,6.28,4.92,0.97,1.64,15.3,12.88,8.15,2.3,1.83,15.9,17.02,0.82,5.115555555555556,0.58,2.92,2.32
7.5793333333333335,1.88,0.78,23.73,13.9,1.75,9.7,2.9,5.3,4.75,2.17,1.48,12.57,10.77,6.8,2.6,1.15,12.95,8.85,0.38,5.25,0.34,3.17,2.1
9.671999999999999,2.58,0.9,26.73,14.62,1.73,9.92,4.2,5.6,4.62,2.25,2.38,22.3,10.05,7.9,3.73,1.25,13.3,11.07,0.4,5.470000000000001,0.26,3.65,9.692307692307692
9.140000000000002,4.9,1.3,23.37,17.2,1.9,11.62,4.28,3.68,5.15,2.05,1.92,29.4,10.02,8.07,3.12,2.0,24.65,15.25,0.42,5.255000000000001,0.6,3.25,2.7
2.69,7.02,1.75,18.23,17.65,2.23,11.67,5.62,4.95,6.17,1.1,2.51,20.48,11.32,9.15,3.98,2.48,26.27,7.72,1.05,4.9433333333333325,0.78,2.92,2.92
3.54,5.38,1.93,20.86,17.52,2.08,11.38,3.88,8.35,7.02,1.62,2.37,14.95,12.47,9.32,5.17,3.9,25.2,8.1,1.07,4.857142857142857,0.81,2.88,2.48
3.24,5.68,2.38,23.75,20.73,2.12,10.95,5.55,8.47,8.4,3.42,2.79,16.55,13.88,11.15,6.45,2.83,20.65,13.47,0.67,3.75,0.65,3.65,2.65
4.49,4.42,1.7,20.55,17.18,2.3,10.4,9.5,7.4,9.23,2.75,3.65,21.0,11.8,12.45,8.7,1.6,23.55,27.92,1.0,3.38,0.53,4.07,2.77
5.1,4.53,1.58,22.7,18.55,2.45,10.82,12.47,7.38,7.33,2.98,3.62,18.2,11.1,11.33,7.88,9.514666666666667,27.02,56.05,1.02,3.3,0.61,4.2,2.75
4.82,6.17,1.6,20.65,22.35,2.8,10.95,10.5,8.45,7.77,2.35,3.5,18.6,11.95,10.9,8.7,8.796,26.12,29.17,1.15,4.74,0.53,4.67,2.88
4.06,6.62,1.08,24.28,23.75,3.05,11.22,6.2,8.23,9.12,1.7,2.96,12.4,13.35,10.05,9.62,8.295333333333334,23.42,275.0,0.82,4.735,0.58,4.72,2.88
2.47,4.7,1.15,31.23,24.2,2.47,10.8,9.6,8.65,7.85,3.07,3.39,36.33,15.17,27.5,8.38,11.366666666666667,21.1,139.22,0.75,5.919999999999999,0.41,5.32,2.9
3.51,6.4,1.6,32.09,23.98,2.18,12.07,9.33,13.88,17.83,8.57,6.71,43.7,17.48,22.73,22.48,16.232000000000003,21.88,111.68,1.55,5.119999999999999,0.95,6.05,3.2
4.27,14.05,3.02,35.58,29.0,2.08,12.3,9.95,12.33,21.6,13.4,9.39,62.95,17.42,33.0,23.2,1.62,22.9,101.2,2.1,6.885000000000001,1.69,8.62,3.7
6.37,9.4,5.33,27.57,40.95,2.2,13.07,17.9,16.52,36.03,14.75,13.1,88.38,20.83,34.35,26.67,9.95,28.55,26.1,1.45,5.0,2.69,9.77,6.8
15.23,15.38,8.22,27.59,53.25,2.5,13.75,30.15,23.62,24.7,5.98,7.58,93.2,31.98,33.03,27.32,18.3,33.67,30.68,2.3,4.8,2.78,9.5,11.38
19.18,15.97,9.78,26.42,50.55,2.9,15.88,33.25,25.55,26.38,10.0,8.74,129.8,35.97,36.73,31.22,15.92,46.85,75.1,2.55,5.82,3.87,11.57,7.95
16.97,15.73,9.62,28.73,47.6,3.2,16.35,39.62,23.7,20.62,14.97,10.18,104.75,31.55,34.0,14.52,10.35,55.33,42.9,2.9,6.67,5.61,14.0,12.62
21.29,16.65,7.83,24.04,43.28,2.9,17.82,17.32,24.9,16.0,11.9,6.36,65.2,41.1,18.8,12.93,10.15,66.83,37.5,1.57,6.62,5.05,13.38,14.02
6.71,16.8,6.25,27.97,38.58,3.32,15.98,13.85,20.8,14.82,12.62,6.62,35.98,38.23,15.4,12.9,13.5,52.12,42.35,2.3,5.08,3.75,13.1,12.05
13.76,14.15,5.08,30.66,38.85,4.35,15.57,12.5,12.93,14.97,12.03,4.37,83.4,23.2,15.35,12.12,9.3,43.92,111.45,0.82,4.72,2.6,9.45,10.3
17.22,9.35,5.07,37.71,37.28,2.08,14.9,7.78,8.3,15.7,10.43,3.68,71.45,19.52,11.05,9.53,8.73,43.3,258.82,0.85,4.65,1.66,7.7,8.75
19.54,7.8,5.3,50.03,37.1,1.48,14.6,7.85,6.73,18.33,8.07,3.3,95.02,18.68,8.9,8.07,8.55,49.42,192.38,0.62,5.88,1.02,7.97,6.05
14.84,9.38,4.9,52.68,34.45,4.05,14.75,8.65,6.85,42.12,5.07,2.44,83.8,19.4,13.4,6.82,10.75,57.3,169.8,0.97,5.65,1.17,7.12,7.83
19.79,9.03,4.6,77.42,31.83,4.15,15.18,12.55,7.38,37.7,3.33,2.02,217.45,18.75,16.68,5.65,8.75,55.52,151.47,3.48,5.9,1.5,6.5,7.15
22.76,11.9,4.72,79.77,35.85,4.17,14.85,21.4,9.9,26.32,4.55,2.36,235.25,22.07,20.15,3.8,7.55,56.3,152.43,3.4,6.15,1.95,6.18,6.5
26.04,17.3,4.9,54.32,43.45,4.05,15.6,21.3,22.65,39.15,4.95,5.15,241.92,32.9,22.15,8.55,8.45,60.38,105.48,3.67,6.6,3.05,6.78,6.67
18.39,16.62,5.6,27.31,41.25,4.55,17.47,23.83,18.25,29.83,7.03,5.7,192.82,43.47,34.75,19.62,26.75,66.53,41.88,2.55,6.62,3.33,8.97,6.67
23.73,15.45,6.4,19.58,40.25,5.7,18.88,14.15,19.3,20.32,7.33,4.34,145.18,37.1,35.22,16.4,37.3,71.1,43.78,1.1,6.32,2.34,7.55,6.5
13.03,7.53,2.88,24.77,38.5,6.85,16.33,6.55,11.18,16.62,3.3,2.74,77.78,21.62,104.18,9.85,18.4,66.75,28.18,0.65,5.28,1.06,6.78,4.5
10.23,5.67,2.9,28.13,33.62,5.67,15.58,12.25,9.75,14.5,3.65,3.41,76.32,22.83,46.53,12.45,24.18,51.23,39.95,0.57,4.65,1.7,6.17,3.12
8.62,4.67,3.15,35.43,28.98,4.6,15.07,10.57,9.02,17.08,16.6,6.604666666666666,55.6,21.02,84.58,18.23,6.95,37.23,93.0,1.0,4.68,1.49,5.45,3.0
5.66,5.1,3.6,36.68,27.8,3.9,14.62,12.22,8.8,14.78,22.77,6.971333333333333,51.0,20.569375,39.1,16.18,7.22,33.92,160.85,1.6,4.8,1.44,5.72,2.92
5.86,7.78,3.25,29.84,24.65,3.53,14.28,8.38,6.35,15.07,15.0,7.570666666666666,26.693999999999996,5.0,27.3,14.0,5.22,29.08,61.17,2.2,4.8020000000000005,2.68,6.45,2.88
4.08,10.57,2.95,29.16,23.58,3.38,14.18,7.47,7.82,14.9,13.2,8.852666666666666,23.856666666666666,13.53,28.5,12.6,5.97,27.5,124.12,2.1,4.79,3.3,7.07,4.1
3.2,11.85,2.88,24.88,23.77,3.0,13.72,11.57,7.12,14.38,12.8,10.68,33.728,11.88,24.25,13.95,4.47,42.12,150.27,2.02,5.675999999999999,3.9,8.78,5.03
4.18,11.35,2.73,24.48,23.32,2.75,13.15,7.28,12.9,16.0,14.28,8.41,24.45,13.7,19.45,17.55,7.58,21.38,297.85,1.83,2.5,4.77,9.4,14.2
3.1,16.3,4.28,26.79,24.55,2.42,12.97,8.55,13.55,16.3,25.5,9.55,16.2,16.02,39.52,20.55,7.62,25.92,149.62,2.33,6.492,5.64,8.85,8.72
6.2,14.12,6.45,32.49,28.93,2.47,12.33,16.6,25.15,29.85,51.58,19.52,41.65,27.55,79.02,54.5,19.17,23.1,177.42,2.12,6.085,4.02,9.7,4.97
11.17,15.53,7.58,48.67,33.8,2.27,12.5,50.6,23.12,29.48,44.58,23.61,59.126000000000005,30.9,152.07,46.35,34.12,58.88,121.25,2.38,5.08,5.2,11.65,6.83
24.08,19.48,8.95,48.95,38.88,4.22,17.48,38.2,24.5,60.33,55.6,26.18,62.407333333333334,33.48,73.97,55.27,28.77,86.38,33.5,2.62,5.18,6.49,12.42,7.4
25.91,22.65,9.1,45.39,40.23,11.32,18.27,22.05,27.85,46.25,43.17,32.23,55.14266666666666,35.9,43.95,43.1,34.65,99.65,17.98,3.12,5.45,6.04,16.35,7.2
26.5,18.77,11.4,35.0,41.03,18.18,20.18,34.45,33.17,30.43,28.3,31.71,43.27866666666667,33.83,55.8,36.02,26.4,92.05,18.5,2.98,5.47,5.26,19.55,5.68
23.1,8.8,7.55,27.4,40.48,18.7,19.1,36.9,23.57,13.93,16.88,22.2,47.830000000000005,29.88,205.65,27.2,20.2,77.72,35.45,2.42,6.4,1.64,20.1,2.83
8.2,3.33,1.5,21.8,31.98,16.43,17.6,11.98,5.62,9.45,10.18,3.66,48.921875,15.18,166.4,6.08,12.9,56.05,32.75,0.85,5.62,0.77,14.92,2.05
5.62,1.77,0.9,21.36,27.5,5.53,16.1,5.85,2.35,5.92,6.1,1.48,13.9,11.12,234.45,3.4,3.67,49.03,4.75,0.4,4.92,0.44,8.93,1.92
3.89,1.12,0.95,23.52,23.67,3.72,15.03,4.95,2.48,4.4,4.47,1.69,12.15,9.75,193.43,4.2,3.12,39.5,16.88,0.3,4.6,0.49,6.92,1.83
3.86,2.45,1.4,22.31,20.25,7.1,14.28,9.38,4.0,6.75,5.75,3.48,11.62,9.43,126.4,5.4,2.35,37.12,9.15,0.4,5.093333333333334,0.86,6.53,2.7
3.15,5.0,3.25,19.97,20.8,6.32,13.03,4.52,9.75,7.47,8.35,3.45,9.82,14.82,102.83,3.47,6.15,42.2,4.92,0.57,4.994999999999999,1.34,7.7,2.38
3.33,6.65,3.2,20.33,20.05,5.58,12.45,8.27,9.1,9.65,10.15,3.32,11.35,14.3,101.6,7.27,8.05,43.35,7.5,0.7,5.226000000000001,1.35,7.47,3.02
4.37,10.92,3.25,22.23,18.8,5.6,12.82,7.67,9.35,7.78,16.15,4.67,13.0,13.22,91.4,6.83,9.47,35.22,7.17,0.93,5.414,1.89,7.25,3.53
4.61,8.32,2.3,21.13,17.65,5.88,13.82,9.7,9.93,6.8,7.72,3.32,12.68,13.65,86.75,4.8,6.6,38.68,14.75,1.02,5.246666666666667,1.18,7.62,2.73
6.22,5.5,1.18,20.85,16.25,5.95,13.95,8.4,5.9,6.28,5.55,2.75,14.32,11.45,61.45,6.2,5.33,39.48,11.4,0.75,4.545,0.8,6.03,2.12
4.64,3.0,1.15,21.83,15.6,5.57,13.65,5.45,5.22,5.4,7.88,3.28,12.6,10.03,56.7,9.38,5.62,37.55,9.15,0.7,4.890000000000001,1.11,3.9,1.98
4.96,4.12,1.42,26.41,15.53,6.4,12.7,6.05,6.5,4.4,12.18,8.93,14.05,10.28,48.17,9.65,6.97,40.98,16.83,0.75,4.424285714285714,0.98,5.2,1.92
5.9,5.3,1.82,19.71,16.22,10.3,11.2,8.1,8.35,4.1,13.95,10.62,27.939999999999998,11.03,49.77,15.35,8.0,48.17,18.38,0.72,4.2942857142857145,1.47,5.4,1.9
5.024666666666666,6.28,2.42,29.44,16.83,10.0,11.65,18.05,10.25,2.85,16.55,7.35,24.158125,13.28,85.45,13.55,6.15,50.88,40.75,0.78,4.475,1.49,7.0,1.9
4.42,8.5,2.85,36.62,17.23,10.12,11.9,13.2,12.57,4.1,13.27,6.46,21.287333333333336,15.68,47.03,7.05,5.7,63.95,313.65,1.0,4.6433333333333335,1.62,7.95,1.85
5.20125,24.77,4.47,45.27,38.33,7.3,12.3,9.82,18.75,5.45,14.12,9.84,20.98,25.77,42.27,11.85,4.58,38.4,377.88,1.4,4.735,3.94,9.1,3.15
0.0,13.43,6.2,30.84,49.85,5.57,12.9,9.88,23.25,11.2,9.5,15.19,29.338000000000005,33.85,36.92,12.78,10.9,30.58,241.5,1.77,5.919999999999999,3.37,9.22,4.045
4.89,18.27,8.72,36.39,43.9,4.6,13.97,12.25,19.5,14.78,35.8,12.22,38.81,30.55,36.12,24.05,35.4,35.45,51.42,2.58,5.119999999999999,3.46,9.5,5.242857142857143
4.47,12.42,5.83,40.48,44.82,4.1,14.18,17.68,27.12,9.52,38.7,20.56,40.96875,42.35,58.25,36.33,33.2,46.88,76.3,1.73,6.315,2.16,5.65,5.97
7.94,11.9,3.92,35.63,43.6,4.38,14.27,40.77,24.17,7.57,31.65,16.89,46.765,33.45,39.47,34.45,30.07,74.25,55.6,2.47,5.5,2.59,7.22,5.75
8.8,27.98,4.22,31.2,43.98,4.95,12.27,18.98,43.17,9.72,31.25,20.3,47.95466666666667,40.33,38.35,33.33,42.05,62.45,38.1,2.68,5.78,4.01,11.52,3.52
8.36,21.7,7.8,25.57,47.78,3.72,13.57,10.05,49.88,19.32,28.9,15.12,48.981333333333325,61.95,29.75,32.85,33.45,54.23,35.6,2.75,6.05,6.3,17.02,0.03
7.97,19.95,10.62,30.5,48.08,3.67,14.35,11.18,53.15,20.78,27.77,18.53,40.20600000000001,60.73,27.5,16.0,19.6,48.65,49.55,4.55,5.88,4.33,20.57,13.790625
6.29,37.17,12.9,34.22,51.02,3.5,15.18,14.07,47.35,17.65,24.68,15.43,34.948,56.85,24.1,18.6,17.68,53.4,102.97,3.25,5.78,5.23,23.43,13.790666666666665
7.72,47.27,10.47,40.61,46.0,3.25,15.2,10.43,38.65,15.05,23.5,12.08,37.482,43.83,23.1,19.45,15.83,44.05,29.88,1.73,5.55,9.57,23.7,2.95
9.08,43.25,8.62,24.1,40.65,3.5,16.0,11.8,18.5,17.4,22.02,11.78,17.05,30.48,27.2,21.8,9.4,44.4,23.85,1.05,5.53,9.0,21.15,0.3
5.93,20.4,4.55,24.64,36.5,2.1,15.9,9.78,13.35,12.3,8.93,5.15,16.12,22.85,20.35,14.28,7.52,45.75,61.08,0.6,5.65,5.44,11.6,10.4925
4.53,7.32,3.58,33.53,31.77,2.0,14.4,4.9,8.15,6.6,5.15,2.79,19.8,17.48,14.27,8.05,4.53,42.25,35.3,0.43,5.3,1.58,8.05,6.4
2.08,5.77,1.9,20.12,28.38,5.0,13.32,8.62,4.33,5.57,2.23,2.12,10.65,13.28,16.6,5.1,2.65,33.07,21.0,0.6,4.95,1.32,7.4,0.35
3.04,2.97,1.75,21.11,24.85,5.05,13.1,6.95,5.62,3.27,2.45,2.08,10.9,11.55,15.62,3.88,1.88,31.5,20.88,0.32,5.03,0.64,8.05,0.53
2.88,2.48,1.52,23.45,22.45,5.17,14.57,4.33,3.8,2.98,2.17,2.01,7.62,10.15,10.15,3.23,1.62,28.37,34.05,0.28,4.8,0.4,8.5,11.402666666666667
5.01,3.45,2.15,22.3,21.12,4.97,14.48,5.15,4.47,3.08,1.35,1.5,11.6,10.12,9.47,2.45,1.9,23.2,21.1,0.55,4.5,0.44,7.55,7.472857142857142
5.58,4.68,2.12,24.32,19.23,4.65,14.72,6.85,5.1,3.5,1.48,1.45,17.15,10.57,10.95,2.15,1.88,26.43,23.2,0.62,4.82,0.35,6.38,5.355714285714286
3.47,7.07,2.53,24.72,18.98,4.38,14.73,4.57,5.5,3.4,1.9,1.76,9.45,9.6,8.15,2.65,2.85,27.48,22.42,0.48,4.35,0.41,5.42,4.905333333333334
4.17,8.57,3.5,27.38,19.52,4.65,14.97,4.62,5.62,3.92,1.15,1.56,11.45,11.0,9.1,2.5,5.43,27.3,19.4,0.43,4.633333333333334,0.52,4.4,4.5633333333333335
5.2,6.62,4.28,34.02,23.27,4.75,15.73,6.53,3.82,5.57,2.48,1.9,26.386875,12.75,12.0,4.17,5.42,32.9,19.23,0.5,4.31875,0.55,4.15,3.368461538461539
9.37,5.93,3.6,34.63,20.75,4.5,14.45,6.35,8.8,9.0,4.22,1.78,29.830000000000002,14.23,23.12,6.05,7.85,36.08,34.05,0.5,3.8,0.67,4.1,2.2
9.3,6.08,3.83,26.62,24.23,4.98,15.78,7.83,7.75,8.8,2.12,1.94,15.62,15.62,25.55,6.12,6.52,46.47,79.6,1.1,4.264,0.96,4.0,5.65
8.9,4.83,4.4,22.06,34.25,4.1,14.78,18.07,10.47,13.3,5.4,11.26,26.12,16.57,26.27,10.55,4.72,60.48,154.6,0.85,4.65,1.2,3.55,4.97
10.54,9.27,3.67,36.22,35.48,3.75,14.5,10.38,9.5,13.3,3.03,6.32,30.98,16.93,42.95,12.55,10.97,56.9,120.22,0.55,4.82,1.33,4.22,4.08
8.63,10.25,4.03,27.55,40.65,4.0,14.62,9.3,8.82,15.2,1.88,3.92,61.2,16.68,44.62,15.83,11.55,34.697500000000005,135.95,1.3,4.8,1.33,4.57,4.9
6.28,15.67,0.0,25.33,42.52,3.78,15.12,18.75,12.0,15.78,6.55,5.62,30.65,19.25,44.35,16.75,8.28,33.904375,71.58,1.08,4.6,1.09,5.75,4.43
9.48,14.33,0.6,24.75,43.3,3.45,14.93,14.85,18.45,16.1,5.15,4.29,32.58,27.23,41.2,15.8,4.85,35.20625,203.95,1.25,4.85,1.87,4.4,4.9
14.94,11.85,0.28,26.21,40.62,3.8,14.03,13.28,16.85,20.27,12.9,4.38,54.33,23.07,23.18,11.03,7.62,40.20125,23.92,0.62,4.78,1.92,4.35,7.1
18.72,20.12,4.5,24.09,43.83,6.6,12.92,12.03,28.03,15.03,15.95,4.33,63.82,40.38,24.62,13.38,19.82,48.35125,24.38,0.88,5.4,1.41,7.88,7.88
16.49,12.6,8.35,27.04,45.55,5.95,13.0,13.07,29.9,8.72,19.92,4.19,38.12,43.92,44.28,17.05,26.57,78.6,133.82,0.8,5.52,4.26,7.1,8.5
16.82,12.77,10.3,19.8,43.12,5.47,13.15,25.53,25.1,8.5,30.12,14.62,45.9,43.58,29.1,33.1,26.47,53.06937500000001,409.48,0.9,5.33,3.26,6.75,30.6
18.62,13.43,5.45,32.09,40.4,6.22,13.6,13.9,37.27,9.25,16.2,16.62,55.48,50.9,27.05,22.88,23.5,56.14533333333332,134.1,0.85,7.23,4.13,7.03,37.32
19.14,18.2,0.1,27.34,35.67,6.53,15.35,13.68,22.17,10.57,11.95,12.43,77.6,26.7,26.2,27.05,16.15,48.760666666666665,97.88,1.4,8.57,2.25,7.02,34.22
21.49,25.15,0.15,26.36,33.75,6.0,18.02,18.5,12.62,9.85,12.03,5.98,27.77,21.35,29.25,15.65,7.8,38.68375,92.75,2.52,8.3,4.43,8.72,21.12
24.7,11.18,0.03,23.96,35.55,2.92,18.07,23.53,16.52,12.35,9.07,7.49,25.62,28.85,26.55,20.25,9.45,35.9375,57.05,1.0,8.1,2.53,8.38,17.07
11.88,5.18,0.48,27.85,34.9,4.12,16.93,14.4,20.33,7.57,6.78,3.87,22.43,34.05,16.55,9.2,8.55,36.112,62.43,1.4,7.4,0.97,8.75,18.3
10.58,5.85,1.23,31.92,34.58,12.12,16.38,12.57,24.6,5.8,6.6,3.67,20.77,37.22,15.95,8.05,4.75,34.120666666666665,105.85,1.78,6.5,0.88,7.7,17.88
7.93,5.25,1.9,27.65,32.98,9.53,15.65,11.53,20.38,4.95,9.55,4.29,16.18,35.95,21.53,8.22,3.0,33.62466666666667,95.88,1.82,6.28,0.96,7.08,13.05
5.25,4.38,2.28,26.6,31.18,9.47,14.88,12.4,21.73,5.97,9.5,4.17,19.05,32.88,21.5,6.95,4.35,47.0,46.47,1.35,6.25,1.05,10.55,12.17
10.35,7.5,2.33,27.27,27.48,8.43,14.97,10.75,11.05,14.33,9.3,4.1,27.0,22.25,17.6,6.8,4.62,30.226428571428578,69.12,1.45,6.65,1.11,11.05,8.02
12.54,8.0,2.65,22.14,30.9,7.77,15.53,10.15,9.38,8.45,8.62,4.03,55.15,20.27,16.0,7.95,3.73,32.572142857142865,45.17,1.02,7.33,1.09,9.7,4.98
5.92,9.72,2.17,22.04,25.45,8.3,14.73,9.22,8.6,7.38,8.15,3.02,17.1,19.25,41.55,9.9,4.17,32.858666666666664,48.95,0.48,6.6,1.26,8.4,5.15
3.16,11.6,1.8,20.34,23.07,7.95,14.15,6.97,6.47,6.05,15.7,2.87,10.7,16.8,125.15,6.03,4.12,31.48,37.67,0.45,6.12,1.54,5.38,4.9
5.0,6.45,2.0,26.52,21.8,7.62,13.25,9.1,8.0,6.83,22.62,3.76,13.48,16.45,137.03,10.88,4.33,31.973333333333333,18.02,0.35,5.67,1.1287500000000001,4.83,4.243076923076924
5.21,4.92,0.03,28.34,21.0,8.1,12.22,12.12,7.97,11.25,16.43,5.03,16.65,17.05,73.1,13.8,4.42,46.15,27.7,0.55,5.07,1.245625,5.5,4.9
6.54,3.77,0.12,25.07,26.7,13.3,13.1,7.2,10.85,23.45,21.3,10.79,20.7,17.57,115.38,17.12,5.6,56.22,88.62,1.27,4.533333333333333,1.506875,9.12,4.58
5.23,5.42,1.35,26.58,29.8,11.72,13.3,10.38,21.38,28.55,21.65,9.09,18.23,27.83,89.03,7.88,8.35,64.72,124.1,1.4,4.756,1.803125,11.33,4.2
6.53,12.73,2.75,21.02,38.32,8.8,13.47,17.45,20.85,31.1,16.1,11.03,36.85,30.48,55.35,7.12,12.4,59.53,450.3,1.43,5.134,1.8643750000000001,11.75,5.43
3.99,19.1,5.47,23.91,54.3,6.95,11.3,13.62,23.42,53.7,20.82,11.0,52.07,39.23,31.18,12.55,16.98,39.77,310.4,1.62,5.825714285714285,2.87,12.6,3.85
3.51,15.55,7.4,37.69,47.25,5.6,11.85,12.18,33.48,61.33,41.6,20.88,41.92,43.98,38.25,26.4,12.7,36.75,277.55,1.98,5.338571428571428,2.63,12.85,9.9
3.87,23.02,13.58,42.76,43.75,5.0,12.8,23.38,30.4,62.33,21.12,15.05,32.62,44.02,27.77,42.58,11.38,45.33,94.12846153846152,1.88,6.768571428571428,10.81,10.33,12.02
11.21,22.3,0.0,42.26,45.18,4.15,14.02,31.85,40.9,69.12,22.2,11.28,34.9,51.98,75.2,36.47,12.95,47.42,112.57857142857142,2.17,5.58,8.27,7.38,13.57
13.36,22.58,0.08,28.47,45.83,4.28,13.03,28.95,38.55,56.17,23.25,9.87,41.55,52.42,60.32,28.52,16.18,89.62,350.52,2.1,6.28,5.49,7.65,5.53
12.6,23.32,0.25,32.82,49.3,6.03,14.88,33.72,37.67,44.7,22.75,11.32,32.5,57.1,83.53,22.12,18.27,89.35,77.22,2.3,7.5,5.56,9.1,7.3
