Dwarka-S8-DPCC,East-Arjun-Nagar-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,MDCNS-DPCC,Najafgarh-DPCC
975.98,973.46,977.0,978.65,979.38,978.3279999999999,978.95,976.27,977.48,979.3,984.1,976.12,980.92,971.27,974.15,978.02,978.1,977.45,978.05,977.38,729.22,978.75,978.08
976.38,973.69,977.28,978.98,979.72,978.6013333333333,979.32,976.75,977.9,979.5,984.1,976.35,981.25,971.3,974.47,978.4,978.55,977.78,978.35,977.72,729.72,979.0,978.53
976.77,974.1,977.73,979.27,979.95,977.5,979.77,977.05,978.23,979.92,984.1,976.8,981.62,971.32,974.95,978.75,978.83,978.02,978.77,978.08,729.82,979.45,978.77
977.12,974.39,977.98,979.65,980.33,977.85,980.15,977.48,978.6,980.25,984.1,976.97,982.0,971.3,975.25,979.12,979.33,978.33,979.08,978.38,729.82,979.7,979.25
977.12,974.61,978.23,979.7,980.5,978.0,980.3,977.47,978.73,980.55,984.1,977.23,982.2,971.27,975.58,979.25,979.45,978.32,979.3,978.52,729.88,979.92,979.33
977.0,974.41,978.0,979.45,980.25,977.78,979.5,977.35,978.5,980.35,984.1,977.05,981.8,971.2,975.33,979.05,979.2,978.12,979.08,978.33,729.67,979.73,979.15
979.2061111111111,974.05,977.62,979.15,979.9,977.38,979.65,977.15,978.23,979.9,984.1,976.38,981.58,971.2,974.97,978.73,979.12,977.83,978.7,978.03,729.25,979.3,978.85
978.9633333333334,973.57,977.15,978.67,979.42,976.85,979.0,976.62,977.78,979.42,984.1,975.85,981.15,971.2,974.53,978.2,978.65,977.2,978.22,977.53,728.82,978.83,978.33
975.12,972.88,976.47,977.97,978.8,976.17,978.33,975.88,977.05,978.83,984.1,975.08,980.45,971.23,973.88,977.5,977.9,976.55,977.52,976.85,728.73,978.1,977.67
974.33,972.04,975.72,977.12,978.0,975.3,977.6,975.03,976.15,977.95,984.1,974.17,979.62,971.3,973.08,976.62,977.0,975.65,976.7,976.0,728.73,977.3,976.75
973.52,971.3,975.05,976.33,977.25,974.62,976.92,974.28,975.42,977.28,984.1,973.67,978.83,971.3,972.33,975.9,976.22,974.83,975.92,975.22,728.0,976.58,975.9
972.88,970.61,974.38,975.62,976.47,973.9,976.22,973.6,974.75,976.55,984.1,973.17,978.15,971.3,971.6,975.15,975.55,974.15,975.25,974.55,727.95,975.88,975.28
972.47,970.18,973.85,975.17,976.03,973.38,975.75,973.08,974.27,976.12,984.1,972.55,977.7,971.27,971.1,974.65,974.95,973.67,974.83,973.97,728.8,975.42,974.72
972.18,970.03,973.6,975.1,975.88,973.2,975.62,972.82,974.05,975.95,984.1,972.35,977.58,971.25,970.95,974.5,974.73,973.58,974.62,973.82,728.9,975.25,974.5
972.12,969.95,973.52,975.05,975.8,973.18,975.52,972.77,973.92,975.92,984.1,972.12,977.52,971.25,970.8,974.45,974.65,973.62,974.55,973.77,728.9,975.23,974.45
972.5,969.85,973.42,974.95,975.7,973.15,975.62,972.73,973.85,975.8,984.1,972.3,977.35,971.25,970.75,974.38,973.95,973.5,974.48,973.68,728.95,975.1,974.45
972.8,970.18,973.85,975.35,976.03,973.53,976.02,973.08,974.23,976.1,984.1,972.77,977.7,971.3,971.2,974.73,974.8,973.92,974.85,974.08,729.05,975.47,974.75
973.3,970.83,974.38,976.05,976.8,974.23,976.62,973.67,974.85,976.8,984.1,973.45,978.3,971.3,971.67,975.38,975.5,974.78,975.5,974.72,729.02,976.1,975.25
973.9,971.38,974.92,976.5,977.4,974.68,977.0,974.05,975.33,977.3,984.1,974.03,978.7,971.3,972.2,975.85,975.82,975.15,976.08,975.15,729.0,976.67,975.75
974.3,971.72,975.25,977.95,978.12,975.38,977.58,975.23,975.95,977.75,984.1,974.23,979.55,971.3,972.55,976.88,977.62,976.42,976.43,976.05,729.0,977.08,976.6
976.78,973.84,976.97,980.4,980.43,978.1,979.95,977.5994444444445,978.62,980.0,984.1,975.65,982.2,971.3,973.95,979.58,979.25,978.58,978.55,978.8,729.55,979.28,979.38
979.15,976.82,980.03,982.35,983.25,980.6,982.6,977.4733333333334,980.98,983.1,984.1,978.9,983.73,971.3,977.0,981.82,979.2311111111111,980.12,981.75,980.8,730.7,982.1,981.6
980.1,977.09,981.08,979.5088888888889,983.62,981.05,983.17,977.5588235294117,981.58,983.15,984.1,979.62,983.95,971.2772222222223,978.27,982.33,979.1049999999998,980.45,981.98,981.15,730.75,982.65,982.17
979.0,976.39,980.12,981.4,982.33,979.77,982.3,978.85,980.45,982.3,984.1,978.97,982.75,971.2811764705882,977.3,980.93,980.72,979.8,981.12,980.2,730.73,981.73,980.78
976.35,973.75,977.57,978.8,979.35,977.0,979.22,977.6494117647057,977.72,979.55,984.1,976.67,979.9,971.2929411764705,974.73,978.15,977.9,977.3,978.4,977.35,730.45,979.07,978.15
976.17,973.62,977.02,979.48,979.98,977.42,979.6,977.960588235294,977.88,979.68,984.1,976.0,980.4,971.3141176470589,974.1,978.8,978.65,978.08,978.3,977.9,730.3,978.85,978.43
977.42,974.86,978.27,980.25,981.03,978.48,980.62,978.3394444444444,979.05,980.92,984.1,977.08,981.97,972.35,975.38,979.7,979.62,978.97,979.55,979.0,730.25,980.15,979.6
978.0,975.36,978.88,980.55,981.6,978.9,981.17,977.8,979.48,981.5,984.1,977.78,982.95,971.38,976.02,980.1,979.95,979.33,980.1,979.35,730.18,980.73,979.95
978.22,975.42,979.05,980.5,981.42,978.95,981.3,978.23,979.6,981.53,984.1,978.23,983.0,971.3,976.17,980.12,980.1,979.38,980.17,979.48,730.0,980.8,980.2
979.12,976.12,979.88,981.38,982.2,979.62,982.25,979.27,980.52,982.12,984.1,979.02,983.85,971.3,977.0,980.95,981.6,980.23,980.92,980.38,729.98,981.6,981.28
980.55,977.48,981.23,982.35,983.57,981.12,983.73,981.1,981.4,983.48,984.1,980.25,985.42,971.3,978.52,982.48,983.08,981.65,982.28,981.92,729.95,982.95,982.92
981.92,979.31,982.9,980.9827777777778,985.25,982.83,985.08,981.5,979.8727777777777,985.25,984.1,981.52,987.17,971.3,980.23,984.2,984.58,982.95,984.08,983.6,729.92,984.65,984.55
981.6,979.08,982.85,984.4,984.88,982.4,984.5,982.22,979.3433333333331,984.95,984.1,981.28,986.75,971.3,980.2,983.73,984.18,982.6,983.83,983.17,729.88,984.35,984.35
979.95,977.88,981.33,982.67,983.83,980.97,982.92,980.23,978.5788888888887,983.78,984.1,979.8,985.17,971.3,978.65,982.27,982.22,981.1,982.38,981.47,729.9,982.88,982.1
978.8,976.06,979.67,981.05,982.23,979.6,981.6,978.9,977.7877777777778,981.9,984.1,978.4,984.05,971.3,976.9,980.75,980.83,979.95,980.72,980.08,729.92,981.42,980.8
977.72,975.0,978.57,979.92,981.1,978.45,980.6,977.8,976.9083333333334,980.88,984.1,977.5,980.5027777777777,971.3,975.8,979.55,979.7,978.85,979.6,979.0,730.0,980.23,979.55
977.23,974.27,977.9,979.5,980.53,977.88,980.15,977.5,976.2527777777777,980.17,984.1,976.55,979.791111111111,971.3,975.1,979.08,979.35,978.53,978.85,978.53,729.9,979.58,979.25
977.52,974.71,978.3,979.85,981.02,978.27,980.38,977.75,976.2716666666666,980.6,984.1,976.8,979.8133333333333,971.3,975.55,979.5,979.6,978.8,979.32,978.77,729.9,980.05,979.42
977.3,974.65,978.17,979.73,980.88,978.15,980.33,977.77,976.252222222222,980.55,984.1,976.98,982.05,971.3,975.45,979.43,979.55,978.75,979.28,978.77,729.95,979.97,979.42
977.85,975.05,978.58,980.42,981.27,978.62,980.65,978.25,976.6783333333335,980.98,984.1,977.1,982.65,971.3,975.75,979.88,980.1,979.1,979.75,979.23,730.0,980.42,979.9
977.88,975.05,978.65,980.15,981.05,978.55,980.65,977.97,977.3588888888888,980.9,984.1,977.38,982.5,971.32,975.85,979.73,979.75,978.95,979.75,979.08,730.0,980.38,979.78
978.05,975.23,978.8,980.58,981.3,978.78,981.1,978.4,977.9955555555555,981.12,984.1,977.75,982.7,971.35,976.0,979.98,980.1,979.48,979.95,979.48,730.08,980.58,980.08
979.02,976.16,979.77,981.48,982.05,979.75,981.72,979.35,978.2227777777777,982.03,984.1,978.8,983.6,971.4,976.98,980.9,981.05,979.95,980.9,980.28,730.2,981.5,981.05
979.28,976.53,980.05,981.8,982.33,980.08,982.0,979.65,978.0300000000001,982.27,984.1,978.98,983.85,971.4,977.23,981.27,981.35,980.23,981.17,980.55,730.38,981.8,981.45
978.98,976.23,979.9,981.45,981.95,979.75,981.58,979.35,978.0777777777777,982.02,984.1,978.78,983.5,971.4,977.08,981.0,981.08,979.83,980.9,980.22,730.4,981.55,981.15
978.58,975.91,979.5,981.23,981.73,979.45,981.42,979.05,978.1016666666666,981.77,984.1,978.48,983.12,971.32,976.67,980.68,980.75,979.62,980.62,979.9,730.4,981.18,980.85
978.35,975.71,979.32,981.03,981.5,979.17,981.33,978.77,978.1327777777777,981.68,984.1,978.35,982.8,971.35,976.53,980.48,980.45,979.75,980.42,979.68,730.35,981.0,980.55
978.23,975.86,979.28,981.27,982.0,979.53,981.55,978.92,978.1405555555555,981.9,984.1,978.12,982.95,971.38,976.45,980.8,980.72,980.25,980.53,979.98,730.35,981.15,980.6
978.85,976.13,979.65,981.45,982.23,979.82,981.92,979.2,978.0977777777779,982.15,984.1,978.3,983.12,971.4,976.85,980.95,980.95,980.35,980.85,980.27,730.4,981.53,980.9
979.35,976.53,980.03,981.8,982.62,980.15,982.45,979.52,978.453888888889,982.53,984.1,978.98,983.45,971.45,977.2,981.35,981.33,980.78,981.23,980.65,730.35,981.9,981.22
979.8,976.93,980.53,982.17,983.0,980.55,982.9,980.05,979.0133333333334,982.85,984.1,979.65,983.8,971.38,977.67,981.7,981.83,981.2,981.65,981.08,730.2,982.27,981.7
980.53,977.78,981.4,982.95,984.05,981.42,983.78,980.85,979.5222222222224,983.62,984.1,980.33,984.9,971.3,978.6,982.58,982.7,981.95,982.48,981.9,730.0,983.1,982.53
980.85,978.05,981.83,982.78,984.02,981.55,983.83,981.03,979.8072222222222,983.95,984.1,980.72,985.4,971.3,979.15,982.67,982.75,981.67,982.73,982.02,730.0,983.45,982.88
980.47,977.88,981.65,982.7,983.68,981.2,983.58,980.92,979.9138888888889,983.73,984.1,980.55,985.27,971.27,978.98,982.45,982.68,981.5,982.58,981.77,729.98,983.23,982.7
980.1,977.68,981.33,982.7,983.53,981.03,983.23,980.8,981.6,983.6,984.1,980.33,985.12,971.25,978.67,982.32,982.62,981.38,982.35,981.68,730.0,982.95,982.52
979.72,977.43,981.05,982.45,983.2,980.72,982.92,980.48,981.4,983.33,984.1,979.9,984.85,971.27,978.35,982.03,982.35,981.03,982.08,981.38,730.0,982.62,982.1
979.05,976.98,980.6,981.9,982.7,980.15,982.42,979.8,980.78,982.83,984.1,979.17,984.3,971.3,977.88,981.5,981.8,980.4,981.62,980.8,729.65,982.17,981.45
978.4,976.29,979.98,981.25,982.0,979.47,981.7,979.2,980.1,982.1,984.1,978.7,983.7,971.32,977.28,980.8,981.15,979.55,980.98,980.15,759.42125,981.53,980.9
977.88,975.63,979.38,980.65,981.38,978.85,981.02,978.67,979.53,981.48,984.1,977.93,983.12,971.3,976.62,980.15,980.58,978.88,980.33,979.6,759.1262499999999,980.9,980.3
977.35,975.11,978.88,980.2,980.85,978.28,980.6,978.08,978.97,980.95,984.1,977.4,982.47,971.3,976.12,979.58,980.08,978.35,979.78,978.97,728.8,980.33,979.85
977.1,974.68,978.5,979.88,980.38,977.92,980.23,977.88,978.68,980.55,984.1,976.98,982.2,971.3,975.73,979.3,979.65,978.02,979.32,978.75,728.85,979.92,979.6
977.08,974.7,978.47,980.05,980.5,978.03,980.2,977.83,978.73,980.5,984.1,976.97,982.28,971.3,975.75,979.35,979.62,978.08,979.38,978.73,728.9,980.0,979.53
977.85,975.47,979.2,981.0,981.35,978.88,981.12,978.75,979.55,981.35,984.1,977.78,983.08,971.3,976.5,980.2,980.58,979.0,980.2,979.62,728.9,980.77,980.38
978.67,976.31,979.8,981.72,982.17,979.77,981.88,979.62,980.38,982.17,984.1,978.35,983.98,971.27,977.08,981.08,981.42,979.75,980.97,980.45,728.9,981.5,981.27
979.42,977.03,980.47,982.3,982.83,980.48,982.42,980.15,981.12,982.88,984.1,979.03,984.6,971.3,977.77,981.75,981.9,980.3,981.65,981.02,728.9,982.2,981.85
979.88,977.48,980.9,982.92,983.7,981.0,983.0,980.5,981.5,983.4,984.1,979.43,985.03,971.3,978.12,982.33,982.42,980.9,982.15,981.45,728.92,982.68,982.08
980.08,977.48,980.97,982.83,983.7,981.05,982.85,980.35,981.45,983.28,984.1,979.53,984.9,971.3,978.28,982.33,982.25,981.28,982.1,981.42,729.02,982.72,982.25
979.62,976.71,980.5,981.88,982.75,980.25,982.4,979.75,980.78,982.48,984.1,979.3,984.1,971.3,977.75,981.35,981.47,980.62,981.4,980.75,729.42,982.12,981.7
979.3,976.71,980.27,981.95,982.65,980.2,982.2,979.75,980.75,982.5,984.1,979.33,984.1,971.3,977.47,981.45,981.53,980.42,981.27,980.8,730.0,981.95,981.58
978.95,976.5,979.92,982.02,982.47,979.97,981.92,979.7,980.52,982.27,984.1,978.82,983.9,971.3,977.08,981.3,981.53,980.77,981.05,980.6,730.0,981.75,981.5
979.42,976.72,980.25,982.25,982.77,980.4,982.3,980.15,981.05,982.55,984.1,978.95,984.45,971.3,977.48,981.73,981.9,980.55,981.38,980.9,730.08,982.0,981.77
979.58,977.01,980.42,982.38,983.02,980.55,982.35,979.95,981.02,982.85,984.1,979.03,984.48,971.27375,977.62,981.75,981.78,980.57,981.6,981.0,730.1,982.2,981.8
979.62,976.93,980.45,982.27,982.9,980.47,982.5,979.95,980.98,982.8,984.1,979.48,984.3,971.2831249999999,977.67,981.67,981.77,980.77,981.52,980.98,730.1,982.23,981.8
979.75,977.19,980.8,982.62,983.12,980.73,982.77,980.35,981.3,983.08,984.1,979.7,984.6,971.3149999999999,978.02,981.92,982.1,981.17,981.9,981.25,730.18,982.45,982.15
980.33,977.77,981.38,983.25,983.65,981.33,983.28,980.98,981.92,983.6,984.1,980.17,985.22,971.3741176470588,978.58,982.5,982.78,981.48,982.47,981.78,730.15,983.05,982.7
980.67,978.31,981.83,983.8,984.23,981.85,983.8,981.5,982.38,984.15,984.1,980.62,985.8,971.4470588235293,979.1,983.15,983.3,981.77,982.97,982.3,729.95,983.53,983.22
981.0,978.6,982.15,984.0,984.33,982.1,984.35,981.7,982.62,984.45,984.1,981.05,986.0,971.3752941176472,979.42,983.32,983.65,982.03,983.25,982.58,729.9,983.9,983.4
980.88,978.54,982.02,984.05,984.42,982.0,984.02,981.7,982.62,984.4,984.1,981.05,986.0,971.2411764705881,979.38,983.32,983.7,982.18,983.2,982.58,729.9,983.77,983.45
981.0,978.55,982.08,984.1,984.42,982.05,984.12,981.8,982.65,984.42,984.1,981.05,985.97,971.3,979.38,983.38,983.83,982.25,983.2,982.62,729.27,983.8,983.42
980.85,978.53,982.0,984.08,984.42,981.88,984.08,981.77,982.58,984.4,984.1,980.9,985.92,971.3,979.38,983.25,983.85,982.15,983.2,982.58,728.8,983.8,983.38
980.5,978.23,981.72,983.65,984.08,981.67,983.83,981.35,982.28,984.1,984.1,980.42,985.7,971.27,979.08,982.97,983.45,981.77,982.9,982.28,728.8,983.42,982.98
979.9,977.58,981.2,982.97,983.65,981.08,983.1,980.62,981.52,983.48,984.1,980.1,985.0,971.3,978.48,982.33,982.72,981.38,982.25,981.67,728.82,982.9,982.3
979.5,977.09,980.67,982.55,983.35,980.55,982.65,980.15,981.05,982.92,984.1,979.33,984.5,971.3,977.88,981.8,982.17,980.95,981.73,981.1,728.82,982.4,981.78
979.0,976.68,980.22,982.15,982.9,980.2,982.2,979.62,980.6,982.58,984.1,978.73,984.05,971.3,977.42,981.42,981.75,980.33,981.28,980.73,728.9,981.95,981.22
978.75,976.17,979.7,981.65,982.45,979.75,981.83,979.17,980.15,982.08,984.1,978.17,983.65,971.3,976.9,980.95,981.22,980.1,980.78,980.3,728.9,981.47,980.8
978.55,975.88,979.42,981.27,982.12,979.45,981.55,978.85,979.82,981.75,984.1,977.85,983.3,971.23,976.6,980.55,980.77,979.9,980.48,979.88,728.9,981.18,980.42
978.77,975.98,979.47,981.42,982.25,979.6,981.65,979.0,980.0,981.85,984.1,978.0,983.42,971.25,976.67,980.75,980.9,980.1,980.58,980.1,728.9,981.25,980.65
979.1,976.25,979.8,981.7,982.5,979.85,982.02,979.25,980.3,982.08,984.1,978.38,983.65,971.27,977.03,980.92,981.15,980.3,980.9,980.38,728.9,981.6,980.97
979.77,976.89,980.45,982.3,983.12,980.48,982.78,979.98,980.98,982.7,984.1,979.33,984.25,971.3,977.67,981.58,981.8,981.0,981.58,981.05,728.9,982.22,981.7
980.45,977.64,981.15,983.0,983.85,981.22,983.4,980.62,981.67,983.45,984.1,979.9,985.0,971.3,978.42,982.35,982.47,981.58,982.33,981.67,728.9,982.95,982.38
980.9,978.14,981.75,983.58,984.27,981.7,983.98,981.17,982.23,983.95,984.1,980.83,985.55,971.3,978.95,982.85,983.03,982.17,982.8,982.2,728.9,983.4,982.9
981.1,978.28,981.82,983.77,984.42,981.85,984.05,981.3,982.38,984.1,984.1,980.88,985.7,971.3,979.0,983.0,983.15,982.3,982.9,982.4,728.9,983.58,983.05
981.08,978.28,981.85,983.88,984.42,981.82,984.05,981.32,982.38,984.1,984.1,981.05,985.77,971.3,979.02,983.02,983.25,982.42,982.92,982.35,728.9,983.6,983.12
980.98,978.19,981.73,983.8,984.12,981.85,983.83,981.22,982.28,983.97,984.1,980.85,985.67,971.3,978.92,983.03,983.1,982.33,982.8,982.27,728.9,983.45,983.0
980.67,977.88,981.35,983.5,983.95,981.52,983.53,980.88,981.98,983.7,984.1,980.33,985.3,971.3,978.55,982.6,982.8,981.95,982.47,982.02,728.92,983.15,982.7
980.8,977.83,981.3,983.48,983.75,981.4,983.3,980.9,981.98,983.68,984.1,979.9,985.27,971.3,978.45,982.65,982.8,982.0,982.42,981.88,729.67,983.08,982.65
980.62,977.76,981.27,983.3,983.75,981.38,983.35,980.75,981.82,983.58,984.1,980.03,985.15,971.3,978.4,982.5,982.62,981.85,982.38,981.85,729.45,983.0,982.5
980.5,977.74,981.32,983.27,983.95,981.38,983.47,980.73,981.82,983.6,984.1,980.45,985.05,971.32,978.5,982.45,982.62,981.9,982.4,981.85,729.52,983.02,982.5
980.8,978.1,981.65,983.65,984.3,981.75,983.95,981.17,982.22,983.95,984.1,980.88,985.45,971.3,978.85,982.85,983.02,982.28,982.75,982.25,729.1,983.38,982.88
981.38,978.76,982.23,984.22,984.9,982.35,984.7,981.85,982.83,984.62,984.1,981.33,986.1,971.3,979.48,983.45,983.7,982.78,983.42,982.88,729.23,984.08,983.62
981.85,979.12,982.65,984.4,985.1,982.62,984.9,982.12,983.12,984.98,984.1,981.75,986.42,971.3,979.92,983.82,984.05,983.12,983.73,983.15,728.9,984.42,983.85
981.85,979.22,982.77,984.45,985.2,982.68,985.02,982.3,983.25,985.08,984.1,981.92,986.67,971.23,980.02,983.92,984.2,983.2,983.82,983.27,728.75,984.55,983.98
981.58,979.06,982.6,984.32,985.15,982.45,984.85,982.15,983.08,984.88,984.1,981.7,986.5,971.23,979.9,983.77,984.05,983.05,983.7,983.1,766.956923076923,984.4,983.82
981.0,978.68,982.2,984.05,984.7,982.05,984.35,981.67,982.65,984.55,984.1,981.07,986.05,971.23,979.52,983.33,983.72,982.75,983.28,982.67,728.98,983.98,983.35
980.3,978.05,981.62,983.47,984.22,981.5,983.7,981.15,982.08,983.9,984.1,980.78,985.52,971.25,978.9,982.83,983.15,982.12,982.72,982.08,728.8,983.35,982.83
979.92,977.41,981.0,982.77,983.42,980.8,983.0,980.4,981.4,983.2,984.1,980.02,984.88,971.3,978.3,982.1,982.48,981.4,982.03,981.45,728.62,982.65,982.02
978.77,976.49,980.08,981.88,982.4,979.92,981.97,979.42,980.45,982.28,984.1,979.02,983.92,971.27,977.35,981.12,981.5,980.42,981.02,980.55,728.52,981.75,981.0
977.67,975.27,978.9,980.58,981.2,978.65,980.73,978.12,979.15,981.02,984.1,977.85,982.65,971.3,976.12,979.85,980.2,979.15,979.88,979.33,728.5,980.5,979.8
976.85,974.42,978.1,979.7,980.5,977.8,979.98,977.33,978.38,980.15,984.1,977.05,981.73,971.25,975.4,979.0,979.35,978.42,978.98,978.5,728.5,979.67,979.12
978.72,975.48,978.73,980.15,981.67,980.1,981.42,980.08,980.9,981.3,984.1,977.58,983.88,971.2666666666667,975.83,980.95,981.02,978.7,980.15,980.95,729.77,980.7,981.05
979.25,976.99,980.25,980.6,982.27,979.7,982.4,979.15,980.62,982.8,984.1,979.08,982.58,973.8,977.38,980.6,980.4,979.27,981.4,979.95,774.72125,981.9,980.75
978.15,975.5,978.77,980.9,981.47,979.02,980.98,978.62,979.62,981.35,984.1,977.57,982.05,971.38,976.12,980.25,980.4,979.32,979.95,979.7,774.733125,980.67,980.5
978.35,975.57,979.05,981.78,981.78,979.5,981.62,979.05,979.92,981.52,984.1,977.88,982.67,971.38,976.3,980.78,980.92,980.0,980.3,980.08,774.774375,980.83,980.67
979.6,976.99,980.68,982.43,983.12,980.5,982.9,980.15,981.25,982.95,984.1,979.45,984.48,971.3,977.8,981.85,981.78,980.55,981.75,981.02,786.150625,982.45,981.9
979.7,977.06,980.67,982.05,982.98,977.2888235294117,982.6,979.65,981.02,982.9,984.1,979.45,984.35,971.3,977.88,981.5,981.4,980.67,981.65,980.83,790.009375,982.3,981.6
979.23,976.51,980.0,981.75,982.38,977.4717647058824,982.03,979.4,980.55,982.33,984.1,978.97,984.02,971.3,977.2,981.12,981.12,980.27,981.12,980.52,781.4507142857143,981.7,981.35
978.48,975.83,979.33,981.0,981.55,977.3841176470587,981.2,978.75,979.83,981.67,984.1,978.35,983.25,971.3,976.47,980.35,980.38,979.55,980.4,979.73,781.5307142857145,981.08,980.72
977.97,975.35,978.92,980.52,981.12,977.3076470588235,980.9,978.3,979.38,981.2,984.1,978.08,982.8,971.3,976.15,979.85,979.95,978.95,979.95,979.28,781.6264285714285,980.62,980.27
977.75,975.19,978.77,980.38,980.95,977.4458823529411,980.88,978.15,979.28,981.03,984.1,978.08,982.7,971.3,975.9,979.73,979.73,978.9,979.82,979.12,781.6385714285716,980.5,980.15
977.82,975.14,978.92,980.52,980.92,977.3876470588235,980.92,978.33,979.35,981.05,984.1,978.0,982.72,971.3,976.12,979.75,980.02,978.83,979.85,979.17,781.7285714285712,980.42,980.12
978.35,975.7,979.2,981.33,981.72,977.2288235294118,981.33,978.88,979.88,981.6,984.1,978.35,983.4,971.3,976.33,980.55,980.52,979.55,980.4,979.92,781.7214285714286,980.92,980.5
978.95,976.28,979.67,981.75,982.2,977.5858823529411,981.83,979.2,980.35,982.2,984.1,978.75,983.82,971.3,976.75,980.95,981.05,980.23,980.92,980.22,778.2113333333332,981.47,981.0
979.48,976.88,980.25,982.55,983.15,978.1161111111111,982.55,980.05,981.05,982.8,984.1,979.28,984.6,971.35,977.4,981.92,981.85,981.05,981.5,980.97,778.0700000000002,982.05,981.75
980.4,977.88,981.17,983.33,984.08,978.7444444444445,983.42,980.88,981.97,983.78,984.1,979.83,985.55,971.3,978.33,982.67,982.75,982.1,982.5,981.98,778.0533333333333,983.05,982.55
980.97,978.15,981.7,983.38,984.35,978.9755555555556,983.82,981.12,982.27,984.03,984.1,980.45,985.62,971.27,978.9,982.92,982.95,982.12,982.8,982.23,778.0386666666667,983.42,982.92
980.8,978.15,981.7,983.38,984.27,979.0555555555555,983.88,981.02,982.2,984.0,984.1,980.6,985.62,971.27,978.92,982.83,982.9,982.02,982.77,982.15,781.4778571428569,983.47,982.92
980.7,978.01,981.65,983.23,984.1,981.33,983.75,980.95,982.1,983.88,984.1,980.62,985.5,971.25,978.92,982.73,982.88,981.92,982.65,982.03,785.3892307692307,983.42,982.8
980.4,977.72,981.3,983.05,983.8,981.08,983.45,980.75,981.77,983.65,984.1,980.38,985.3,971.23,978.5,982.5,982.75,981.9,982.38,981.85,729.1,983.1,982.55
979.8,977.29,980.78,980.2688888888889,983.43,980.62,982.88,980.3,981.3,983.17,984.1,979.88,984.85,971.25,978.0,982.03,982.3,978.6955555555555,981.85,981.43,729.0,982.6,981.98
978.78,976.31,979.92,979.5583333333333,982.38,979.6,981.88,979.25,980.27,982.15,984.1,978.92,983.8,971.3,977.12,980.98,981.27,978.0177777777777,980.9,980.42,728.85,981.58,981.03
977.48,975.09,978.7,978.7949999999998,981.17,978.5,980.6,978.05,979.1,980.97,984.1,977.5,982.67,971.3,975.9,979.85,980.12,977.2327777777779,979.65,979.25,728.75,980.4,979.67
976.53,974.05,977.7,978.0327777777778,980.05,977.42,979.65,976.93,978.03,979.95,984.1,976.62,981.55,971.3,974.88,978.62,979.02,976.4416666666667,978.62,978.1,728.75,979.33,978.62
976.22,973.51,977.23,977.4055555555556,979.42,976.88,979.38,976.73,977.7,979.45,984.1,976.2,981.1,971.3,974.47,978.15,978.47,975.8777777777777,978.15,977.62,728.7,978.78,978.77
977.4,974.04,978.15,978.83,979.62,977.17,979.97,976.95,978.25,979.92,984.1,976.88,981.58,971.3,975.5,978.4,978.7,977.1,978.8,977.8,728.68,979.48,979.62
975.33,973.27,976.78,978.45,979.25,976.57,979.05,976.15,977.08,979.33,984.1,975.8,980.9,971.27,974.18,977.97,978.25,976.58,977.9,977.33,728.58,978.33,977.92
977.05,974.37,978.1,979.17,980.18,977.6,980.2,977.35,978.53,980.35,984.1,977.17,981.9,971.25,975.28,978.92,979.03,977.7,979.12,978.27,728.6,979.75,978.98
977.67,974.84,978.42,980.0,980.67,978.25,980.52,978.07,979.08,980.75,984.1,977.53,982.5,971.3,975.65,979.5,979.75,978.4,979.52,978.97,728.65,980.08,980.08
978.27,975.46,979.0,980.72,981.28,978.88,981.15,978.83,979.75,981.38,984.1,977.97,983.2,971.3,976.3,980.15,980.53,979.0,980.1,979.65,728.6,980.7,980.8
978.58,976.11,979.55,981.28,981.95,979.33,981.65,979.25,980.22,982.02,984.1,978.45,983.67,971.3,976.73,980.67,981.0,979.42,980.8,980.08,728.6,981.3,981.12
978.6,976.42,979.83,981.5,982.25,979.73,981.83,979.23,980.35,982.25,984.1,978.7,983.88,971.3,976.97,981.02,981.1,980.0,981.0,980.38,798.745,981.62,981.12
978.85,976.27,979.67,981.45,982.08,979.77,981.67,979.08,980.35,982.12,984.1,978.33,983.72,971.3,976.8,981.0,981.03,980.1,980.88,980.35,798.835,981.5,980.95
978.6,975.95,979.42,981.03,981.8,979.33,981.35,978.9,980.03,981.83,984.1,978.17,983.48,971.25,976.58,980.53,980.72,979.65,980.55,980.0,798.9214285714287,981.1,980.8
977.92,975.44,978.97,980.6,981.23,978.95,980.85,978.48,979.6,981.33,984.1,977.8,983.02,971.27,976.15,980.12,980.32,979.27,980.03,979.5,798.9350000000001,980.67,980.42
978.2,975.68,979.28,980.83,981.48,979.0,981.33,978.75,979.85,981.62,984.1,978.33,983.23,971.3,976.45,980.3,980.53,979.27,980.33,979.7,799.0157142857142,980.92,980.7
978.8,976.32,979.9,981.35,982.22,979.58,982.0,979.17,980.38,982.3,984.1,978.95,983.85,971.3,977.05,980.9,981.03,979.65,981.0,980.15,798.9414285714287,981.58,981.08
