IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
12.43,4.15,8.57,1.4,7.46,4.1,4.45,5.7,0.62,14.07,5.72,4.07,14.1,4.53,8.25,9.514375,10.28,5.65,5.2,2.55,5.53,13.5,20.27,3.58,9.32,5.62,1.65,3.22
12.4,3.67,8.62,1.4,7.46,4.1,4.43,5.65,0.45,14.18,5.7,4.1,14.1,4.55,8.22,9.6475,10.15,5.68,5.22,2.53,5.57,12.43,20.48,3.38,9.33,5.62,1.58,3.2
12.38,3.55,8.6,1.4,7.46,4.1,4.43,5.68,0.9,14.0,5.7,4.07,14.1,4.6,8.25,9.836875000000001,10.2,5.7,5.22,2.65,5.55,11.83,20.42,3.6,9.25,5.5,1.68,3.25
12.28,4.15,9.43,1.67,7.83,4.52,5.2,6.55,1.9,14.82,7.12,5.08,14.97,5.52,9.15,9.680625,11.0,6.5,6.22,3.25,6.68,13.27,23.62,4.05,11.78,6.62,2.88,3.75
17.6,16.38,23.08,21.32,18.82,10.6,38.95,29.48,24.27,28.67,32.4,25.17,34.05,29.72,27.97,3.15,29.3,19.38,21.1,21.65,36.73,36.0,46.97,24.15,63.58,23.02,17.53,17.3
48.7,63.85,58.55,75.1,34.82,25.62,59.7,75.8,63.8,54.42,73.2,75.25,75.62,78.35,19.48,32.32,62.3,47.95,51.67,51.3,74.58,48.85,91.12,62.15,174.78,63.8,44.67,29.2
48.55,100.4,144.75,124.75,41.21,59.82,67.5,107.48,98.2,102.95,98.75,121.3,112.95,99.93,19.02,115.33,98.05,113.92,126.8,81.1,54.68,44.23,143.45,91.0,222.5,86.9,95.0,79.7
87.75,233.08,198.47,171.04,82.81,107.15,127.38,232.53,239.32,223.28,200.45,252.4,190.25,197.92,33.55,231.32,215.75,139.85,248.58,195.9,107.95,91.28,275.27,192.12,311.98,272.25,181.5,151.43
127.38,319.8,394.93,310.3,117.4,136.9,255.6,361.57,227.88,299.58,287.25,326.2,279.15,272.85,298.77,386.42,267.6,269.25,439.0,215.35,255.2,185.68,347.82,246.93,351.92,355.43,378.7,89.38
179.15,322.25,347.35,502.39,353.05,167.75,342.25,511.33,475.05,312.55,498.25,399.27,465.15,461.02,210.85,371.93,495.82,290.27,355.9,381.25,451.32,308.93,560.1,829.97,365.55,315.48,335.67,218.7
225.3,454.8,307.7,459.88,292.45,168.2,636.47,532.12,523.83,251.97,595.82,357.3,339.2,466.92,10.53,247.95,483.57,289.47,370.83,381.82,640.58,617.48,440.77,756.48,362.18,403.7,231.4,277.9
178.8,502.12,407.92,411.51,197.12,198.68,473.55,516.6,471.7,296.77,561.27,405.53,302.65,380.35,10.05,477.03,395.67,300.55,259.4,372.02,695.45,450.88,534.28,612.9,356.12,474.57,452.07,364.9
118.25,290.83,334.5,363.77,150.29,162.32,282.48,469.85,255.55,237.85,296.88,332.5,244.03,277.48,10.95,300.0,204.55,257.38,213.15,197.12,444.12,322.73,314.8,353.85,345.0,295.3,291.15,244.38
105.6,234.18,279.83,308.69,130.84,154.03,254.9,309.55,233.62,227.55,303.18,257.58,193.25,266.3,215.4,243.38,185.75,206.65,229.25,180.45,350.77,216.67,333.3,292.5,343.25,222.78,195.07,185.1
110.3,169.25,163.85,289.59,79.97,90.45,228.43,287.88,206.68,155.78,208.3,198.43,152.62,285.8,187.1,167.72,173.68,123.82,145.4,137.45,206.98,153.22,261.65,162.65,331.23,145.3,135.6,145.97
53.52,119.7,102.85,111.58,61.05,42.27,134.12,130.28,114.88,88.5,123.75,123.75,88.4,98.72,103.7,105.78,106.0,78.23,74.45,89.82,122.88,109.7,118.12,132.1,210.35,87.55,69.43,94.22
22.9,24.45,25.48,24.94,19.08,11.55,32.42,33.58,25.48,28.6,26.55,27.32,29.98,28.23,28.92,28.18,33.15,20.18,19.85,22.92,34.75,36.1,40.05,30.1,65.12,18.3,16.45,21.85
11.72,5.8,8.88,1.94,6.59,4.22,4.82,6.8,0.95,13.93,6.08,4.85,14.32,5.15,8.5,8.6,12.38,5.88,5.5,2.92,5.97,14.65,20.58,3.8,11.65,4.53,1.93,3.27
14.272352941176472,5.62,8.55,1.9,6.49,4.05,4.38,6.6,0.5,13.8,5.9,4.47,14.03,4.78,8.2,8.35,12.12,5.68,5.22,2.6,5.53,14.92,20.3,3.35,10.75,4.83,1.65,3.27
13.592,5.62,8.55,1.9,7.27,4.05,4.4,5.848235294117647,0.45,13.8,5.9,4.4,14.07,4.78,8.17,9.25,12.1,5.67,5.2,2.55,5.55,15.07,20.27,3.35,11.0,4.97,1.65,3.27
12.85,5.55,8.57,1.9,6.77,4.07,4.45,5.859411764705882,0.43,13.57,5.9,4.4,14.1,4.72,8.22,8.7,12.1,5.57,5.25,2.6,5.6,14.28,20.35,3.42,10.8,5.03,1.73,3.2
12.78,5.67,8.6,1.9,7.08,4.0,4.45,5.854375,0.4,13.8,5.88,4.35,14.1,4.78,8.33,7.2,12.07,5.7,5.2,2.6,5.57,13.62,20.32,3.3,10.78,5.18,1.67,3.1
13.0,5.4,8.53,1.9,7.28,4.03,4.5,5.82625,0.38,13.8,5.82,4.35,14.1,4.8,8.2,4.3,12.02,5.65,5.2,2.6,5.57,13.5,20.25,3.25,10.88,5.15,1.55,3.1
12.38,5.45,8.57,1.84,6.57,4.03,4.5,5.776875,0.35,13.85,5.8,4.35,14.1,4.75,8.3,1.65,11.95,5.7,5.2,2.68,5.57,14.05,20.23,3.18,11.07,4.6,1.57,3.18
12.48,5.62,8.57,1.82,6.56,3.98,4.47,5.7625,0.2,13.97,5.8,4.4,14.12,4.8,8.17,9.434999999999999,12.0,5.62,5.2,2.7,5.55,14.3,20.33,3.23,11.2,4.83,1.5,3.1
12.45,5.72,8.57,1.81,7.06,4.03,4.5,5.733124999999999,0.28,13.93,5.8,4.4,14.2,4.8,8.23,9.521249999999998,11.97,5.6,5.2,2.65,5.53,14.32,20.3,3.27,11.3,5.15,1.7,3.18
12.25,5.67,8.57,1.8,6.59,4.0,4.45,5.7162500000000005,0.2,13.88,5.8,4.45,14.17,4.8,8.07,9.421249999999999,11.88,5.72,5.22,2.62,5.57,14.98,20.07,3.25,11.02,4.95,1.67,3.25
12.0,6.67,9.88,2.6,7.5,4.5,5.88,7.046875,1.73,14.8,7.95,5.85,13.82,6.22,9.48,9.226875,13.07,6.7,6.47,3.62,7.05,15.73,22.2,4.38,15.02,6.2,2.75,4.25
30.73,37.58,57.17,46.99,34.17,19.23,49.12,46.08500000000001,51.92,45.67,44.48,52.35,42.52,54.07,51.7,47.62,50.32,49.9,48.35,39.15,57.78,37.52,81.88,40.85,223.57,34.9,37.92,25.93
60.62,57.47,110.35,156.9,79.81,47.88,133.8,125.789375,104.07,103.9,84.75,120.92,87.22,168.28,118.22,153.18,97.2,118.2,122.42,99.65,169.2,69.9,172.68,113.9,344.65,78.65,105.85,70.57
81.05,234.8,318.95,324.13,174.12,82.8,323.25,262.42117647058825,337.2,240.75,357.85,291.27,250.05,314.4,330.2,378.9,316.62,283.6,299.02,253.23,390.55,102.0,392.05,306.6,400.3,261.65,276.85,232.4
125.35,417.75,457.77,507.86,273.02,107.5,494.0,382.46294117647057,458.45,365.43,475.4,460.12,404.45,481.93,363.35,558.6,431.88,348.3,455.12,410.32,455.98,178.65,513.12,517.5,386.6,406.15,455.82,347.8
217.23,335.02,555.88,655.05,342.66,132.45,638.77,456.1405882352941,600.22,426.12,602.12,525.98,541.38,611.25,327.67,683.4,570.48,376.2,437.3,556.3,608.77,299.25,651.83,640.8,371.42,442.95,504.82,520.7
273.5,601.35,489.28,643.58,294.94,134.2,643.75,505.28058823529426,516.9,389.98,612.22,443.52,439.55,715.5,285.45,688.35,491.45,353.8,453.1,479.0,664.42,563.23,728.12,613.15,362.9,523.88,530.05,595.4
276.6,607.25,522.98,611.68,236.26,156.85,727.83,536.570588235294,641.97,546.58,698.08,596.5,696.65,653.85,347.9,395.93,655.38,368.65,620.35,588.88,768.6,560.42,768.9,567.35,356.25,504.85,566.6,592.7
360.2,624.55,630.25,513.8227777777778,141.32,227.6,698.2,734.0,606.12,534.7,678.88,627.95,673.5,677.05,378.55,344.5,619.42,379.38,614.15,562.8,573.9,638.17,319.15,733.73,349.95,523.08,604.42,548.5
237.65,399.67,541.7,449.7594444444445,125.09,492.8,599.55,566.53,578.17,441.7,602.73,573.35,488.23,519.25,367.18,515.3,545.23,293.65,434.4,500.43,623.47,585.8,215.57,628.62,343.4,330.0338888888889,486.6,450.0
126.1,426.02,425.93,529.49,226.25,357.0,446.75,477.83,460.23,405.62,440.7,482.35,317.1,450.45,312.5,323.43,400.88,162.07,159.3,331.38,480.03,459.45,128.25,495.25,340.73,352.77,239.9,123.3
79.6,280.02,291.73,350.19,143.16,255.28,328.98,322.6,310.12,291.2,277.55,329.27,142.88,319.2,154.35,360.68,131.45,97.82,105.83,153.12,212.88,283.43,262.05,341.45,314.05,183.53,94.83,78.93
50.3,117.97,141.3,161.96,56.45,87.53,160.93,153.85,132.5,152.0,83.45,164.65,59.35,152.47,90.0,134.05,74.0,54.33,72.17,62.95,83.12,115.3,142.66294117647058,153.2,251.75,60.6,50.52,50.3
25.4,26.75,36.83,36.98,19.84,20.7,38.28,43.48,31.12,43.33,27.2,39.73,29.05,38.8,34.95,32.38,34.1,22.48,26.15,23.27,33.62,38.2,53.26176470588236,35.17,85.9,20.17,17.93,21.58
12.1,4.38,9.0,2.25,6.04,4.35,5.05,7.0,1.15,14.8,6.15,5.12,14.28,5.45,8.82,6.17,12.65,6.08,5.72,3.12,6.3,14.72,20.45,3.65,11.12,3.92,1.88,3.65
11.7,4.35,8.53,2.09,6.43,4.05,4.4,6.12,0.35,14.1,5.88,4.47,13.88,4.72,8.22,4.6,12.1,5.65,5.2,2.7,5.6,14.55,20.4,3.0,9.22,4.53,1.52,3.35
14.338750000000001,4.67,8.5,2.1,6.58,4.0,4.43,6.07,0.77,14.17,5.88,4.47,13.88,4.72,8.3,3.92,12.07,5.62,5.3,2.73,5.6,14.8,20.4,3.1,9.22,4.9,1.5,3.35
14.853333333333332,4.33,8.5,2.1,6.81,4.0,4.43,6.12,0.28,14.25,5.9,4.43,13.9,4.72,8.12,4.17,12.1,5.68,5.22,2.73,5.6,13.68,20.4,3.18,9.28,5.1,1.5,3.25
14.385294117647058,4.3,8.5,2.1,7.33,4.0,4.47,6.65,0.28,14.35,5.85,4.43,13.9,4.78,8.25,4.4,12.05,5.62,5.22,2.6,5.6,13.3,20.35,3.23,9.2,5.03,1.48,3.4
14.7175,4.58,8.53,2.1,6.37,4.0,4.47,6.38,0.3,14.32,5.85,4.45,13.93,4.72,8.1,3.92,12.05,5.62,5.2,2.55,5.57,12.65,20.35,3.12,9.15,4.78,1.5,3.35
14.67125,4.65,8.5,2.1,6.47,4.03,4.47,6.28,0.23,14.3,5.8,4.43,14.0,4.75,8.15,4.45,12.02,5.67,5.2,2.52,5.6,12.85,20.4,3.12,9.17,4.65,1.52,3.3
12.0,4.6,8.53,2.1,6.87,3.98,4.47,6.25,0.23,14.15,5.82,4.47,14.1,4.75,8.15,4.57,12.0,5.62,5.22,2.52,5.57,12.83,20.45,3.15,9.2,4.77,1.5,3.18
12.2,4.85,8.53,2.08,6.46,4.0,4.45,6.22,0.28,14.12,5.82,4.43,14.07,4.7,8.12,4.55,11.97,5.6,5.22,2.5,5.6,12.85,20.5,3.0,9.22,4.83,1.55,3.2
12.4,5.2,8.55,2.09,6.43,4.0,4.5,6.15,0.28,14.25,5.88,4.4,14.1,4.72,8.05,4.22,12.03,5.53,5.2,2.6,5.6,13.0,20.42,3.0,9.23,4.47,1.55,3.25
12.45,5.7,9.32,2.56,7.7,4.38,5.72,7.42,1.43,14.7,7.4,5.57,14.8,5.82,9.07,5.53,12.8,6.22,5.97,3.38,6.77,14.38,21.95,3.9,12.6,6.0,2.38,3.82
28.75,35.88,45.83,44.53,35.74,18.57,44.85,58.67,51.42,40.3,49.55,48.7,36.08,50.45,44.35,54.92,43.23,45.68,52.77,32.38,54.13,31.12,80.45,31.82,225.12,32.95,34.7,24.75
56.15,147.38,182.05,158.56,115.95,46.65,181.95,158.38,178.88,107.95,194.25,164.8,82.55,175.73,155.68,207.38,125.0,172.62,175.3,143.15,191.28,57.47,230.48,110.88,381.5,121.78,166.42,66.85
78.0,257.95,349.25,333.89,187.08,90.6,353.7,400.95,356.05,233.9,350.27,316.8,251.57,335.15,338.3,411.3,320.65,307.62,324.4,290.02,368.2,86.88,371.88,331.57,400.68,268.62,337.35,222.55
132.05,443.27,475.73,497.79,266.73,139.62,518.92,555.88,506.5,376.17,511.12,470.62,437.25,468.82,378.75,577.4,475.1,360.68,457.18,433.88,531.77,135.38,66.42,524.23,379.52,385.85,471.47,397.78
202.22,407.57,551.15,628.25,369.04,160.43,640.55,673.05,620.8,463.2,634.75,597.45,608.67,575.83,393.85,706.27,586.58,381.7,447.48,539.05,665.15,297.15,592.65,681.55,367.98,499.0,569.03,477.35
301.0,634.05,452.95,745.15,390.31,211.68,688.33,781.17,710.35,532.58,706.45,664.38,741.52,695.97,398.2,822.28,498.59470588235297,390.98,659.8,626.92,739.77,676.23,369.95,756.02,361.75,542.52,662.45,521.62
338.45,640.62,605.4,712.26,224.0,327.65,729.25,794.48,717.85,603.5,700.07,709.23,781.73,746.58,398.1,384.48,543.1411764705881,386.23,683.75,637.62,748.45,698.9,417.38,754.35,357.62,546.75,687.17,584.45
365.18,624.62,645.08,747.48,119.03,664.42,653.9,720.75,663.1,575.58,618.48,677.8,662.92,710.08,386.82,321.88,500.3105882352942,384.45,651.73,572.65,672.1,639.42,431.8,707.48,352.27,511.77,617.92,483.27
303.45,344.9,578.08,688.19,115.04,632.65,606.7,650.3,583.9,457.9,570.35,587.62,495.15,629.75,369.8,547.67,529.12,292.38,436.15,509.62,591.48,579.97,153.6,624.3,348.45,436.45,521.35,437.55
157.55,424.45,453.4,534.46,215.75,445.45,475.97,486.28,458.45,415.52,409.95,486.5,325.82,488.38,318.77,311.12,393.52,153.95,145.38,318.65,473.02,456.25,305.92,489.02,344.38,366.5,270.38,117.35
87.95,283.43,314.0,337.52,136.57,288.5,318.68,320.43,316.65,306.6,265.18,341.72,153.78,325.7,163.25,382.93,138.53,99.45,112.88,159.03,207.4,238.57,397.68,334.05,323.27,173.2,97.4,77.95
56.33,130.0,161.5,187.2,61.17,101.97,177.28,174.07,138.58,170.73,79.28,183.57,61.95,184.73,95.28,156.1,77.55,59.95,87.67,67.45,89.0,120.45,233.35,165.33,283.68,59.58,59.3,45.97
19.5,31.82,51.48,50.04,21.52,28.02,42.55,54.12,36.7,58.05,27.17,50.77,34.17,88.1,43.3,45.58,38.35,28.77,37.15,27.12,34.72,38.75,55.021875,37.83,123.23,22.17,25.7,19.18
11.95,4.8,9.85,2.07,5.86,4.9,5.42,7.42,1.48,15.65,6.25,5.55,17.2,5.3575,9.5,7.55,12.8,6.62,6.5,3.35,6.42,14.43,44.7,3.92,13.67,4.68,2.4,3.83
11.85,4.3,8.55,1.2,6.16,4.07,4.38,5.97,0.28,14.57,5.9,4.45,16.52,4.782,8.35,6.92,12.0,5.68,5.25,2.65,5.6,14.53,44.12,3.02,9.05,4.68,1.45,3.23
11.4,4.28,8.57,1.2,6.43,4.03,4.35,6.0,0.38,14.7,5.9,4.43,15.35,4.754666666666667,8.3,4.93,12.05,5.65,5.28,2.65,5.57,14.82,43.8,3.1,9.1,4.75,1.4,3.18
12.23,4.27,8.6,1.2,6.44,4.07,4.45,6.03,0.35,14.62,5.9,4.4,14.18,4.740666666666667,8.3,5.7,12.195294117647057,5.65,5.28,2.73,5.53,13.72,43.92,3.05,9.17,4.68,1.4,3.23
12.4,4.35,8.53,1.16,6.57,4.03,4.47,5.95,0.3,14.67,5.9,4.43,14.03,4.736000000000001,8.3,6.47,12.203529411764706,5.68,5.28,2.68,5.6,13.7,43.8,3.0,9.15,4.62,1.45,3.25
12.3,4.28,8.6,1.1,6.73,4.1,4.5,5.9,0.38,14.57,5.9,4.47,14.07,4.749333333333333,8.22,4.85,12.182941176470587,5.55,5.25,2.58,5.6,13.08,43.6,3.02,9.15,4.88,1.45,3.1
11.7,4.28,8.6,1.1,6.79,4.15,4.47,5.8,0.35,14.65,5.9,4.43,14.8,4.75,8.22,5.0,12.171764705882353,5.55,5.22,2.6,5.6,12.9,43.2,3.05,9.07,4.6,1.45,3.1
15.227142857142855,4.47,8.57,1.1,6.44,4.058666666666666,4.47,5.83,0.38,14.65,5.9,4.45,15.95,4.791333333333333,8.28,6.22,12.170000000000002,5.53,5.22,2.5,5.6,13.15,43.0,3.02,9.07,4.9,1.45,3.08
15.304666666666666,4.62,8.57,1.1,6.55,4.053333333333333,4.5,5.88,0.47,14.57,5.88,4.43,16.0,4.760666666666666,8.15,6.7,12.162941176470587,5.55,5.22,2.6,5.6,13.43,42.7,3.2,9.1,4.65,1.45,3.12
15.855,4.8,8.57,1.1,6.66,4.053333333333334,4.5,5.95,0.43,14.53,5.9,4.5,14.33,4.7653333333333325,8.28,6.95,12.154705882352943,5.6,5.22,2.58,5.57,13.57,42.7,3.23,9.15,4.6,1.45,3.17
16.440624999999997,5.6,9.25,1.28,7.36,4.5280000000000005,5.35,7.1,1.32,15.12,7.05,5.32,14.78,6.0040000000000004,8.97,6.5,13.031764705882352,6.22,5.88,3.17,6.4,14.5,43.77,3.83,11.8,6.05,2.05,3.68
32.515,38.4,44.33,35.01,34.57,16.309333333333335,42.23,56.55,50.6,40.02,49.77,47.55,35.15,42.915333333333336,43.08,53.5,41.45823529411764,45.05,46.75,31.3,52.53,30.4,100.47,30.38,217.7,33.6,33.2,25.85
61.79705882352941,151.05,148.32,156.46,115.86,43.373999999999995,179.78,161.88,183.55,109.8,199.68,163.0,80.65,140.7946666666667,159.57,208.72,111.45235294117647,174.82,174.43,141.57,188.18,57.9,253.07,108.2,380.15,120.98,167.8,68.47
88.023125,258.9,217.2,339.76,182.92,73.55599999999998,346.95,397.05,357.0,233.52,357.82,314.92,246.08,267.2626666666667,340.4,408.7,248.68411764705883,307.95,329.38,283.77,362.4,91.62,432.52,323.9,401.45,268.3,337.23,214.88
166.8,441.38,237.33,520.47,263.95,142.9,502.07,566.22,505.57,388.9,525.35,463.57,423.65,390.00133333333343,380.25,594.27,345.15941176470596,363.75,478.88,420.32,533.33,134.3,544.3,512.12,381.9,402.55,479.88,417.52
218.55,401.85,409.65,660.82,360.43,158.3,625.25,690.65,626.47,467.6,667.72,586.1,608.38,455.4294117647059,393.95,739.85,620.1,384.17,458.67,540.55,670.02,287.93,697.12,662.9,367.75,503.68,586.1,541.88
272.35,666.3,507.57,753.3,389.74,198.62,642.3,765.6,692.42,517.92,746.75,675.4,748.22,515.815625,390.88,828.4,661.92,392.62,652.95,609.8,751.55,672.97,843.67,756.23,359.32,557.98,665.15,619.55
334.8,707.6,647.73,704.37,224.77,319.4,747.53,779.12,716.95,592.72,760.95,706.3,789.9,724.8,386.05,410.83,680.2,385.33,672.42,637.5,780.1,727.65,874.1,788.65,357.38,577.08,677.0,632.33
362.3,668.32,640.83,766.84,100.83,654.83,718.4,742.27,686.12,581.47,717.88,688.03,703.2,707.95,354.38,309.7,647.88,387.5,640.0,608.95,747.22,707.25,844.88,754.58,348.98,561.2,638.2,569.23
287.55,356.27,563.58,693.78,109.54,613.08,630.02,687.55,589.0,457.1,630.77,610.62,524.08,630.6,245.93,550.45,534.08,300.17,441.73,519.58,620.7,613.65,747.2,656.72,347.35,493.0,515.97,483.08
105.45,423.27,446.1,552.44,194.7,473.35,489.55,364.4275,406.62,411.4,400.62,414.18,336.1,510.85,304.03,282.15,337.18,145.0,151.25,282.45,448.23,469.65,591.2,535.58,345.25,304.2,287.43,115.0
85.8,290.95,316.38,381.57,133.9,287.93,334.62,258.48812499999997,324.57,311.08,233.57,344.23,162.18,366.23,146.35,378.23,137.88,113.9,116.4,137.0,217.8,252.2,426.7,348.07,328.3,204.22,108.62,74.8
58.7,140.2,163.55,195.09,62.51,95.75,171.23,137.85,142.95,152.85,92.12,194.98,76.48,189.88,111.15,150.97,89.28,73.62,83.5,72.85,90.03,113.35,227.93,167.42,281.8,73.15,68.62,53.83
28.75,35.3,50.02,53.45,24.42,28.5,47.52,60.5,46.05,52.12,34.12,53.78,39.45,55.65,50.18,46.92,44.65,30.93,35.65,32.88,41.25,43.72,88.57,46.1,115.12,25.02,28.02,23.4
12.05,4.75,9.82,2.32,6.34,4.72,6.2,7.75,2.4,15.05,6.7,5.93,15.8,6.4,9.6,6.05,13.32,6.53,6.32,4.05,7.2,14.88,44.35,4.5,13.4,4.62,2.3,3.97
11.9,4.17,8.57,1.17,6.12,4.03,4.4,5.82,0.9,14.03,5.9,4.45,15.88,4.8,8.25,7.95,12.15,5.7,5.28,2.7,5.6,14.25,43.03,3.02,9.12,4.32,1.5,3.35
10.95,4.25,8.53,1.2,6.81,4.0,4.4,5.8,1.0,14.12,5.9,4.47,16.12,4.75,8.33,8.25,12.17,5.65,5.25,2.8,5.6,15.62,42.85,3.1,9.12,4.9,1.68,3.27
10.55,4.08,8.57,1.2,6.52,3.98,4.43,5.8,1.12,14.0,5.9,4.43,16.27,4.75,8.27,8.22,12.15,5.6,5.28,2.75,5.57,14.7,42.73,3.25,9.2,5.85,1.77,3.18
12.0,4.3,8.57,1.2,7.22,4.0,4.5,5.8,0.55,14.05,5.9,4.45,16.4,4.7,8.25,7.28,12.15,5.57,5.25,2.68,5.62,14.03,42.83,3.08,9.18,4.72,1.5,3.18
12.1,4.1,8.6,1.13,6.94,4.05,4.47,5.78,0.4,14.05,5.9,4.47,16.4,4.75,8.17,7.05,12.12,5.65,5.28,2.55,5.57,13.62,42.92,3.05,9.22,5.15,1.45,3.12
11.95,4.53,8.57,1.1,6.68,4.05,4.47,5.93,0.4,14.07,5.9,4.47,16.4,4.75,8.17,6.78,12.15,5.57,5.28,2.48,5.57,13.18,42.9,3.12,9.12,4.7,1.42,3.12
11.88,4.67,8.57,1.1,7.25,4.03,4.43,5.97,0.47,14.07,5.9,4.47,16.42,4.78,8.15,7.57,12.17,5.6,5.28,2.62,5.5,13.15,42.85,3.1,9.2,4.58,1.42,3.18
11.8,4.7,8.55,1.1,6.51,4.0,4.43,5.88,0.43,14.05,5.9,4.45,16.6,4.75,8.18,8.32,12.12,5.67,5.2,2.55,5.6,13.15,42.85,3.12,9.12,4.7,1.45,3.23
11.7,4.75,8.6,1.1,6.55,4.03,4.45,5.78,0.4,13.97,5.9,4.43,16.7,4.8,8.07,8.9,12.2,5.58,5.25,2.52,5.57,13.43,42.85,3.25,9.17,4.88,1.5,3.15
12.9,5.5,9.38,1.39,7.31,4.38,5.62,7.1,1.57,14.82,7.58,5.55,17.42,5.78,9.0,9.85,13.0,6.35,5.95,3.42,6.8,14.2,44.15,4.03,12.0,5.88,2.2,3.75
31.1,40.35,41.0,24.35,36.64,17.02,56.7,54.48,48.97,43.23,64.7,52.88,41.88,39.77,47.95,56.62,46.7,42.78,33.12,37.02,60.98,39.8,89.22,38.1,129.03,42.15,33.83,27.38
59.52,107.0,183.0,157.41,106.82,50.15,186.62,185.25,175.57,118.55,196.3,178.65,94.02,172.15,139.45,207.88,132.88,192.3,152.25,151.0,141.93,88.28,244.88,121.12,370.45,109.92,162.48,78.02
99.47,239.38,299.85,335.1,119.54,90.78,226.47,346.32,330.8,235.4,280.5,324.07,224.43,329.98,309.95,399.9,294.38,310.0,303.73,156.3,251.57,127.48,412.73,199.75,393.4,250.15,324.35,201.5
136.65,400.18,389.32,527.08,237.1,143.5,445.02,434.02,425.8,385.62,522.95,383.82,297.38,454.12,326.08,601.9,380.12,357.95,432.9,339.02,478.0,172.53,536.27,426.6,376.3,394.0,417.43,417.95
224.45,442.23,419.8,660.45,297.51,148.43,441.1,705.92,620.77,447.02,544.23,607.83,520.48,561.3,361.67,727.1,526.95,379.85,459.32,541.58,515.35,294.27,665.58,521.0,366.9,425.1,554.85,546.95
262.4,503.3,383.9,727.27,308.52,193.97,603.7,733.07,640.73,521.33,738.88,661.65,714.05,682.75,317.62,827.73,586.22,391.38,657.2,547.9,650.92,593.22,832.05,597.6,358.65,512.6,652.75,570.0
296.48,686.95,448.25,617.41,222.31,334.77,742.5,739.9,562.7,555.38,587.7,712.53,712.12,675.4,345.23,435.5,549.38,385.18,667.53,515.8,655.4,545.25,829.05,754.92,351.95,544.88,648.43,573.08
326.8,605.62,546.45,680.24,121.48,599.12,666.2,684.3,558.65,541.92,650.58,692.5,660.12,609.75,361.52,327.52,571.9,389.42,603.3,584.15,689.17,595.92,719.08,681.0,347.85,497.85,559.95,571.92
149.0,320.7,589.47,592.24,114.98,536.1,629.33,516.3,497.12,408.65,639.85,415.08,370.38,560.73,356.88,505.57,391.1,308.3,405.67,421.12,600.7,607.15,647.83,581.15,342.52,494.23,361.7535294117647,492.53
109.8,406.23,385.55,418.58,226.63,358.15,447.98,411.48,432.43,317.4,423.85,465.3,307.55,378.43,267.98,291.8,385.0,140.52,157.98,317.22,522.92,417.42,466.15,526.23,325.83,395.4,205.85,125.67
70.9,310.85,222.0,242.43,162.67,177.48,347.65,345.98,335.05,207.77,257.25,341.57,169.75,270.48,166.75,241.38,159.78,103.12,108.75,173.9,246.57,261.95,354.57,379.52,284.3,213.6,99.62,85.43
59.65,145.35,158.75,152.68,61.59,86.47,171.4,193.0,154.53,183.9,87.5,202.3,76.38,162.1,70.0764705882353,146.93,89.65,70.42,90.08,72.0,85.5,109.28,223.02,168.18,237.27,71.85,73.83,55.25
27.75,39.65,59.77,63.64,21.54,18.188235294117646,43.27,59.4,44.1,67.55,31.9,58.3,39.5,62.1,31.247058823529414,59.33,45.62,37.1,47.32,30.75,35.98,39.62,95.17,42.62,135.65,27.2,31.2,24.32
17.799374999999998,5.38,9.65,2.64,5.98,4.381176470588236,5.4,6.97,1.97,15.5,6.47,5.85,16.55,5.92,8.808823529411764,11.12,13.32,6.45,6.15,3.88,6.67,14.22,43.38,4.12,12.18,4.42,2.2,4.0
11.43,4.28,8.55,1.9,6.48,4.07,4.38,5.78,0.9,14.38,5.8,4.5,15.83,4.78,8.240588235294117,11.8,12.25,5.73,5.28,2.9,5.57,13.85,42.15,2.77,9.1,5.0,1.75,3.12
11.15,4.03,8.53,1.9,6.84,4.068823529411764,4.38,5.85,0.9,14.15,5.82,4.47,15.85,4.78,8.26941176470588,9.95,12.1,5.72,5.25,2.82,5.55,14.82,42.4,3.17,9.18,5.42,1.52,3.28
11.32,4.05,8.55,1.9,6.86,4.0576470588235285,4.4,5.95,0.45,14.28,5.85,4.45,15.8,4.78,8.256470588235295,10.45,12.15,5.67,5.3,2.82,5.6,14.25,42.57,3.2,9.18,4.65,1.48,3.1
12.55,4.17,8.53,1.9,6.73,4.050588235294119,4.5,5.9,0.17,14.25,5.8,4.45,15.78,4.75,8.268235294117646,10.38,12.18,5.62,5.28,2.62,5.6,13.25,42.35,3.1,9.18,4.43,1.42,3.1
