IHBAS-CPCB,East-Arjun-Nagar-CPCB,DTU-CPCB,Shadipur-CPCB
0.49,29.0,3.63,10.090000000000002
0.4,8.23,2.16,3.915
0.51,15.67,3.58,19.11
0.65,21.79,4.21,5.609999999999999
1.3,10.85,2.35,6.38
0.82,30.81,2.65,3.755
0.46,12.25,3.5,1.68
0.37,15.54,1.88,0.0
0.23,19.62,1.97,0.0
0.21,23.89,4.25,0.0
0.21,24.08,2.94,2.02
0.23,16.07,2.34,2.02
0.22,21.36,4.39,2.02
0.24,3.86,4.36,6.154999999999999
0.29,24.62,3.81,2.02
0.48,12.85,4.28,8.44
0.54,15.01,4.77,5.8020000000000005
0.82,22.53,4.04,10.29
1.42,8.22,3.81,13.01
2.08,34.33,3.62,9.233999999999998
2.37,21.17,4.2,8.518
3.19,15.61,4.09,6.452000000000001
3.74,16.16,4.73,6.52
4.55,18.09,5.04,3.97
4.24,9.71,4.67,9.82
2.86,14.56,5.06,8.76
2.08,7.01,5.21,19.11
2.34,5.92,4.58,8.12
3.46,25.74,4.8,9.756666666666666
2.84,11.07,4.79,8.331999999999999
1.39,16.32,4.07,13.614999999999998
0.84,18.71,4.2,8.12
0.32,11.91,4.36,0.0
0.22,19.25,3.54,0.0
0.22,29.41,3.7,0.0
0.18,32.37,4.51,0.0
0.12,16.37,4.02,0.0
0.22,36.56,4.42,0.0
0.19,19.06,5.68,2.02
0.26,10.2,5.31,0.0
0.58,13.76,4.72,3.215
1.83,22.79,5.61,9.488
3.44,22.73,5.79,8.542857142857143
2.13,16.7,5.21,9.752500000000001
0.35,22.45,5.29,10.6525
0.32,11.3,5.34,2.555
0.32,14.68,4.18,4.516666666666667
0.3,19.57,3.97,3.97
0.17,17.46,4.48,9.82
0.16,11.88,2.31,5.28
0.16,13.13,2.3,19.11
0.4,36.36,3.92,7.175
0.39,22.12,2.42,10.24
0.31,11.42,1.38,5.04
0.41,24.41,2.29,0.0
0.44,18.7,1.5,0.0
0.42,41.38,1.42,0.0
0.34,2.44,2.56,0.0
0.33,28.37,3.71,0.0
0.26866666666666666,11.07,1.99,0.0
0.26842105263157895,14.78,3.33,0.0
0.02,21.96,4.35,0.0
0.26,5.24,2.55,2.02
0.57,35.76,3.02,0.0
0.64,13.85,4.09,1.34
0.86,17.8,3.46,6.182857142857142
1.64,23.46,3.07,6.670000000000001
1.05,9.03,4.62,8.47
0.6,17.12,4.41,8.436
0.58,43.36,2.66,2.734
0.53,13.33,4.18,3.432
0.95,20.67,4.27,2.516666666666667
1.04,15.0,1.86,4.466666666666667
0.71,40.01,2.91,1.8
0.68,12.11,4.43,7.5633333333333335
0.83,27.26,2.03,4.489999999999999
1.19,21.79,2.63,1.8
1.35,7.72,4.41,1.78
1.29,18.61,2.55,1.02
0.81,15.91,2.08,0.0
0.45,13.58,3.84,0.0
0.43,25.56,3.11,0.0
0.32,18.86,2.1,0.0
0.02,15.26,3.79,0.0
0.22611111111111112,18.83,4.03,0.0
0.3978947368421053,7.4,3.43,0.0
0.1,24.68,3.88,2.02
0.25,30.71,4.49,0.27
0.77,8.37,3.57,3.98
1.62,29.55,3.49,8.884
1.44,25.68,4.21,6.54
0.57,25.58,3.87,10.305000000000001
0.41,12.13,3.55,10.07
1.1,26.99,3.99,3.026666666666667
0.8889999999999999,11.95,3.67,4.385
0.46,12.73,3.21,3.9850000000000003
0.71,17.32,4.14,6.915
0.49,16.22,3.53,4.8533333333333335
0.35,7.28,1.7,11.555
0.33,40.59,2.68,6.123333333333332
0.13,4.57,3.17,4.0
0.09,10.12,1.42,4.0
0.39,13.66,1.71,3.99
0.65,15.75,3.83,4.01
0.3,18.84,1.9,3.01
0.34266666666666673,35.94,2.48,0.0
0.25799999999999995,13.17,4.51,0.0
0.3075,54.28,5.07,0.0
0.49999999999999994,5.38,2.62,0.0
0.859375,30.28,2.23,0.0
0.14,66.71,5.11,5.4799999999999995
1.17,9.65,5.75,18.995
3.52,54.53,6.74,22.036666666666665
4.85,37.8,7.96,11.206666666666669
5.28,20.73,7.63,8.94
4.83,14.02,7.82,29.05
2.71,31.3,9.41,28.12
1.5,7.19,7.71,3.83
1.06,9.23,7.13,2.1
0.81,23.39,7.61,11.444999999999999
0.66,1.44,7.13,9.094
0.48,13.28,6.11,3.6220000000000008
0.46,6.35,6.12,7.6066666666666665
0.43,6.37,5.95,5.319999999999999
0.62,18.47,5.44,1.24
0.09,4.81,5.64,0.0
0.5333333333333333,2.36,5.84,0.0
0.4694444444444445,10.45,5.01,0.0
0.4135714285714286,26.54,5.12,0.0
0.38636363636363635,31.12,5.64,0.0
0.25555555555555554,13.97,4.64,0.0
0.25285714285714284,25.15,4.64,0.0
0.185,25.92,5.71,0.0
0.35454545454545455,9.91,5.0,5.93
0.4186666666666667,7.09,4.5,6.0024999999999995
0.528888888888889,15.33,5.45,11.258000000000001
0.9647368421052631,13.73,5.04,14.028
1.6236842105263158,20.61,4.1,5.93
0.27,21.58,4.54,7.46
0.12,10.82,4.79,3.02
0.58,12.12,3.85,8.30875
0.74,31.27,4.05,5.024285714285713
0.8,16.13,4.76,3.9214285714285713
0.73,8.03,3.26,2.9633333333333334
0.72,20.42,4.04,5.87
0.68,4.38,4.62,4.156666666666667
0.73,12.59,3.18,10.504999999999999
0.78,10.61,3.06,5.419999999999999
0.87,7.79,4.27,1.92
0.52,2.63,3.63,1.9
0.33,22.27,2.05,1.01
0.02,10.2,3.97,0.0
0.4089473684210527,10.96,4.34,0.0
0.393125,13.9,2.48,0.0
0.30500000000000005,19.74,3.72,0.0
0.2854545454545454,37.91,4.77,0.0
0.12,17.52,3.49,0.0
0.5147058823529411,22.69,4.21,0.0
0.22,23.96,5.19,4.416666666666667
0.59,34.31,4.38,15.86
0.92,5.09,4.22,12.794
1.09,16.43,5.13,13.254
1.1,13.29,5.01,2.63
1.35,8.49,4.49,5.16
1.71,28.23,5.12,2.1
2.04,14.47,6.22,3.3825000000000003
2.27,12.93,5.72,4.365555555555556
2.89,16.57,5.89,5.682857142857143
2.34,22.84,6.59,6.728333333333334
2.03,20.66,5.93,3.9499999999999997
1.32,13.27,6.18,9.043333333333333
1.31,12.28,6.93,6.23
0.84,14.33,6.32,3.51
0.8352380952380953,22.27,5.7,3.4933333333333336
0.01,15.2016,6.12,3.1733333333333333
0.18,16.646,4.97,6.23
0.21,6.12,4.28,0.0
0.45411764705882357,25.02,4.8,0.0
0.31684210526315787,17.68,4.72,0.0
0.23,8.96,3.92,0.0
0.21,35.3,4.45,0.0
0.24,7.93,5.0,0.0
0.46,15.84,4.25,4.807499999999999
0.6,0.17,4.45,21.5
1.01,47.63,5.32,13.334
1.95,19.7,4.3,11.711818181818183
2.87,4.24,4.15,3.21
3.32,18.96,5.02,7.193999999999998
2.27,18.11,4.63,6.1
1.6082352941176472,21.79,4.41,1.28
1.366875,18.62,5.42,4.93
1.1741176470588235,3.77,5.77,3.8049999999999997
0.9781249999999999,25.05,5.09,4.761666666666667
0.76,8.16,5.33,3.402857142857143
0.6352941176470589,59.82,5.46,6.356
0.84,48.53,4.18,5.2124999999999995
0.944,17.91,4.42,3.22
0.8049999999999999,34.44,4.8,2.33
0.5214999999999999,16.27,2.85,2.33
0.29,16.15,2.96,0.88
0.66,12.0,4.58,0.91
0.47,16.77,4.29,0.9
0.13,37.3,3.83,0.89
0.4257142857142857,9.94,3.4130769230769227,0.9
0.22,9.95,1.75,0.9
0.47,51.0,2.85,0.9
0.84,24.96,3.44,4.75
1.3,19.63,3.15,20.345
3.15,38.29,3.5,16.05
6.01,27.4,4.6,17.88
7.85,13.48,4.14,7.545000000000001
4.38,33.05,4.59,9.000000000000002
0.46,14.13,5.07,9.718
4.44,17.8,4.0,3.706666666666667
1.04,21.42,4.64,4.329999999999999
0.64,56.49,3.69,6.03
0.47,31.98,3.09,6.02
0.39,28.21,3.7,2.77
0.31,19.72,1.65,3.6
0.29,42.1,2.65,6.16
0.32,31.02,1.69,8.11
0.33,19.57,1.34,5.52
0.39,25.81,1.76,6.01
0.15,34.89,1.57,1.76
0.09,39.41,2.12,1.09
0.5406666666666666,52.84,3.8,1.1
0.5640000000000001,6.77,2.22,0.9
0.639,17.41,3.73,0.81
0.612142857142857,11.41,4.07,0.78
1.73,10.0,3.91,7.1000000000000005
2.45,41.3,5.02,7.593333333333334
0.56,14.57,4.52,17.993333333333332
1.3,21.61,4.64,17.4575
2.15,27.0,5.14,13.39
3.47,37.12,4.73,6.431818181818181
3.87,32.77,5.06,9.026666666666667
1.17,23.38,4.33,8.51
0.92,19.35,3.29,4.412
0.81,9.95,4.15,2.635
0.85,43.43,2.1,1.7349999999999999
1.01,26.48,2.73,1.745
0.92,16.37,4.74,1.4525000000000001
0.59,47.31,2.01,1.5633333333333335
0.41,17.55,3.38,3.25
0.09,38.5,1.83,1.725
0.6623529411764707,38.25,1.71,1.725
0.4905263157894737,36.48,2.0,1.37
0.5258823529411765,12.62,1.7,0.0
0.6463636363636364,3.34,3.45,0.0
0.7028571428571428,48.75,4.71,0.0
0.4216666666666667,16.91,3.18,0.93
0.30199999999999994,31.31,4.96,0.89
0.323,2.84,3.49,0.89
0.7045454545454545,24.54,3.99,0.9
0.9093333333333332,17.07,4.85,4.755
0.1,41.6,2.68,20.345
0.95,27.65,4.25,14.2125
2.63,17.42,5.12,14.628571428571425
3.96,19.02,4.49,5.733333333333333
4.51,22.85,5.48,9.248000000000001
0.55,7.64,3.14,8.596666666666666
0.47,14.71,3.06,3.52
0.55,4.86,3.28,4.0075
0.44,23.38,1.88,4.495
0.23,10.72,1.88,4.484999999999999
0.19,14.53,1.56,3.19
0.2,21.66,1.29,3.4066666666666663
0.18,48.99,1.46,5.08
0.13,36.95,1.2,4.505
0.38,17.64,1.34,4.48
0.64,7.01,1.72,4.505
0.11,19.11,1.8,4.51
0.5733333333333333,12.73,2.08,4.01
0.69,33.96,1.94,5.04
0.07,31.64,1.71,5.0
0.6127272727272728,9.55,2.02,2.27
0.35,51.7,1.75,0.91
0.21,68.79,2.69,0.935
0.29,21.33,2.61,4.567500000000001
0.44,27.31,1.49,12.362499999999999
1.12,26.69,2.54,12.914000000000001
2.96,14.22,1.94,0.97
4.36,10.58,2.08,7.78
2.62,17.94,3.27,7.0357142857142865
1.5533333333333337,9.49,1.9,6.835
1.9591666666666665,3.84,2.44,2.86
1.491818181818182,9.0,1.94,3.6199999999999997
1.2884615384615385,12.71,2.0,1.6400000000000001
1.4414285714285715,16.46,2.99,1.655
1.4500000000000002,8.76,2.76,1.2966666666666666
1.3264999999999998,26.67,3.31,1.5
3.9,16.46,4.88,3.173333333333334
5.19,6.44,4.14,1.46
3.71,9.29,3.75,1.68
0.95,2.5,2.73,1.87
2.31,5.42,2.55,2.11
1.36,7.32,3.2,2.09
0.99,27.4,2.42,2.1
0.74,20.41,4.09,5.345
0.8627272727272728,26.74,4.47,16.830000000000002
0.6776923076923076,18.31,2.21,26.0225
0.7299999999999999,17.39,4.39,35.286
0.34,35.68,3.96,8.6
0.8,21.74,3.36,39.79
1.82,21.24,4.99,53.58
1.735,7.66,2.55,72.38
1.43,24.89,4.0,9.84
3.31,17.21,3.88,23.472500000000004
1.2214285714285715,17.88,1.94,19.28875
1.5141666666666664,10.72,3.82,16.540000000000003
1.1753846153846155,21.48,1.81,4.058000000000001
1.0175,27.65,1.73,1.98
0.7813333333333332,39.13,1.94,2.01
0.89,22.2,1.53,1.5200000000000002
0.9,19.21,1.69,1.74
0.97,15.23,1.52,3.4133333333333336
1.07,9.64,1.36,2.025
0.7066666666666667,22.64,1.57,1.99
0.59,14.87,1.45,2.01
0.42,11.54,1.41,3.44
0.32,7.57,1.74,3.38
0.37,31.12,1.56,3.42
0.27,56.13,1.82,2.16
0.21,14.89,1.85,1.91
0.21,26.12,1.63,1.91
0.18,0.93,3.11,1.9
0.24,23.12,1.77,5.27
0.27,19.42,1.72,21.355
1.21,28.4,4.65,19.58666666666667
2.6,43.0,4.01,15.951666666666663
1.97,13.18,4.39,4.28875
2.52,30.11,3.63,3.1350000000000002
0.96,4.2,2.28,3.6466666666666665
1.49,13.57,3.68,2.1550000000000002
0.9,7.8,1.83,3.0949999999999998
0.45,2.96,1.81,2.473333333333333
0.39,15.54,1.82,2.4566666666666666
0.46,8.51,1.36,2.005
0.47,48.36,1.81,2.04
0.42,28.77,1.34,3.4025
0.55,16.41,1.32,2.47
0.52,24.45,1.6,2.4433333333333334
0.41,13.9,1.21,1.7233333333333334
0.14,14.24,1.4,1.71
0.35,15.67,1.64,1.71
0.06,19.73,1.37,1.71
0.5,10.75,1.3,1.72
0.4477777777777777,19.14,1.33,1.7
0.40090909090909094,62.2,1.26,1.72
0.5733333333333333,28.67,1.85,1.69
0.6876923076923076,34.01,4.88,4.422499999999999
0.72,20.68,4.87,21.04
0.39,25.02961538461539,4.17,12.264
0.96,17.38,5.42,13.85875
2.053529411764706,27.23,6.33,5.424444444444444
2.094,15.64,5.25,2.8850000000000002
1.0642857142857143,13.55,5.24,3.9816666666666674
1.5541666666666665,24.5,5.72,2.2283333333333335
1.2608333333333333,13.7,4.89,3.1075
1.187333333333333,26.74,4.84,2.492857142857143
1.0568749999999998,11.05,5.55,3.3071428571428574
1.14,7.1,5.03,0.57
1.01,25.39,4.36,1.21
1.28,9.64,4.69,3.065714285714286
1.09,5.64,4.7,2.225
0.88,13.08,2.8,1.9183333333333332
0.37,7.33,4.02,1.9525
0.15,18.0,4.85,2.665
0.9979999999999999,34.61,3.91,3.1950000000000003
0.9435714285714286,14.18,2.46,3.18
0.43000000000000005,24.78,1.75,2.11
0.374,24.92,1.69,2.105
0.29,37.47,2.24,2.095
0.53375,24.09,5.72,2.095
1.232727272727273,26.49,5.24,4.273333333333333
2.527333333333333,10.35,5.92,15.003333333333332
1.4786666666666668,24.08,5.35,10.72857142857143
2.0373333333333337,17.07,5.14,12.685555555555556
2.482666666666667,21.35,5.83,5.545
2.4269230769230767,28.16,5.27,4.648000000000001
1.1238461538461537,25.75,4.59,6.29
1.5038461538461536,21.70590909090909,5.13,4.642
1.1007142857142855,16.264285714285712,5.17,4.65
0.03,20.865000000000002,4.17,4.676
0.15,18.857000000000003,4.45,4.6579999999999995
0.56,17.0225,4.88,3.498
0.48,23.164761904761907,2.96,3.9275
0.38,21.990454545454543,3.45,4.275
0.8865217391304349,6.34,4.26,4.848000000000001
0.07,40.94,2.17,3.4260000000000006
0.31,31.68,1.7,3.56
0.7818750000000001,11.35,3.56,2.39
0.9283333333333333,26.83,2.87,2.06
1.0508333333333333,6.28,1.92,2.06
0.8109999999999999,34.37,4.45,1.7449999999999999
0.7075,20.43,4.8,1.555
0.4585714285714286,14.72,2.75,1.4766666666666666
0.61625,26.21,4.79,2.3125
1.286,25.57,5.86,3.619999999999999
1.2053846153846155,24.46,4.89,8.886666666666665
1.2346666666666668,18.51,5.07,1.34
1.5160000000000002,20.42,6.19,4.8
1.7526666666666662,22.78,5.75,3.9
1.8523076923076924,45.75,4.65,3.19375
0.9681818181818183,25.2,4.74,3.533333333333333
0.93,51.71,4.06,3.4557142857142855
0.7641666666666667,23.15,1.99,3.2433333333333336
0.7333333333333333,0.82,2.82,3.12
0.6018749999999999,21.42,3.27,3.1020000000000003
0.18,20.29,1.75,2.54
0.16,36.78,1.93,2.848
0.14,20.86,2.81,2.8440000000000003
0.23,7.68,1.87,2.758
0.07,7.46,1.71,2.374
0.24,18.51,1.76,2.2824999999999998
0.25,15.61,1.61,1.49
0.7100000000000001,9.53,1.58,1.48
0.7441666666666666,38.1,2.04,1.18
0.4254545454545454,26.36,1.88,0.97
0.45125000000000004,59.86,2.1434615384615383,0.935
0.404,16.12,1.96,0.94
0.45909090909090905,8.2,1.68,0.9450000000000001
0.07,13.31,1.4,3.5
0.32,17.65,1.33,13.896666666666667
0.54,40.7,1.82,9.921666666666667
0.74,67.72,1.98,10.8475
0.17,6.97,1.51,4.223333333333334
1.5379999999999998,27.61,1.98,3.1700000000000004
0.8576923076923078,17.22,2.24,3.598571428571429
0.9240000000000002,29.99,1.81,3.158333333333333
0.9888888888888889,22.91,2.16,3.168333333333333
0.5399999999999999,14.7,1.9,3.17
0.3783333333333334,7.52,1.64,3.1550000000000007
0.44933333333333336,17.18,2.02,2.7914285714285714
0.431875,11.71,1.65,2.955
0.65,17.18,1.43,3.1733333333333333
0.7382352941176471,8.42,1.76,3.1733333333333333
0.04,13.37,1.5,2.84
0.21,13.0,1.52,2.842
0.645,18.66,1.75,3.606666666666667
0.8174999999999999,19.3,1.52,3.2733333333333334
0.9181818181818181,8.45,1.81,3.42
0.88,23.53,1.86,3.4
1.228,31.01,1.53,2.035
0.607,46.36,2.88,1.05
0.631,19.16,1.86,1.04
1.044,20.96,1.67,3.5833333333333335
0.04,53.97,3.67,13.956666666666665
0.06,14.42,1.88,9.959999999999999
0.06,22.43,1.71,9.841111111111111
0.98,11.68,3.52,4.195454545454544
0.78,29.7,1.87,5.69625
0.39,12.84,2.04,5.664444444444445
1.0070588235294118,71.61,2.46,2.545
0.9441176470588236,25.64,1.73,2.3475
1.78,13.66,2.02,2.3957142857142855
0.23,11.56,1.96,2.3614285714285717
0.25,17.8,1.32,2.15875
0.32,15.03,1.7,2.187142857142857
0.21,32.37,1.48,2.382857142857143
0.06,16.34,1.25,2.3328571428571427
0.22,2.32,1.54,2.0483333333333333
0.21,19.45,1.35,1.8700000000000003
0.17,35.81,1.27,2.3
0.04,18.73,1.89,1.9666666666666666
0.7174999999999999,17.25,1.75,1.435
0.6027272727272728,21.52,2.0,1.4449999999999998
0.5611111111111112,30.91,2.06,1.455
0.4518181818181819,41.72,1.58,1.46
0.5609999999999999,11.75,1.93,1.44
0.1,12.0,1.86,3.8233333333333337
0.22,13.51,1.44,10.6875
0.2,26.75,1.73,10.091666666666667
0.35,16.18,1.73,9.511999999999999
0.33,37.23,1.48,3.5354545454545456
0.24,34.94,1.76,2.3600000000000003
0.14,9.59,1.49,2.7144444444444447
0.11,33.9,1.23,2.2775
0.1,5.59,1.36,2.2800000000000002
0.11,14.55,1.09,2.275
0.11,12.45,1.08,2.2700000000000005
0.2,29.04,1.21,2.092222222222222
0.17,27.67,0.94,2.11625
0.14,13.72,1.12,2.28875
0.06,4.66,1.08,2.2399999999999998
0.4152380952380952,14.3,0.91,2.097142857142857
0.01,12.2,1.19,2.0833333333333335
0.581875,30.96,1.15,4.489999999999999
0.8736363636363635,21.22,0.93,4.1433333333333335
1.1111111111111112,29.35,1.52,4.72
1.03375,20.44,1.52,3.58
0.7966666666666667,24.12,1.53,1.995
0.6024999999999999,26.67,1.31,2.0
0.7133333333333333,52.67,1.65,1.9949999999999999
1.168,9.93,1.6,2.03
1.3523076923076924,27.22,1.93,1.9280000000000002
0.8842857142857142,24.13,1.88,2.1287499999999997
1.0164285714285715,8.82,3.44,2.2784615384615385
0.02,47.15,2.47,2.04
0.29,7.55,2.2,2.49
1.1515384615384614,42.56,3.59,2.51
1.0825000000000002,16.03,2.31,2.45
1.01,18.25,1.82,2.52
0.9742857142857142,37.51,2.02,2.54
0.85,4.03,1.99,2.51
0.7655555555555555,34.67,1.51,2.52
0.7294736842105263,42.14,1.67,2.5647058823529414
0.7545000000000002,15.15,1.91,2.48
0.48,44.88,1.41,2.52
0.23,8.58,1.45,2.47
0.29,7.46,1.83,1.68
0.65,11.57,1.43,2.2842857142857147
1.59,22.45,1.51,2.08
2.79,8.71,2.04,1.7400000000000002
1.39,8.02,2.0,1.5
0.74,13.71,1.78,1.395
0.38,16.94,1.8,1.5066666666666668
0.3,17.17,1.48,1.7425
0.35,4.92,1.19,1.905
0.46,19.78,1.6,1.797142857142857
1.05,9.43,1.92,1.69
1.48,21.84,1.78,2.48
1.1616666666666666,21.81,1.92,2.48
1.2570588235294116,5.86,1.98,2.46
0.04,19.46,1.51,2.45
0.4,14.07,1.57,2.49
0.33,20.92,1.73,2.51
0.3,4.92,1.29,2.54
0.29,27.66,1.35,2.48
0.35,9.59,1.68,2.48
0.4,18.66,1.32,2.52
0.64,7.25,1.29,2.55
0.64,37.61,1.79,2.49
0.6,8.29,1.73,0.63
0.16,23.37,1.71,2.038181818181818
0.9888235294117647,42.74,2.15,2.501666666666667
1.256153846153846,24.54,2.27,2.504
0.08,24.47,1.62,2.33
1.4433333333333334,30.15,1.55,2.11
2.8155555555555556,9.55,1.5,1.8333333333333333
2.344615384615385,18.64,1.12,1.83
0.7,17.24,1.43,1.84
8.23,12.61,2.63,1.843333333333333
9.98,20.49,3.59,1.6625
4.01,14.74,3.38,2.7728571428571427
1.61,6.64,3.19,3.309090909090909
1.31,12.53,2.38,3.4233333333333333
1.09,6.35,2.24,3.42
0.85,7.35,2.46,3.6541666666666672
0.53,4.02,1.48,3.4145454545454546
0.24,1.45,1.78,3.428181818181818
0.39,5.69,2.09,3.432727272727273
0.37,8.29,1.72,3.4227272727272724
0.3,15.43,1.59,3.421818181818182
0.46,12.82,1.9,3.5160000000000005
0.4,16.07,1.89,3.421818181818182
0.68,23.66,1.67,2.8890909090909087
0.43,8.25,2.0,2.865
0.17,2.85,2.33,2.5811111111111114
0.8805882352941176,10.02,2.03,2.152
0.9980000000000001,31.33,2.1,1.8299999999999996
1.2241666666666668,10.87,2.45,1.5299999999999998
0.16,20.83,1.94,1.37
0.77875,14.56,1.83,1.28
0.23,15.94,2.03,1.2750000000000001
0.6838461538461539,25.35,1.73,1.07
1.0913333333333335,6.13,1.49,1.1866666666666665
1.1355555555555554,22.24,2.15,1.1775000000000002
0.01,35.88,1.69,2.1391666666666667
0.38,19.39,1.47,0.22
0.68,12.45,1.95,1.82
0.39,9.49,1.63,1.82
0.67,26.45,1.34,1.8
0.4,33.35,1.92,1.82
0.28,6.25,1.83,1.81
0.24,24.91,1.56,1.78
0.21,17.8,1.82,1.78
0.23,20.04,1.94,1.79
0.3,15.8,1.52,1.78
0.3,10.06,1.55,1.81
0.34,9.82,1.95,1.8
0.35,13.18,1.63,1.76
0.3,13.23,1.62,1.02
0.34,6.49,2.12,1.818888888888889
0.7900000000000001,12.92,1.97,1.57375
0.8346153846153848,14.54,1.87,1.24
0.5815384615384616,14.23,2.28,1.04
0.6188888888888888,10.55,1.9,1.02
0.04,24.16,1.62,1.0166666666666666
0.705,18.4,2.92,1.4485714285714286
1.1291666666666664,14.62,2.0,1.7637500000000002
1.2126666666666668,23.7,1.67,1.826
1.0335714285714286,14.07,3.44,1.03
1.336923076923077,15.86,2.4,4.02
1.7207142857142859,16.46,1.79,3.99
1.9307692307692306,12.01,3.01,3.99
1.2346666666666666,8.7,3.13,3.96
1.250714285714286,18.02,2.32,3.97
1.2586666666666666,14.26,2.51,3.99
0.6417647058823529,6.51,3.37,4.0
0.28,18.37,2.25,4.01
0.41,6.73,2.25,4.0
0.39,15.51,2.67,4.0
0.53,13.76,2.21,4.02
0.6,10.17,2.17,4.0
0.31,17.21,2.59,4.0
0.08,7.29,2.55,3.99
0.19,8.85,2.29,4.01
0.55,11.73,3.73,3.01
1.2342857142857144,16.07,2.29,2.7711111111111113
1.0607142857142857,4.34,1.98,2.4033333333333338
1.3220000000000003,31.42,3.25,1.8525
1.1424999999999998,23.41,2.69,1.2557142857142856
1.307,20.74,3.37,0.8771428571428571
1.696666666666667,18.32,9.08,0.9687500000000001
1.8828571428571432,17.0,9.22,0.9410000000000001
1.5800000000000003,15.52,7.75,1.5549999999999997
1.678125,7.71,7.59,0.34
1.9029411764705884,13.37,8.2,1.58
1.792941176470588,8.63,5.61,1.6
0.01,8.49,6.33,1.6
0.59,5.64,7.18,1.59
0.67,6.86,4.25,1.59
0.18,13.22,3.48,1.6
0.25,14.16,5.91,1.6
0.21,12.5,3.25,1.62
0.36,6.31,2.87,1.61
0.55,16.55,3.84,1.61
0.58,16.82,3.08,1.24
0.24,14.07,2.89,2.3852941176470592
0.9594999999999999,17.41,3.71,2.259333333333333
1.240625,12.43,3.29,2.2022222222222223
1.4049999999999998,10.87,2.89,2.06875
1.5108333333333335,31.61,3.55,2.0483333333333333
1.2358333333333333,18.1,3.69,1.8542857142857143
1.3944444444444444,24.71,2.48,1.2875
1.1836363636363636,16.24,2.4,1.11
1.258,24.68,3.99,1.198888888888889
1.6624999999999999,17.25,2.27,1.9354545454545453
1.8746153846153848,10.96,2.23,0.09
1.5341666666666667,10.45,4.45,4.94875
1.71,6.42,2.71,1.91
1.6400000000000001,20.95,2.61,1.89
1.7493333333333334,9.17,3.94,1.89
1.426,21.11,2.7,1.92
1.3118750000000001,12.89,2.56,1.9
1.3188235294117647,22.32,2.85,1.91
0.03,13.22,2.66,1.9
0.9642105263157895,6.31,2.2,1.92
0.06,12.99,2.33,1.91
0.15,11.15,2.32,1.9
0.21,6.97,1.89,1.91
0.14,8.84,2.21,1.92
1.0330434782608695,5.99,2.82,1.9
0.01,20.12,2.08,1.01
0.43,18.69,2.04,2.608333333333333
0.44,7.26,2.8,2.5199999999999996
0.57,8.06,2.33,2.54
1.08,12.89,2.2,2.148888888888889
1.22,13.86,2.36,1.54
2.5,10.0,2.28,1.3687500000000001
1.71,15.89,2.47,1.3111111111111111
1.06,6.32,3.74,1.3589999999999998
2.6,8.0,5.72,1.3733333333333333
1.7372222222222222,8.71,3.343157894736842,1.8593333333333333
1.6524999999999999,7.6,3.5822222222222226,1.07
1.8253333333333333,12.25,3.5729411764705885,1.78
2.2359999999999998,12.93,3.42875,1.8
1.872,10.62,3.325333333333334,1.79
1.9040000000000001,7.98,3.6333333333333333,1.79
1.9639999999999997,17.19,2.8379999999999996,1.82
1.634666666666667,8.65,2.952,1.79
1.6446666666666667,14.86,3.136,1.77
1.5286666666666666,10.89,2.62,1.81
1.5618750000000001,6.6,2.6442857142857146,1.79
1.57,9.86,2.7478571428571428,1.77
1.4894117647058822,4.38,2.615714285714286,1.78
1.645,14.04,2.6721428571428576,1.78
1.3438888888888887,8.53,2.810666666666667,1.61
1.2025000000000001,17.05,2.755625,2.4407692307692312
1.5713333333333332,4.62,2.6577777777777776,2.3466666666666667
1.5853846153846152,10.98,2.745789473684211,2.343
0.74,7.66,2.21,1.911
1.3707142857142858,9.57,1.67,1.5833333333333333
1.1425,7.96,2.09,1.502
1.1243750000000001,11.05,2.56,1.7236363636363636
1.522941176470588,10.56,2.09,1.9100000000000001
0.23,15.46,2.16,2.055
0.11,22.96,2.85,2.09
0.57,13.83,2.54,3.96
0.57,19.35,2.71,3.96
0.57,6.94,3.9,3.99
0.57,22.77,4.13,3.94
0.57,10.2,4.08,3.98
0.57,15.46,4.66,4.0
0.57,3.72,5.04,4.01
0.57,3.23,4.91,3.96
0.57,19.44,5.46,4.0
0.57,4.54,6.4,4.01
0.57,11.36,5.56,3.95
0.89,15.44,5.48,3.95
1.2,7.88,6.03,4.03
1.2,16.31,5.5,2.33
1.2,4.93,5.46,0.88
1.07,11.15,5.08,0.91
0.85,29.53,3.56,0.9
0.77,37.45,3.28,0.89
0.59,16.52,3.69,0.9
0.46,10.76,2.96,0.9
0.46,36.56,2.63,0.9
0.46,20.9,3.78,0.9
0.46,28.42,2.77,0.9
2.3,21.08,2.69,4.19
2.8,4.17,3.82,6.02
2.8,13.06,3.78,6.02
2.8,23.3,3.98,5.99
2.8,10.11,3.84,5.98
2.8,9.77,3.81,6.01
2.8,18.84,3.0,5.96
2.8,27.8,3.27,6.03
2.8,22.71,3.09,6.02
2.8,6.04,2.28,5.94
2.8,9.36,2.31,5.99
2.8,19.96,2.58,6.09
2.8,10.17,1.88,5.98
2.8,17.07,1.85,6.0
2.75,28.6,2.47,6.01
1.38,17.18,2.13,1.76
1.18,6.17,1.36,1.09
1.15,20.87,1.09,1.1
0.73,29.87,2.1985,0.9
0.62,9.24,2.3315789473684214,0.81
0.53,26.88,2.086315789473684,0.78
0.53,32.42,0.85,0.81
