IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Aya-Nagar-IMD,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,ITO-CPCB,Lodhi-Road-IMD,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,CRRI-Mathura-Road,RK-Puram-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC
27.7,13.9,8.82,19.15,9.15,16.77,10.21,22.5,15.38,32.85363636363637,12.09,39.25,12.38,40.62,19.33,15.57,65.1,24.73,21.42,0.0,5.6,0.1,3.67,17.9,6.05,23.68,12.43,12.25,28.57,12.31,11.47
29.73,11.27,8.97,18.48,10.28,16.55,9.92,18.1,12.6,29.158181818181824,11.84,43.47,11.4,19.3,15.57,15.33,55.45,14.15,20.4,0.0,4.82,0.1,3.05,15.7,5.35,13.43,11.23,8.9,15.7,12.37,11.62
26.27,10.38,7.38,16.48,7.7,12.75,9.55,15.7,12.12,28.03636363636364,11.67,38.8,9.3,14.28,11.17,16.65,51.02,10.45,19.3,0.0,4.15,0.1,2.77,10.4,3.97,17.85,8.07,6.42,12.25,11.9,9.32
24.88,7.97,6.6,15.82,8.07,11.17,9.42,13.9,11.7,28.217272727272725,11.66,37.18,10.45,13.2,12.54,14.5,49.95,10.8,16.85,0.0,3.67,0.1,2.85,9.93,2.62,9.45,7.68,5.22,12.4,11.28,7.52
25.7,9.3,6.7,15.4,13.6,11.8,10.08,20.9,15.4,28.055454545454552,11.76,38.7,11.3,15.6,13.91,6.0,47.5,13.9,20.0,0.0,5.75,0.1,3.92375,15.3,3.2,9.5,9.7,6.2,18.75,10.76,7.05
25.91,13.07,7.95,15.6,14.95,11.0,10.61,23.45,16.75,28.825454545454544,12.03,40.52,12.92,16.55,15.05,14.22,53.33,10.93,20.85,0.0,8.38,0.1,3.45,15.55,4.0,18.75,10.28,5.2,19.62,11.79,6.8
27.53,12.7,9.07,16.75,15.9,11.12,10.88,20.6,14.6,28.607272727272722,11.8,36.55,13.53,15.1,10.79,12.68,56.17,13.27,21.05,0.0,8.45,0.1,3.85,13.45,3.85,32.95,10.65,8.32,17.62,12.98,8.12
29.19,19.3,8.47,20.15,19.07,13.22,10.89,19.38,15.4,30.21,12.16,38.77,15.2,32.77,9.97,17.15,58.05,17.27,20.62,0.0,6.55,0.1,4.97,14.12,5.07,48.6,9.75,14.68,18.67,14.26,11.2
28.16,19.12,11.65,21.6,20.22,14.33,10.96,25.32,18.62,28.795000000000005,12.78,44.05,16.18,46.65,13.57,17.98,59.85,25.52,20.9,0.0,10.38,0.1,6.78,19.18,8.57,38.9,11.12,15.38,30.15,13.84,13.78
29.24,18.75,12.78,21.1,20.05,14.12,11.55,30.18,18.2,29.725,13.59,41.28,13.38,92.15,14.09,17.8,59.8,33.08,22.45,0.0,11.8,0.1,5.95,22.48,10.43,38.35,15.6,14.2,25.5,13.62,17.5
29.7,20.77,16.32,21.17,15.38,14.2,12.33,28.57,16.38,30.186,13.52,42.08,12.73,113.47,14.68,20.48,61.88,41.67,24.52,0.0,11.32,0.1,4.5,23.3,9.93,24.43,16.92,14.62,31.52,13.82,18.05
30.05,18.15,11.4,20.6,13.62,14.35,212.58,23.38,17.43,32.2011111111111,13.52,44.25,13.05,132.45,16.85,18.73,61.6,31.55,27.35,0.0,9.55,0.1,3.95,27.4,7.15,15.7,17.15,17.27,79.15,14.38,17.8
20.281000000000002,20.92,12.47,18.8,12.32,12.72,15.17,28.67,17.57,32.163636363636364,13.21,43.27,15.62,106.08,14.99,15.05,64.83,37.08,29.1,0.0,7.93,0.1,3.38,28.98,5.92,12.97,16.38,16.38,69.7,15.43,17.57
20.643,20.48,13.45,22.8,13.03,13.53,12.11,22.25,15.85,32.458,12.94,42.4,16.82,102.17,14.36,14.65,66.6,37.9,24.73,0.0,8.65,0.1,3.15,26.07,5.28,12.85,14.53,17.62,43.0,14.03,13.67
20.734210526315792,11.93,12.47,21.15,9.08,14.35,11.35,20.7,15.82,35.202,12.45,40.38,13.57,75.93,16.57,13.95,62.05,28.82,23.45,0.0,6.97,0.18,2.97,23.18,5.1,15.48,12.45,17.45,42.77,14.87,12.43
19.53333333333333,15.78,11.78,18.25,9.75,12.27,11.5,19.43,13.97,33.96,12.09,41.05,11.23,69.1,17.23,11.88,54.2,25.8,22.12,0.0,7.0,0.12,2.28,17.88,3.17,13.65,11.47,16.1,46.75,12.53,10.72
18.668095238095237,11.42,9.35,18.28,12.33,11.95,11.33,18.8,14.25,31.80454545454545,12.1,40.08,10.57,59.78,15.92,11.35,50.55,26.5,19.38,0.0,5.9,0.1,2.75,17.27,3.2,23.75,12.05,11.55,44.02,13.88,9.73
26.57,14.48,10.85,17.98,13.3,10.3,11.47,20.4,13.85,34.20363636363636,12.6,41.97,9.9,82.12,13.78,15.88,48.85,30.12,20.92,0.0,9.12,0.1,2.65,16.2,2.9,14.53,13.45,11.0,46.17,13.8,11.8
25.76,13.93,9.67,17.18,17.62,11.2,11.62,24.7,13.8,34.76909090909091,13.32,40.62,11.72,44.85,11.15,11.6,51.85,25.6,22.85,0.0,11.23,0.1,4.03,18.88,5.4,12.15,12.1,11.22,34.45,13.6,16.2
26.29,14.85,8.07,18.45,16.58,11.7,10.93,28.4,19.77,35.02636363636364,15.28,42.45,12.95,11.15,15.24,12.75,54.28,24.38,28.93,0.0,15.28,0.23,7.15,21.08,5.65,10.93,10.9,11.88,29.77,12.86,21.45
26.09,16.75,10.85,18.95,13.85,12.45,12.5,20.52,21.9,34.556363636363635,16.13,55.12,14.47,19.52,19.29,14.45,58.05,25.65,28.08,0.0,26.82,0.23,9.1,22.97,7.53,16.23,16.23,13.5,44.6,13.84,34.73
26.55,24.55,15.9,17.05,14.52,14.5,12.71,19.52,19.75,33.78545454545454,18.07,54.58,18.0,35.85,21.39,15.7,60.53,32.4,30.18,0.0,28.18,0.23,9.35,20.1,8.2,19.23,20.57,10.77,42.8,15.84,49.85
23.26,23.32,27.17,18.0,11.88,13.7,11.98,20.93,21.12,31.833,18.43,57.75,17.43,20.48,18.39,17.1,61.0,35.33,29.85,0.0,28.82,0.2,9.02,28.7,7.15,16.18,15.9,11.53,30.32,18.82,46.25
22.77,23.42,14.55,18.62,12.9,11.8,12.48,28.85,19.98,30.15,14.65,51.62,14.88,28.0,23.32,16.3,60.98,31.05,25.75,0.0,16.4,0.23,6.43,21.7,6.4,53.08,15.65,15.38,29.38,21.04,30.77
23.76,17.1,10.38,26.73,12.18,11.4,11.39,28.18,20.68,30.773000000000003,14.25,48.12,17.98,16.8,30.27,22.4,62.35,23.68,26.55,0.0,23.57,0.2,8.18,24.9,6.95,73.4,13.6,20.57,27.27,19.81,28.65
21.26,18.32,11.7,23.65,12.12,10.0,13.21,24.42,23.8,27.889999999999997,13.67,47.1,15.0,14.78,27.12,24.3,62.15,30.33,28.75,0.0,24.35,0.12,15.3,25.88,7.15,63.83,12.9,22.1,25.18,17.41,24.3
22.4,20.82,13.15,22.38,18.88,10.65,12.43,24.93,20.83,28.408181818181813,13.45,49.8,13.9,19.1,20.99,23.18,61.82,31.4,26.7,0.0,15.57,0.1,10.57,19.05,6.6,12.27,11.8,22.53,21.23,15.73,21.3
20.54,12.82,12.08,19.7,12.93,10.68,11.86,24.27,19.7,26.708,13.3,45.25,12.68,17.98,22.17,20.9,59.48,22.38,27.65,0.0,11.92,0.1,9.97,20.55,6.7,14.75,11.05,12.3,17.62,15.86,23.23
21.74,14.4,11.7,21.18,13.8,11.9,13.95,18.1,22.4,25.919999999999998,13.41,35.7,16.7,25.4,17.35,32.4,56.55,22.7,23.6,0.0,14.3,0.1,10.33125,18.4,6.7,17.9,10.0,13.2,25.85,14.95,23.6
21.36,14.9,9.83,18.4,13.98,10.32,11.39,21.4,20.62,25.669999999999998,12.41,42.25,17.88,16.88,15.99,27.9,62.85,25.82,26.3,0.0,10.9,0.1,9.3,13.45,7.05,16.93,9.57,11.18,18.35,15.0,17.92
19.42,12.15,14.07,20.0,8.55,9.6,10.92,15.82,17.15,26.185000000000002,12.54,45.25,12.8,11.18,15.63,27.98,63.5,29.8,23.8,0.0,16.57,0.1,16.68,21.38,6.58,23.4,8.08,10.38,25.53,12.49,15.37
20.16,15.47,13.85,18.4,7.75,10.35,91.76,15.72,17.98,28.165454545454544,12.64,45.9,14.07,13.88,16.84,25.98,60.67,29.53,21.68,0.0,11.43,0.1,7.7,20.95,5.35,23.12,11.17,9.85,23.62,11.9,19.65
21.41,12.52,12.05,21.1,9.07,10.27,11.14,20.32,23.7,28.372000000000003,12.77,44.1,14.97,26.33,16.52,27.0,58.95,26.15,27.98,0.0,9.6,0.1,4.95,24.48,6.0,27.85,11.4,18.6,19.18,13.75,18.15
19.14,16.4,14.12,20.98,11.18,11.15,13.3,24.78,19.32,28.88111111111111,13.65,47.78,14.43,40.83,17.63,28.93,60.1,30.0,23.17,0.0,15.52,0.18,10.05,20.95,8.72,21.35,13.55,18.18,70.1,13.62,20.3
20.41,18.9,15.75,20.2,11.35,10.72,12.9,21.4,25.3,32.147,13.98,50.58,13.68,18.93,21.46,30.2,63.07,31.24095238095238,30.62,0.0,24.8,0.23,13.57,28.4,8.48,16.62,13.7,13.6,44.08,13.22,25.95
19.13,22.35,17.95,20.07,10.33,10.03,12.05,23.9,21.18,32.160000000000004,13.89,48.88,17.88,28.23,18.63,30.35,65.97,26.151000000000003,28.42,0.0,20.48,0.23,12.05,25.83,8.32,14.27,13.78,15.28,35.78,16.27,27.05
18.07,22.4,14.3,16.38,8.78,8.43,16.14,18.08,21.8,31.109999999999996,14.53,54.17,16.05,15.55,21.7,21.48,64.88,21.7221052631579,27.6,0.0,19.75,0.23,8.62,19.5,6.62,8.95,13.95,11.78,31.32,17.75,27.43
18.29,20.28,12.7,15.5,8.03,7.28,13.68,15.57,20.17,32.07888888888889,14.41,47.42,17.9,14.82,17.4,22.75,63.98,17.686315789473685,27.1,0.0,19.12,39.0,8.53,19.02,4.28,6.1,15.85,8.88,43.95,18.41,24.1
17.24,15.73,12.02,13.98,9.43,7.23,13.39,12.53,16.65,33.47,14.25,45.42,5.4,11.43,13.74,15.0,59.12,14.450000000000001,23.5,0.0,19.6,186.72,8.72,12.78,2.27,5.52,14.93,5.9,35.15,14.37,21.88
18.33,14.0,12.68,13.97,8.4,7.92,14.3,10.55,15.9,34.102222222222224,13.96,45.3,12.5,9.2,17.18,10.07,53.02,12.941666666666668,24.02,0.0,21.4,3.3,8.55,10.68,1.73,4.08,14.97,5.17,31.5,13.62,25.18
19.28,11.78,11.8,13.83,12.57,6.4,11.2,9.48,15.15,30.339999999999996,13.18,44.8,9.01,8.85,20.96,11.6,52.55,13.243888888888888,24.0,0.0,10.82,4.2,11.7,10.57,2.35,4.38,10.62,4.28,30.28,10.41,13.6
20.55,14.65,11.35,13.73,11.9,7.17,11.36,8.07,13.28,30.611999999999995,13.16,44.88,8.854545454545455,16.82,16.66,16.35,52.55,12.988888888888889,21.12,0.0,12.364545454545457,3.38,15.5,10.55,3.4,7.6,10.17,4.3,35.65,8.3,15.97
19.94,11.68,12.43,13.68,12.45,7.08,11.18,8.7,12.32,31.884000000000004,13.25,43.57,8.953636363636365,8.93,11.81,12.65,55.67,13.569999999999999,20.83,0.0,12.96285714285714,3.7,14.85,11.05,3.604285714285714,7.42,9.15,4.15,32.08,9.41,15.0
17.32,12.1,11.52,13.97,10.6,6.5,10.93,9.73,11.95,31.261000000000003,13.15,42.35,10.097272727272728,9.0,9.25,8.65,48.95,22.075,21.52,0.0,16.8045,3.75,15.641818181818183,10.5,4.0785,7.5,9.47,4.62,28.55,10.35,14.55
18.24,12.53,10.32,13.55,10.8,6.75,10.97,9.6,12.52,32.020999999999994,12.61,43.1,10.25,10.95,10.03,11.68,47.83,31.987777777777776,18.75,0.0,24.78684210526316,4.05,19.269,14.3,6.915789473684209,13.230833333333331,8.82,4.92,35.38,8.98,12.58
16.53,13.0,8.78,13.5,8.2,6.55,10.23,8.85,13.25,32.315000000000005,12.46,41.3,9.55,14.4,9.79,17.05,47.67,68.86722222222222,21.45,0.0,42.95705882352941,3.65,25.391052631578944,16.83,12.195555555555554,18.037499999999998,9.65,5.15,40.33,9.03,11.97
18.46,11.6,8.9,14.03,7.0,6.85,10.41,9.53,13.9,31.781,12.65,41.9,9.1,13.77,10.06,20.12,46.38,73.53055555555554,18.7,0.0,56.497058823529414,3.73,26.91578947368421,18.3,16.39764705882353,28.081666666666667,9.42,4.58,25.27,8.11,12.68
16.92,12.57,9.0,13.6,8.97,7.05,10.49,9.02,12.78,30.101999999999997,12.65,43.35,8.38,12.45,15.84,21.25,47.38,62.46529411764705,19.7,0.0,63.59882352941177,3.67,28.46722222222222,11.32,17.14588235294118,5.92,9.22,3.98,29.7,10.97,12.32
14.46,9.22,7.7,13.8,7.1,7.28,10.18,8.62,11.95,29.726,12.55,44.1,6.6,9.7,8.18,20.1,45.45,43.206875000000004,15.28,0.0,45.85941176470588,2.85,26.683888888888887,8.65,14.196111111111113,4.62,8.68,3.83,22.85,13.58,11.27
13.39,7.53,6.83,12.85,6.25,7.6,9.72,6.93,11.28,26.703999999999997,12.85,42.3,6.17,8.5,15.91,18.82,42.23,52.64176470588235,14.18,0.0,38.95529411764705,2.25,24.320000000000004,6.32,12.00421052631579,3.07,6.7,2.52,9.0,14.77,8.43
13.13,6.05,5.62,12.32,8.27,7.18,9.96,7.2,10.6,26.089,12.75,40.92,6.78,6.7,7.09,17.2,49.0,65.88,15.12,0.0,36.36,1.88,24.97277777777778,9.02,11.285,2.3,5.72,1.93,7.98,11.38,6.0
12.65,5.7,5.17,12.57,9.45,7.53,9.63,7.18,10.55,25.928000000000004,12.84,40.18,6.3,6.47,10.7,17.2,58.5,57.78,14.5,0.0,31.218235294117648,1.8,24.200555555555557,7.42,9.69047619047619,2.4,4.72,1.27,8.7,11.14,6.3
12.02,7.0,4.7,12.6,6.6,8.4,9.34,7.2,10.6,25.855,12.77,34.9,7.35,7.2,7.89,16.3,51.23458333333334,50.97222222222222,14.0,0.0,28.849999999999998,1.3,0.0,12.2,1.2,3.6,2.9,9.5,7.55,12.66,5.6
11.27,5.2,4.6,12.62,4.43,7.32,9.16,6.3,10.03,25.82,12.72,38.88,10.6,5.23,7.21,13.0,52.499583333333334,41.324999999999996,12.38,0.0,27.118125,1.6,23.52166666666667,9.2,1.9,3.12,4.3,3.48,5.15,12.31,4.97
11.67,5.75,4.05,12.07,1.98,6.83,23.122400000000003,5.38,9.95,26.490999999999996,12.47,38.05,6.0,5.3,6.84,12.78,51.94083333333333,45.57888888888889,12.48,0.0,23.89875,1.68,24.753888888888888,6.53,1.85,2.92,3.5,0.4,7.72,10.48,4.57
11.43,5.93,3.83,13.03,2.83,6.73,21.6604,5.15,9.93,26.369,12.16,37.25,6.0,5.85,11.31,13.47,16.6,47.15611111111111,13.72,0.0,21.536875,1.6,22.63055555555556,7.42,0.5,2.67,3.58,0.4,9.1,10.61,3.8
11.62,8.48,4.47,14.35,6.28,7.35,119.22,6.03,12.45,25.256666666666668,12.28,38.75,6.65,17.93,11.99,14.75,26.15,42.68222222222222,18.8,0.0,23.165625,2.25,23.39222222222222,9.47,1.4,5.45,4.0,1.7,23.25,11.31,5.43
13.05,9.9,6.35,13.5,10.03,7.38,10.31,6.47,13.38,24.421111111111113,12.46,40.93,8.47,21.95,17.73,15.22,33.82,37.467894736842105,19.0,0.0,22.2425,3.12,21.15473684210526,10.32,2.1,5.43,5.03,2.33,33.12,12.61,7.2
13.23,16.75,6.97,14.15,8.47,8.02,10.03,6.67,13.12,25.64,12.7,43.38,8.68,30.43,11.52,17.98,37.22,31.163684210526316,20.42,0.0,22.075,3.55,20.9195,11.07,2.45,5.47,6.0,3.55,46.77,11.95,9.32
19.61695652173913,12.82,7.6,13.53,11.1,7.92,9.64,6.38,14.43,26.293333333333333,12.77,43.95,7.03,31.88,17.6,20.5,39.25,23.701000000000004,24.08,0.0,18.793749999999996,3.92,18.56,13.9,2.02,6.65,7.43,3.67,41.35,12.26,9.85
14.09,11.32,7.47,13.85,9.03,9.78,9.96,6.65,14.7,27.490999999999996,12.78,45.27,7.53,23.7,11.31,16.4,39.72,19.414285714285715,24.6,0.0,14.45444444444444,3.9,15.726818181818182,16.35,3.02,5.88,7.92,3.45,36.73,11.12,9.57
15.01,12.0,7.35,14.77,6.75,11.12,10.57,8.77,14.68,28.421999999999997,12.65,46.17,8.62,20.4,12.32,11.7,38.15,12.8,24.32,0.0,11.600526315789475,3.92,8.35,15.53,4.28,6.78,7.98,3.77,32.23,10.79,8.55
17.402173913043477,8.93,7.75,14.05,6.75,9.93,11.29,10.95,15.97,30.918,13.16,49.58,6.25,32.6,16.91,13.68173913043478,36.98,12.75,22.58,0.0,10.9735,4.38,11.35,20.1,3.33,5.57,8.88,3.8,42.62,11.1,10.9
16.38,12.95,7.2,14.1,9.55,9.05,11.24,11.93,13.17,30.853999999999996,12.96,48.67,5.9,34.2,10.49,13.54304347826087,35.03,12.15,19.95,0.0,9.950476190476188,4.2,15.15,15.97,2.42,5.25,10.35,3.6,38.33,10.87,10.97
17.9,8.95,6.53,14.43,11.38,9.02,12.21,11.55,14.8,31.100909090909088,12.39,44.65,7.12,43.62,12.29,11.15,34.7,10.65,20.7,0.0,9.15,4.15,16.02,15.85,2.68,5.97,10.48,4.05,39.9,11.26,10.53
18.51,12.38,6.22,15.1,11.25,10.35,13.51,10.42,12.88,31.247272727272726,12.16,42.83,7.28,54.2,13.44,13.69772727272727,34.9,8.88,20.9,0.0,7.42,3.58,15.5,13.5,2.55,5.28,10.35,3.2,43.62,10.37,10.1
18.2,11.25,6.1,15.2,11.15,8.57,13.94,11.77,12.05,31.019090909090913,12.18,44.22,7.72,63.7,12.05,12.45,35.0,7.57,20.93,0.0,7.57,3.65,17.2,14.4,2.52,5.1,10.23,3.45,57.55,11.36,10.65
18.76,20.57,5.93,16.43,14.47,8.18,16.26,11.0,14.12,31.752727272727274,12.61,45.75,9.55,69.78,10.67,13.95,35.45,12.28,20.52,0.0,9.7,3.4,17.02,14.02,2.55,7.07,10.6,7.77,73.8,10.68,13.12
21.1,27.73,6.73,17.18,20.5,8.45,13.13,14.5,15.5,33.195454545454545,12.98,50.47,14.73,75.3,17.56,16.18,37.95,32.0,35.78,0.0,10.0,3.75,21.9,20.3,3.8,8.7,12.1,19.3,66.4,13.82,22.88
24.29,58.38,32.77,17.38,40.9,13.4,13.17,32.0,21.6,31.901999999999994,15.51,87.83,20.48,23.18,26.75,22.12,40.75,101.05,101.88,0.0,31.559047619047615,17.8,23.98,61.88,9.1,16.77,25.9,29.0,53.23,19.63,76.53
25.17,51.3,46.6,20.82,46.55,11.07,17.05,26.45,31.3,28.016000000000002,23.17,101.0,32.98,18.57,35.38,25.25,50.15,117.88,56.33,0.0,43.028999999999996,21.27,32.12,48.42,9.9,19.6,30.57,33.8,39.25,17.74,109.5
25.24,50.47,67.12,19.4,23.65,8.47,14.85,21.98,24.2,28.562,19.39,65.25,29.8,33.3,29.57,20.65,62.42,50.8,35.8,0.0,52.39789473684211,14.72,30.65,27.2,6.88,19.2,25.35,17.25,27.42,28.38,52.97
23.77,28.7,29.97,27.57,17.32,8.93,12.26,32.7,24.18,28.25,14.65,70.03,26.08,26.02,27.22,20.5,65.12,35.18,31.65,0.0,48.80444444444444,8.98,24.38,21.95,5.4,55.25,24.15,18.0,33.25,26.48,37.02
24.27,24.3,25.02,29.65,19.32,9.2,13.03,40.45,24.25,25.211000000000002,14.89,59.08,24.0,19.4,26.68,20.65,64.67,64.52,33.92,0.0,40.451764705882354,9.28,24.35,25.57,8.1,51.88,23.35,23.48,26.18,22.64,39.85
22.73,20.62,20.52,30.08,15.75,10.4,11.89,35.15,29.95,25.296363636363637,14.81,63.22,19.1,26.748636363636365,20.24,20.23,62.55,54.38,35.5,0.0,35.527058823529416,7.4,22.58,24.15,14.05,48.95,17.43,28.78,17.38,18.16,41.33
19.38,17.65,16.15,26.4,11.27,12.62,11.29,25.6,27.9,24.913636363636364,14.21,53.25,15.25,24.924285714285713,18.78,18.02,58.3,33.48,30.3,0.0,30.131764705882354,4.85,22.12,19.42,14.25,22.27,13.92,16.73,13.83,17.05,28.2
15.84,18.8,15.1,19.97,28.5,10.3,11.53,17.9,18.9,26.044545454545457,13.24,43.3,16.05,24.306,15.47,15.8,54.95,25.4,26.0,0.0,29.485294117647054,3.3,22.770000000000003,14.7,8.0,11.9,27.83571428571429,18.5,18.85,14.4,20.05
17.38,21.48,12.62,21.18,26.62,9.25,10.86,21.43,20.62,26.505454545454544,13.1,52.57,17.35,21.79315789473684,14.69,17.27,55.73,31.62,24.6,0.0,27.35764705882353,4.27,22.18,13.7,6.92,20.98,22.763333333333335,16.33,16.75,15.11,22.38
17.78,19.5,12.08,21.93,11.8,8.68,11.38,28.02,21.52,25.03727272727273,13.39,52.95,16.33,21.355555555555554,12.49,20.47,55.52,31.02,25.5,0.0,24.911176470588234,4.6,22.43,15.25,7.9,24.48,21.127142857142857,14.65,23.83,13.34,22.4
18.33,17.75,12.25,19.2,9.98,10.15,11.52,24.08,21.52,25.4,14.11,52.95,13.9,31.17055555555556,13.78,19.8,55.85,27.38,26.33,0.0,23.970588235294116,4.6,21.82,20.4,7.22,21.53,24.155714285714286,14.5,26.12,13.81,22.48
13.74,13.43,9.22,13.03,10.6,10.25,10.75,5.0,15.62,25.503999999999998,12.31,41.0,7.42,46.65833333333333,10.2,18.82,51.17,8.97,18.68,0.0,26.96058823529412,2.65,22.3,10.18,9.3348,3.27,28.369047619047624,5.2,22.75,12.24,11.15
15.08,10.07,6.33,14.43,7.35,8.53,13.57,6.3,15.05,24.878999999999998,12.34,42.05,6.93,60.221666666666664,14.2,19.3,55.28,11.38,22.98,0.0,26.82294117647059,3.17,20.5,11.1,0.97,7.15,11.0,4.2,27.68,11.88,8.8
14.79,16.17,10.05,17.4,11.1,9.75,13.72,11.9,14.83,26.886000000000003,13.15,49.2,9.77,54.68944444444444,11.07,23.4,52.95,16.1,20.88,0.0,26.10235294117647,4.95,20.9,18.15,1.9,9.4,10.25,5.82,22.88,11.64,15.25
19.25,15.35,12.7,20.75,15.15,11.62,12.62,23.05,18.5,28.705000000000002,14.31,50.17,12.8,50.916666666666664,15.68,25.289545454545454,51.3,32.18,22.82,0.0,21.301176470588235,5.42,23.12,22.47,5.4,7.75,18.2,10.75,30.58,13.27,19.22
16.68,20.95,12.1,21.92,16.02,13.15,12.36,24.48,18.98,28.568181818181813,13.85,52.08,14.43,39.846111111111114,16.91,20.526818181818182,50.1,30.73,26.0656,0.0,16.602777777777778,7.45,13.68,21.65,7.97,25.9,18.48,12.03,31.05,13.11,18.77
16.5,19.45,11.5,22.62,11.68,12.6,11.75,23.35,20.32,29.782727272727275,13.44,51.38,15.28,32.141666666666666,16.99,14.45,50.58,23.02,33.85,0.0,14.056842105263158,5.77,13.35,22.52,9.1,10.4,14.28,14.5,19.6,13.03,16.62
19.87,16.3,11.05,22.38,11.35,12.47,15.22,21.35,23.07,28.854444444444443,13.86,53.05,11.78,30.411666666666665,11.31,19.1,50.3,24.0,29.12,0.0,13.378,6.28,18.35,22.4,8.1,11.55,13.03,15.45,26.95,9.62,15.6
18.21,12.08,10.07,21.6,8.72,9.72,15.98,16.82,21.3,28.99666666666667,14.32,52.05,9.8052,29.077222222222222,12.2,16.75,47.82,20.35,25.15,0.0,12.716190476190475,5.65,19.73,18.9,6.68,13.2,16.02,14.0,23.65,10.73,16.67
14.79,19.43,8.32,19.08,5.85,7.72,14.54,12.4,19.0,29.909,13.89,46.5,8.2,33.2021052631579,15.22,14.32,45.32,15.62,23.2,0.0,14.47,4.82,16.65,16.25,6.4,9.1,15.1,14.28,23.5,10.75,15.15
13.23,12.62,9.57,16.3,8.9,7.78,15.65,13.8,17.52,29.358999999999998,13.51,47.4,9.97,38.22850000000001,15.43,14.602272727272727,42.97,14.25,22.45,0.0,15.15,5.32,15.82,16.05,5.95,7.5,13.1,11.35,25.12,10.94,13.05
12.16,16.9,9.12,15.92,8.07,8.22,12.77,12.53,16.73,29.124000000000002,13.66,47.45,11.9,36.980000000000004,14.9,15.675454545454544,41.53,13.05,18.88,0.0,14.03,7.05,16.73,14.82,4.82,6.43,15.62,10.55,27.32,10.53,13.25
12.16,14.77,10.3,15.9,8.57,8.23,11.39,14.75,15.73,29.839,13.43,48.27,14.2,35.71863636363637,16.43,17.410869565217393,42.55,16.85,20.35,0.0,12.38,7.82,16.45,20.23,4.55,5.4,14.0,10.57,27.5,10.86,13.35
13.34,17.3,12.47,16.95,9.65,8.07,11.72,25.62,18.73,29.546,14.72,54.75,16.7,10.25,15.3,15.5,43.98,31.18,25.48,0.0,16.85,8.05,16.45,24.88,4.25,7.93,14.32,13.18,36.72,11.59,18.45
17.02,22.57,19.75,20.93,13.62,9.0,12.54,41.52,21.55,28.115000000000002,15.52,68.8,20.23,13.33,17.14,23.5,48.48,55.88,29.4,0.0,19.88,8.77,19.15,36.47,5.15,10.45,20.12,22.03,39.08,14.84,36.98
24.09,20.18,29.2,32.4,16.12,11.7,11.42,62.48,30.23,27.183999999999997,17.11,68.92,22.02,24.57,28.36,39.15,55.3,59.93,35.25,0.0,29.85,10.75,21.83,50.35,7.78,19.75,30.28,24.23,42.73,14.95,48.05
21.76,21.4,18.35,36.12,15.77,11.7,12.1,56.02,30.55,26.588,16.36,64.43,24.1,30.38,27.68,51.35,60.35,51.15,33.62,0.0,28.87,11.35,20.9,45.22,10.9,52.53,29.23,43.17,41.77,12.55,55.52
16.78,17.3,20.7,34.97,14.03,13.82,12.16,49.9,32.65,26.133,15.57,61.98,25.4,28.98,25.98,57.52,63.23,50.58,32.7,0.0,20.2,10.68,20.33,30.47,15.8,39.88,28.75,29.35,30.85,14.38,51.95
16.34,14.05,13.0,29.95,14.58,17.27,10.86,36.55,28.85,24.482,14.82,56.88,19.05,22.5,21.26,78.03,62.48,39.55,28.7,0.0,12.98,7.75,22.9,26.05,14.4,38.92,21.68,27.38,21.73,12.71,40.75
15.35,16.1,12.72,27.95,17.05,18.1,10.86,38.23,26.4,24.866,13.79,50.68,16.4,15.1,16.52,92.7,58.47,27.02,25.98,0.0,11.07,6.02,23.5,23.43,12.88,30.9,17.73,17.25,23.43,12.47,34.25
11.27,9.28,8.25,16.73,10.32,10.68,10.51,18.73,16.02,24.313000000000002,12.84,41.65,13.3,9.53,13.77,47.55800000000001,51.8,14.53,17.98,0.0,8.4,3.28,23.25,12.78,9.1,12.45,12.37,10.5,14.8,12.86,13.1
6.21,11.2,14.341428571428569,12.85,3.5,7.4,9.81,6.2,10.3,24.241,12.15,28.4,19.78333333333333,6.2,6.06,48.80263157894738,35.85,3.4,9.7,0.0,3.55,1.5,20.435,10.4,0.6,2.7,3.4,19.4,8.5,10.43,4.45
5.74,7.22,13.312500000000004,13.27,3.67,6.95,21.318846153846152,5.9,10.18,24.449,12.03,35.25,19.576999999999998,5.98,7.28,47.93833333333333,42.8,2.55,13.1,0.0,5.1,1.9,15.75,9.43,8.3072,6.1,5.3,14.65,6.75,8.42,4.05
