"001_0011","013_0002","013_0006","013_1001","013_1002","013_1004","013_2001","019_0011","023_1004","037_1103","037_5005","065_8001","071_0306","071_1234","071_2002","073_1022","079_2004","083_1013","083_1025","083_2004"
0.1,0.4,0,0.4,0.5,0.3,0.6,0,0.463333333333333,0,0.15,0.3,1.1,0.7,0.2,0,0,0,0,0
0.2,0.4,0,0.4,0.5,0.6,0.3,0,0.496666666666667,0,0.1,0.3,1.1,0.8,0.2,0,0,0,0,0
0.2,0.4,0.1,0.7,1.3,0.3,0.2,0,0.5,0,0.2,0.3,1.1,0.7,0.2,0,0,0,0,0
0.2,0.4,0.1,0.4,4.1,0.1,0.2,0,0.486666666666667,0,0.2,0.3,1.1,0.6,0.2,0,0,0,0,0
0.2,0.4,0.1,0.4,5.5,0.2,0.2,0,0.493333333333333,0,0.2,0.3,1.1,0.6,0.3,0,0,0,0,0
0.2,0.4,0.2,0.4,4.5,0.2,0.3,0,0.5,0,0.2,0.3,1.1,0.56,0.2,0,0,0,0,0
0.2,0.5,0.4,0.5,4.1,0.3,0.2,0,0.454545454545455,0,0.2,0.4,1.1375,0.5,0.2,0,0,0,0,0
0.2,0.4,0.1,0.6,2.6,0.2,0.3,0,0.514285714285714,0.05,0.2,0.3,1.2,0.5,0.15,0,0,0,0,0
0.2,0.4,0.1,0.5,1.7,0.3,0.3,0,0.526666666666667,0,0.2,0.3,1.1,0.5,0.2,0,0,0,0,0
0.2,0.4,0.1,0.4,1.2,0.2,0.3,0.1,0.513333333333333,0,0.2,0.35,1.2,0.5,0.15,0,0,0,0,0.333333333333333
0.2,0.55,0.1,0.4,1.01052631578947,0.25,0.2,0.1,0.528571428571429,0,0.2,0.3,1.2,0.5,0.2,0,0,0,0,0.722222222222222
0.257142857142857,1,0.13,0.51,1.31666666666667,0.3,0.63,0.1,0.485714285714286,0,0.2,0.3,1.2,0.6,0.1,0,0,0,0,0.222222222222222
0.277777777777778,0.6,0.2,0.5,0.925,0.2,1.7,0,0.523333333333333,0,0.2,0.4,1.2,0.5,0.2,0,0,0,0,1
0.3,0.5,0.2,0.5,0.9,0.2,0.9,0,0.49,0.05,0.15,0.45,1.1,0.5,0.2,0,0,0,0,1
0.3,0.6,0.3,0.5,0.7,0.3,0.8,0,0.52,0,0.2,0.55,1.1,0.5,0.25,0,0,0,0,0
0.4,0.6,0.1,0.5,0.8,0.2,0.7,0,0.506666666666667,0.1,0.2,0.65,1,0.4,0.4,0,0,0,0,0
0.6,0.5,0.3,0.6,0.7,0.3,0.7,0,0.523333333333333,0.05,0.3,0.95,0.9,0.5,0.35,0,0,0,0,0
0.4,0.7,0.343478260869565,0.5,0.8,0.2,0.4,0,0.52,0.1,0.3,0.6,1,0.8,0.3,0,0,0,0,0
0.3,0.8,0.347826086956522,0.4,0.7,0.3,0.4,0,0.5,0.05,0.3,0.35,0.9,0.8,0.2,0,0,0,0,0
0.3,0.6,0.343478260869565,0.4,0.8,0.4,0.3,0,0.517857142857143,0.05,0.35,0.3,0.9,0.6,0.2,0,0,0,0,0
0.4,0.6,0.1,0.4,0.6,0.2,0.3,0,0.503571428571429,0,0.5,0.25,0.9,0.5,0.2,0,0,0,0,0
0.3,0.5,0.1,0.4,0.7,0.1,0.3,0,0.469230769230769,0,0.35,0.3,0.9,0.5,0.2,0,0,0,0,0
0.3,0.4,0.1,0.4,0.7,0.2,0.2,0,0.49,0.05,0.25,0.3,0.9,0.5,0.25,0,0,0,0,0
0.3,0.5,0.1,0.3,0.6,0.1,0.2,0,0.45,0,0.2,0.25,0.9,0.6,0.4,0,0,0,0,0
0.3,0.4,0.1,0.4,0.6,0.1,0.2,0,0.453333333333333,0.05,0.25,0.3,0.9,0.5,0.5,0,0,0,0,0
0.3,0.5,0.1,0.4,0.6,0.2,0.3,0,0.47,0.05,0.25,0.3,0.8,0.5,1.2,0,0,0,0,0
0.4,0.5,0,0.4,0.7,0.2,0.6,0,0.51,0.05,0.25,0.3,0.8,0.5,0.2,0,0,0,0,0
0.5,0.5,0.2,0.4,0.7,0.3,0.6,0,0.48,0.1,0.3,0.3,0.8,0.5,0.45,0,0,0,0,0
0.7,0.6,0.3,0.4,0.6,0.4,0.6,0.1,0.516666666666667,0.1,0.3,0.4,0.8,0.5,0.3,0,0,0,0,0
0.8,0.6,0.3,0.6,0.7,0.3,0.6,0,0.513636363636364,0.1,0.3,0.35,0.9,0.5,0.3,0,0,0,0,0
0.7,0.6,0.2,0.5,0.7,0.3,0.5,0,0.504545454545455,0.1,0.2,0.4,0.875,0.49,0.3,0,0,0,0,0
1,0.5,0.2,0.5,0.6,0.2,0.5,0,0.51,0.1,0.25,0.35,0.9,0.4,0.2,0,0,0,0,0
0.8,0.5,0.1,0.5,0.6,0.2,0.5,0,0.463333333333333,0,0.2,0.3,0.9,0.5,0.2,0,0,0,0,0
0.8,0.4,0.2,0.5,0.5,0.2,0.5,0,0.493333333333333,0.05,0.25,0.3,0.9,0.5,0.2,0,0,0,0,0.125
0.9,0.975,0.1,0.4,0.672222222222222,0.225,0.4,0,0.503571428571429,0.1,0.3,0.3,1,0.4,0.2,0,0,0,0,1
1.15714285714286,2.5,0.2,0.5,0.65,0.3,0.91,0,0.478571428571429,0.05,0.3,0.3,1,0.5,0.2,0,0,0,0,0
0.988888888888889,1.3,0.2,0.4,0.6875,0.2,2.3,0.1,0.53,0.2,0.3,0.3,1,0.5,0.2,0,0,0,0,0
1.9,1,0.2,0.5,0.8,0.2,1.3,0.1,0.503333333333333,0.1,0.25,0.3,1.1,0.5,0.15,0,0,0,0,0
1.4,1,0.4,0.5,0.7,0.2,1.2,0.1,0.536666666666667,0.25,0.3,0.3,1.2,0.5,0.4,0,0,0,0,0
1.3,1,0.5,0.5,0.7,0.2,1.3,0.1,0.513333333333333,0.4,0.3,0.3,1,0.5,0.55,0.15,0,0,0,0
1.5,1,0.315384615384615,0.4,0.8,0.5,1,0,0.5,0.45,0.3,0.3,0.8,0.4,0.3,0.15,0,0,0,0
0.5,0.695652173913043,0.3,0.4,0.795454545454546,0.4,0.7,0.1,0.526666666666667,0.15,0.4,0.35,0.9,0.6,0.2,0.1,0,0,0,0
0.4,1.0125,0.1,0.4,0.838095238095238,0.3,0.4,0.1,0.51,0.1,0.35,0.3,0.9,0.6,0.2,0.05,0,0,0,0
0.4,0.672727272727273,0.2,0.4,0.821052631578947,0.3,0.4,0.2,0.503333333333333,0.1,0.6,0.3,0.9,0.7,0.3,0,0,0,0,0
0.5,0.6,0.1,0.4,0.731578947368421,0.3,0.5,0.2,0.507142857142857,0.15,0.5,0.35,0.9,0.8,0.35,0,0,0,0,0
0.4,0.6,0.3,0.5,0.688235294117647,0.2,0.5,0.1,0.485714285714286,0.1,0.5,0.4,0.9,0.6,0.3,0,0,0,0,0
0.4,0.7,0.4,0.6,0.677777777777778,0.6,1.1,0.1,0.476666666666667,0.1,0.25,0.4,0.9,0.6,0.55,0,0,0,0,0
0.3,1,1,1.2,0.644444444444444,0.4,1,0.1,0.46,0.1,0.3,0.35,0.8,0.6,0.3,0,0,0,0,0
0.4,0.8,0.2,0.9,0.633333333333333,0.6,0.4,0.2,0.443333333333333,0.1,0.3,0.4,0.9,0.5,0.3,0,0,0,0,0
0.5,0.6,0.5,0.8,0.65,1.3,0.3,0.1,0.476666666666667,0.1,0.3,0.4,1,0.5,0.25,0,0,0,0,0
0.7,0.6,0.8,0.9,0.75,0.4,0.4,0.1,0.523333333333333,0.1,0.3,0.5,0.9,0.5,0.35,0.05,0,0,0,0
0.6,0.6,1.2,0.9,0.936842105263158,0.3,0.8,0,0.506666666666667,0.1,0.3,0.4,0.9,0.5,0.4,0.05,0,0,0,0
0.6,0.7,2.3,0.7,0.975,0.8,1.1,0,0.49,0.1,0.3,0.4,0.9,0.5,0.5,0.1,0,0,0,0
0.4,0.7,0.6,1.3,0.885714285714286,0.5,1,0.1,0.52,0.1,0.3,0.4,0.8,0.5,0.6,0,0,0,0,0
0.4,0.7,0.2,1.3,0.840909090909091,0.4,0.8,0.2,0.47,0.3,0.3,0.5,0.9,0.49,0.3,0,0,0,0,0
0.3,0.7,0.2,0.8,0.6,0.2,0.8,0.2,0.516666666666667,0.15,0.3,0.45,0.9,0.5,0.2,0,0,0,0,0
0.2,0.7,0.3,0.7,0.6,0.2,0.6,0.2,0.456666666666667,0.1,0.3,0.4,0.9,0.5,0.2,0,0,0,0,0
0.3,0.7,0.1,0.5,0.7,0.2,0.8,0.1,0.503333333333333,0.1,0.4,0.45,0.9,0.4,0.2,0,0,0,0,0.111111111111111
0.2,0.8375,0.1,0.4,0.6,0.225,1.2,0,0.492857142857143,0.1,0.4,0.7,1,0.4,0.2,0,0,0,0,1
0.271428571428571,0.7,0.16,0.53,0.628571428571429,0.3,0.81,0,0.492857142857143,0.05,0.4,0.6,1,0.5,0.2,0,0,0,0,0
0.255555555555556,1.1,0.3,0.5,0.666666666666667,0.1,0.9,0,0.52,0.3,0.3,0.7,1,0.5,0.3,0,0,0,0,0
0.3,1.5,0.1,0.4,0.6,0.2,0.8,0,0.47,0.15,0.3,0.95,1,0.5,0.35,0,0,0,0,0
0.3,0.6,0.2,0.4,0.6,0.2,1,0,0.523333333333333,0.15,0.35,1,1,0.6,0.45,0.05,0,0,0,0
0.3,0.7,0.2,0.4,0.7,0.2,0.9,0,0.513333333333333,0.4,0.65,1.1,1.1,0.5,0.45,0.05,0,0,0,0
0.4,0.5,0.2,0.4,0.8,0.2,1.2,0.1,0.49,0.3,0.9,1.05,1.1,0.6,0.35,0.05,0,0,0,0
0.4,1.02857142857143,0.1,0.5,1.1,0.2,0.9,0.1,0.5,0.4,1,0.8,1.1,0.6,0.45,0.05,0,0,0,1
0.3,8.4,0.1,0.4,0.6,0.2,0.7,0.107692307692308,0.465625,0.3,1.45,0.45,1.1,0.6,0.4,0.1,0,0,0,1
0.2,0.92,0.1,0.4,0.7,0.1,0.6,0.2,0.461764705882353,0.136,1.2,0.4,1.1,0.7,0.35,0.1,0,0,0,0
0.2,0.983333333333333,0.1,0.3,0.7,0.1,0.5,0.1,0.409375,0,0.4,0.4,1.1,0.8,0.4,0.05,0,0,0,0
0.2,1.01904761904762,0,0.4,0.684,0.3,0.5,0.1,0.4,0,0.4,0.35,1.1,0.8,0.3,0.042,0,0,0,0
0.1,0.917391304347826,0.195833333333333,0.4,0.7,0.3,0.734615384615385,0.1,0.1,0.1,0.3,0.45,1.1,0.7,0.3,0.044,0,0,0,0
0.1,0.5,0.379166666666667,0.3,0.6,0.3,0.6,0.1,0.1,0,0.25,0.4,1.1,0.8,0.2,0,0,0,0,0
0.1,0.7,0.1,0.3,0.5,0.3,0.6,0.1,0.1,0,0.2,0.4,1.1,0.6,0.2,0,0,0,0,0
0.2,0.7,0,0.3,0.5,0.3,1.1,0.1,0.35,0,0.2,0.3,1.1,0.8,0.2,0,0,0,0,0
0.2,0.6,0,0.3,0.6,0.3,1.6,0.1,0.35,0,0.2,0.35,1.1,1.1,0.2,0,0,0,0,0
0.2,0.5,0.1,0.4,1.4,0.3,1.3,0.1,0.35,0,0.15,0.3,1.1,0.7,0.2,0,0,0,0,0
0.3,0.9,0,0.3,2.1,0.3,0.7,0,0.35,0,0.2,0.4,1.1,0.7,0.2,0,0,0,0,0
0.3,1.1,0,0.3,1.3,0.4,0.6,0,0.3,0,0.2,0.35,1.1,0.6,0.2,0,0,0,0,0
0.3,0.7,0.1,0.3,0.9,0.3,0.6,0,0.25,0,0.2,0.4,1.15,0.69,0.2,0,0,0,0,0
0.3,1.1,0.1,0.3,0.7,0.2,0.6,0,0.45,0,0.2,0.3,1.2,0.7,0.15,0,0,0,0,0
0.3,1.3,0.1,0.3,2,0.2,0.4,0,0.25,0,0.2,0.3,1.2,0.6,0.2,0,0,0,0,0
0.1,0.7,0.1,0.3,3,0.2,0.4,0.2,0.45,0,0.2,0.3,1.2,0.7,0.15,0,0,0,0,0.111111111111111
0.215789473684211,0.925,0.175,0.56,0.957142857142857,0.2,0.41,0,0.4,0,0.2,0.3,1.2,0.7,0.2,0,0,0,0,1
0.242857142857143,1.7,0.1,0.5,1.25714285714286,0.2,0.6,0,0.35,0,0.2,0.35,1.3,0.6,0.15,0,0,0,0,0
0.3,0.7,0.1,0.4,1,0.1,0.3,0,0.45,0,0.2,0.3,1.3,0.7,0.2,0,0,0,0,0
0.2,0.6,0.1,0.4,0.8,0.1,0.3,0,0.35,0.1,0.15,0.3,1.3,0.7,0.2,0,0,0,0,0
0.2,0.6,0.2,0.4,0.6,0.3,0.4,0,0.5,0.05,0.2,0.3,1.3,0.8,0.2,0,0,0,0,0
0.3,0.7,0.1,0.4,0.7,0.2,0.6,0,0.4,0,0.2,0.3,1.3,0.6,0.2,0,0,0,0,0
0.4,0.7,0.2,0.4,0.8,0.2,0.553846153846154,0,0.5,0,0.2,0.35,1.3,0.7,0.3,0,0,0,0,0
0.4,0.9,0.2,0.3,0.7,0.2,0.4,0,0.45,0,0.2,0.35,1.4,0.7,0.3,0,0,0,0,0
0.3,0.7,0.2,0.4,0.7,0.1,0.4,0,0.65,0,0.2,0.3,1.4,0.7,0.295833333333333,0,0,0,0,0
0.3,0.5,0.1,0.3,0.6,0.2,0.3,0,0.5,0,0.2,0.3,1.4,0.7,0.2,0,0,0,0,0
0.2,0.4,0.1,0.3,0.6,0.2,0.3,0,0.5,0,0.3,0.3,1.4,0.7,0.2,0,0,0,0,0
0.2,0.5,0.1,0.3,0.6,0.2,0.3,0,0.5,0,0.2,0.3,1.4,0.8,0.2,0,0,0,0,0
0.2,0.4,0.1,0.3,0.6,0.1,0.2,0,0.45,0,0.2,0.3,1.3,0.7,0.1,0,0,0,0,0
0.3,0.4,0.2,0.3,0.6,0.1,0.3,0,0.5,0.091304347826087,0.2,0.3,1.2,0.8,0.2,0,0,0,0,0
0.3,0.4,0.1,0.4,0.6,0.1,0.3,0,0.5,0,0.2,0.25,1.2,0.7,0.2,0,0,0,0,0
0.2,0.4,0.1,0.3,0.6,0.1,0.2,0,0.5,0,0.2,0.3,1.2,0.6,0.1,0,0,0,0,0
0.3,0.5,0.1,0.4,0.6,0.1,0.2,0,0.5,0,0.2,0.3,1.2,0.6,0.15,0,0,0,0,0
0.3,0.6,0.2,0.3,0.6,0.3,0.2,0.3,0.55,0,0.3,0.25,1.1,0.7,0.15,0,0,0,0,0
0.4,0.6,0.1,0.4,0.6,1.1,0.2,0.3,0.7,0,0.2,0.4,1.1,0.7,0.2,0,0,0,0,0
0.3,0.4,0,0.4,0.6,0.2,0.2,0,0.65,0,0.3,0.35,1.1,0.5,0.2,0,0,0,0,0
0.3,0.5,0.1,0.4,0.6,0.2,0.2,0,0.6,0,0.3,0.5,1.125,0.61,0.3,0,0,0,0,0
0.3,0.5,0.1,0.3,0.6,0.1,0.2,0,0.65,0,0.2,0.35,1.1,0.7,0.25,0,0,0,0,0
0.2,0.5,0.1,0.4,0.6,0.2,0.2,0,0.5,0,0.3,0.5,1.1,0.5,0.2,0,0,0,0,0
0.3,0.4,0.2,0.4,0.5,0.2,0.2,0,0.45,0,0.3,0.5,1.1,0.6,0.15,0,0,0,0,0.125
0.4,0.525,0,0.3,0.6,0.225,0.3,0,0.55,0,0.3,0.5,1.2,0.7,0.2,0.003846153846154,0,0,0,1
0.485714285714286,0.6,0.19,0.4,0.585714285714286,0.1,0.44,0.1,0.65,0,0.3,0.45,1.2,0.6,0.15,0.007692307692308,0,0,0,0
0.488888888888889,0.6,0.1,0.4,0.666666666666667,0.2,0.9,0.2,0.55,0,0.2,0.3,1.2,0.6,0.2,0.010714285714286,0,0,0,0
0.7,0.5,0.2,0.4,0.6,0.4,0.6,0.3,0.4,0,0.25,0.35,1.1,0.5,0.2,0,0,0,0,0
0.8,0.6,0.3,0.4,0.6,0.4,0.5,0.4,0.6,0.2,0.3,0.3,1.1,0.5,0.2,0.05,0,0,0,0
0.7,0.7,0.6,0.4,0.6,0.7,0.5,0.7,0.8,0.25,0.65,0.3,1.2,0.6,0.2,0.05,0,0,0,0
0.7,0.6,0.9,0.5,0.7,1.1,0.6,0.2,0.65,0.05,2.3,0.3,1,0.8,0.3,0.05,0,0,0,0
0.8,0.6,1.5,0.4,0.6,1.2,0.7,0.1,0.6,0,0.45,0.35,1,0.7,0.2,0,0,0,0,0
0.9,0.6,0.6,0.4,0.6,0.6,0.5,0.2,0.45,0.1,0.3,0.35,0.9,0.7,0.2,0,0,0,0,0
0.9,0.5,0.6,0.5,0.6,0.8,0.4,0.2,0.6,0.15,0.4,0.35,0.9,0.8,0.25,0,0,0,0,0
1,0.6,0.3,1.5,0.6,0.5,0.6,0.1,0.55,0,0.4,0.3,0.9,0.7,0.4,0,0,0,0,0
0.8,0.9,0.854166666666667,1,0.6,0.4,0.5,0.1,0.55,0.05,0.3,0.35,0.9,0.7,0.3,0,0,0,0,0
0.6,1,0.860869565217391,0.4,0.7,0.6,1,0.1,0.65,0.05,0.3,0.3,1,0.6,0.25,0,0,0,0,0
0.4,1,0.978260869565218,0.5,0.7,2.4,0.8,0.1,0.55,0,0.3,0.4,0.9,0.7,0.25,0,0,0,0,0
0.4,1.2,7.6,0.9,0.6,2,0.8,0.1,0.6,0,0.3,0.35,0.9,0.7,0.35,0,0,0,0,0
0.4,0.8,3.8,1.5,0.7,1.8,0.8,0.1,0.45,0,0.3,0.45,0.9,0.6,0.5,0,0,0,0,0
0.4,0.6,0.4,0.6,0.7,2.8,0.4,0.2,0.65,0,0.3,0.55,0.9,0.5,0.8,0.1,0,0,0,0
0.4,0.6,1.5,1.5,0.8,1.4,0.4,0.3,0.7,0,0.3,0.55,1,0.5,1.55,0,0,0,0,0
0.5,0.6,0.4,1.1,0.7,0.4,0.5,0.5,0.75,0,0.3,0.5,0.8,0.5,0.4,0.05,0,0,0,0
0.6,0.6,0.2,0.7,0.8,0.3,0.5,0.6,0.561764705882353,0.05,0.35,0.55,0.9,0.5,0.3,0,0,0,0,0
0.6,0.6,0.2,0.8,1,0.3,0.5,0.8,0.55,0.1,0.3,0.7,1.0125,0.47,0.3,0,0,0,0,0
0.6,0.6,0.2,0.9,1.1,0.3,0.4,1,0.6,0.05,0.35,0.6,1.2,0.4,0.3,0.05,0,0,0,0
0.3,0.6,0.3,0.8,0.9,0.2,0.3,1,0.55,0,0.5,0.5,1.2,0.4,0.3,0,0,0,0,0
0.3,0.5,0.3,1,0.9,0.2,0.3,0.9,0.65,0,0.6,0.5,1.1,0.4,0.3,0,0,0,0,0.3
0.2,1.1375,0.2,0.8,0.8,0.2875,0.2,0.6,0.7,0,0.4,0.5,1,0.4,0.2,0.004166666666667,0,0,0,1
0.542857142857143,3.3,0.22,0.74,1.17142857142857,0.4,0.73,0.5,0.65,0,0.4,0.5,1.2,0.4,0.2,0.0125,0,0,0,1
0.511111111111111,1.5,0.3,0.8,1.17777777777778,0.3,2.2,0.3,0.75,0,0.4,0.6,1.2,0.4,0.3,0.015384615384615,0,0,0,0
1,1.1,0.2,0.7,1.8,0.3,1.2,0.3,0.55,0,0.4,0.6,1.4,0.4,0.3,0,0,0,0,0
0.7,0.9,0.2,0.7,1.4,0.3,0.9,0.6,0.65,0.1,0.4,0.75,1.4,0.4,0.4,0,0,0,0,0
0.7,0.9,0.2,0.7,1.3,0.3,0.8,0.2,0.55,0.1,0.45,0.85,1.4,0.4,0.45,0.1,0,0,0,0
0.8,0.9,0.4,0.8,1.7,0.5,0.9,0.2,0.55,0,0.5,0.8,1.3,0.5,0.55,0.1,0,0,0,0
0.7,0.9,0.8,0.8,1.6,0.7,0.8,0.2,0.6,0,0.6,0.55,1,0.8,0.45,0.1,0,0,0,0
0.6,0.8,1.9,1.3,1.2,0.6,1.9,0.3,0.5,0.1,0.75,0.55,1,1,0.4,0.05,0,0,0,0
1,0.7,2,1.5,1.1,1.3,1.5,0.3,0.6,0.1,1.15,0.4,0.9,1.2,0.35,0,0,0,0,1
0.8,0.6,0.6,1.3,1,0.7,1.6,0.4,0.7,0.15,0.75,0.4,0.9,0.9,0.3,0,0,0,0,0
0.9,0.8,0.4,1.6,0.9,0.5,3.5,0.3,0.7,0.1,0.95,0.35,0.8,0.7,0.3,0,0,0,0,1
0.3,1,0.3,2,0.8,0.4,2.9,0.3,0.65,0.3,0.45,0.4,0.8,0.6,0.3,0,0,0,0,1
0.3,0.6,0.2,1,0.8,0.4,2.4,0.3,0.6,0.4,0.4,0.4,0.8,0.6,0.3,0.1,0,0,0,1
0.3,0.6,0.3,0.5,0.8,0.6,1.4,0.3,0.65,0.2,0.85,0.4,0.8,0.7,0.3,0,0,0,0,1
0.3,0.7,0.3,0.5,0.8,0.6,0.7,0.3,0.6,0.05,0.35,0.5,0.7,0.6,0.75,0.05,0,0,0,1
0.3,0.7,0.2,2.5,1.1,0.5,0.4,0.5,0.6,0,0.3,0.55,0.8,0.6,0.6,0.1,0,1,0,1
1.2,0.8,0.3,3.7,1.3,0.6,0.6,1,0.5,0,0.3,0.55,0.9,0.5,3.05,0.1,0,0,0,1
0.2,0.9,0.4,0.7,1.3,0.5,0.9,1.1,0.55,0,0.3,0.6,0.9,0.5,2.1,0.05,0,0,0,1
0.1,0.9,0.3,0.6,1.1,0.4,1,1,0.6,0,0.3,0.45,0.8,0.4,0.75,0.05,0,0,0,0
0.2,0.8,0.4,0.6,0.9,0.3,0.9,1,0.6,0.3,0.2,0.6,1,0.48,0.3,0.05,0,0,0,0
0.1,0.8,0.3,0.7,0.9,0.2,0.7,0.9,0.55,0.25,0.2,0.4,1,0.4,0.35,0,0,0,0,0
0.1,0.8,0.4,0.7,0.8,0.3,0.8,0.9,0.55,0,0.2,0.5,1.1,0.4,0.3,0.05,0,0,0,0
0.2,0.7,0.4,0.8,0.8,0.2,0.7,0.8,0.5,0,0.25,0.4,1.2,0.4,0.2,0.01,0,0,0,0.4
0.2,0.7375,0.3,0.9,0.9,0.2125,0.8,0.5,0.525,0,0.3,0.5,1.3,0.5,0.3,0.022727272727273,0,0,0.125,1
0.171428571428571,0.8,0.28,1.3,0.842857142857143,0.2,0.71,0.4,0.5125,0.05,0.3,0.45,1.6,0.4,0.25,0.027272727272727,0,0,1,1
0.222222222222222,0.7,0.3,1.9,0.866666666666667,0.2,0.9,0.3,0.45,0,0.3,0.6,1.5,0.4,0.3,0,0,0,0,0
0.2,0.7,0.2,3.9,0.8,0.1,0.8,0.3,0.7,0,0.25,0.6,1.6,0.4,0.25,0.05,0,0,0,0
0.2,0.6,0.3,2.1,0.8,0.2,0.7,0.3,0.65,0,0.3,0.6,1.8,0.5,0.3,0.1,0,0,0,0
0.2,0.6,0.3,1,0.9,0.2,0.7,0.2,0.4,0,0.35,0.65,1.7,0.4,0.35,0.1,0,0,0,0
0.3,0.7,0.3,2.7,1,0.3,0.8,0.3,0.5,0.05,0.45,0.7,1.4,0.6,0.5,0.2,0,0,0,0
0.3,0.6,0.4,3,1.3,0.4,0.9,0.4,0.55,0,0.3,0.5,1.1,0.9,0.4,0.15,0,0,0,0
0.4,0.5,0.4,1,1.1,0.4,0.9,0.5,0.6,0,0.3,0.4,0.9,1.8,0.45,0.1,0,0,0,0
0.3,0.5,0.6,0.8,0.8,0.7,0.5,0.4,0.5,0,0.3,0.4,1,1,0.35,0.05,0,0,0,0
1.8,0.5,0.3,0.8,0.8,0.2,0.4,0.4,0.55,0.05,0.35,0.45,0.9,1.3,0.4,0.1,0,0,0,0
1.8,0.4,0.8,0.5,0.8,0.4,0.4,0.3,0.45,0,0.4,0.45,0.9,0.8,0.4,0.1,0,0,0,0
0.3,0.4,0.8,0.5,0.8,0.4,0.4,0.4,0.45,0,0.35,0.4,0.9,0.8,0.3,0.1,0,0,0,1
0.2,0.5,1.2,0.5,0.8,1.3,0.4,0.4,0.5,0,0.3,0.45,0.9,0.7,0.3,0.1,0,0,0,1
0.1,0.5,5.5,0.8,0.8,1,0.4,0.4,0.5,0,0.3,0.45,0.9,0.8,0.3,0.1,0,0,0,0
0.1,0.5,7,0.7,0.9,1.6,0.5,0.4,0.5,0,0.25,0.5,0.9,0.7,0.75,0.15,0,0,0,0
0.1,0.5,3.1,0.8,1.5,3.3,0.5,0.6,0.35,0,0.2,0.6,0.9,0.7,0.6,0.2,0,0,0,0
0,0.5,0.9,1,1.3,2.2,0.5,0.4,0.5,0,0.2,0.7,1,0.6,0.5,0.1,0,0,0,0
0.2,0.6,0.2,0.8,1,0.6,0.4,0.4,0.45,0,0.2,0.6,1.2,0.6,0.4,0.1,0,0,0,0
0.2,0.6,0.2,2.8,1.1,0.3,0.4,0.6,0.45,0,0.4,0.55,1.3,0.59,0.4,0.05,0,0,0,0
0.2,0.6,0.3,3.1,1.3,0.3,0.4,0.4,0.45,0,0.5,0.6,1.1625,0.6,0.3,0.05,0,0,0,0
0.4,0.6,0.3,1.2,1,0.2,0.5,0.3,0.45,0,0.45,0.5,1.3,0.5,0.3,0.05,0,0,0,0
1.2,0.6,0.3,0.9,0.8,0.2,0.4,0.2,0.45,0,0.3,0.5,1.3,0.6,0.2,0,0,0,0,0
0.4,0.7,0.5,0.8,0.8,0.3,0.3,0.2,0.4,0.05,0.3,0.45,1.3,0.5,0.2,0,0,0,0,0.375
0.2,0.625,0.6,1.1,0.7,0.45,0.3,0.2,0.5,0,0.4,0.6,1,0.5,0.2,0.022222222222222,0,0,0,0.722222222222222
0.514285714285714,0.9,0.47,1.49,0.9,0.8,0.46,0.2,0.35,0,0.4,0.5,1.1,0.5,0.25,0.033333333333333,0,0,0,0.473684210526316
0.455555555555555,0.5,1.2,2.2,0.888888888888889,1,0.6,0.2,0.45,0.1,0.4,0.6,1.3,0.5,0.3,0.040909090909091,0,0,0,1
0.5,0.6,0.4,3.5,1.1,0.4,0.5,0.2,0.5,0.15,0.3,0.8,1.3,0.5,0.4,0,0,0,0,1
0.5,0.5,0.3,1.8,1,0.4,0.5,0.2,0.4,0.1,0.35,0.85,1.5,0.5,0.35,0.1,0,0,0,0
0.4,0.5,0.8,2.4,0.9,0.4,0.5,0.3,0.55,0.3,0.55,1.15,1.4,0.6,0.55,0.15,0,0,0,1
0.3,0.5,0.7,2.4,0.9,0.4,0.6,0.4,0.4,0.25,1,0.8,1.2,0.8,0.85,0.2,0,0,0,1
0.3,0.4,0.4,5,0.9,0.4,0.5,0.4,0.4,0.2,3.65,0.7,1.1,1.1,0.55,0.2,0,0,0,1
0.3,0.4,0.7,4.6,0.8,0.6,0.5,0.3,0.45,0.2,3.4,0.55,1,1.8,0.45,0.15,0,0,0,1
0.2,0.4,0.7,2.1,0.8,0.4,0.5,0.5,0.55,0.1,1.55,0.5,1,1.4,0.45,0.1,0,0,0,1
0.1,0.4,0.2,0.9,0.7,0.2,0.4,0.3,0.45,0.1,1.1,0.55,1,1,0.45,0.1,0,0,0,0
0.1,0.5,0.3,2,0.6,0.2,0.3,0.3,0.3,0.1,0.3,0.5,1,0.9,0.55,0.1,0,0,0,0
0,0.5,0.1,1.3,0.6,0.2,0.3,0.3,0.45,0.15,0.3,0.55,1,0.8,0.55,0.2,0,0,0,0
0,0.5,0.2,1.9,0.7,0,0.4,0.3,0.3,0.35,0.25,0.5,1,1.2,0.4,0.15,0,0,0,0
0,0.5,0.2,3.1,0.7,0.1,0.3,0.3,0.45,0.25,0.3,0.5,1,2,0.3,0.1,0,0,0,0
0,0.5,0,3.3,0.7,0.2,0.3,0.3,0.4,0.15,0.2,0.4,1,2,0.3,0.15,0,0,0,0
0,0.5,0.1,2.7,0.7,0,0.3,0.3,0.4,0,0.2,0.5,1,2,0.3,0.15,0,0,0,0
0,0.5,0.1,2.8,0.7,0,0.3,0.4,0.35,0,0.2,0.45,1,2.8,0.3,0.1,0,0,0,0
