IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Aya-Nagar-IMD,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,CRRI-Mathura-Road,RK-Puram-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
10.79,19.62,14.58,53.58,27.22,27.73,9.78,4.96,25.65,26.05,107.18,14.15,68.5,15.22,12.43,53.67,30.68,24.4,8.91,22.48,21.05,39.95,39.92,3.27,12.38,18.77,11.6,49.67,14.57,19.88,2.9
13.11,20.68,12.45,80.68,19.35,36.0,17.05,5.28,39.73,29.88,107.25,18.18,67.62,30.01,14.0,53.45,32.92,29.65,9.45,29.6,42.67,51.65,41.88,5.2,25.35,22.75,17.88,43.3,14.99,22.5,3.35
15.89,26.22,13.7,91.67,23.8,35.9,29.82,7.39,46.77,42.9,113.8,19.85,72.43,11.45,16.77,60.6,47.65,32.97,10.65,43.6,48.6,42.52,45.15,8.68,34.38,26.2,20.55,61.83,22.17,27.12,2.93
20.7,24.93,21.12,80.72,23.27,31.93,27.82,8.27,58.08,42.97,118.75,16.48,70.88,12.89,18.55,68.22,53.23,31.6,11.45,43.62,36.88,40.15,42.9,8.55,29.53,24.02,22.0,63.65,18.96,24.55,3.5
16.13,21.38,20.33,78.4,22.12,30.35,17.45,7.19,51.35,37.7,115.4,12.52,66.62,12.31,19.0,66.07,49.8,31.07,10.51,36.72,34.67,36.8,42.25,4.77,17.27,23.75,13.67,43.4,17.7,24.05,5.4
17.56,20.05,16.75,64.64,30.12,28.65,11.53,6.76,34.2,30.68,115.38,3.83,60.23,13.88,15.77,61.0,46.3,22.8,9.33,34.47,32.53,38.58,42.28,4.6,11.35,23.95,8.83,49.08,13.39,22.07,3.98
16.59,17.52,16.75,52.97,12.88,25.07,11.75,6.05,17.85,31.12,109.85,6.12,59.98,12.59,13.18,54.85,41.88,22.45,9.85,31.68,28.35,36.25,44.6,9.03,15.72,20.93,9.8,33.8,14.49,19.3,3.75
13.59,13.2,13.6,49.66,26.23,24.52,13.93,5.57,13.75,27.7,97.75,6.6,59.65,12.41,10.6,52.95,34.42,21.77,10.6,25.57,19.83,35.08,45.48,4.5,17.7,20.0,7.2,33.28,14.89,18.25,4.58
12.81,13.95,9.9,58.99,12.4,21.1,17.12,5.56,17.27,23.38,94.53,6.9,58.83,13.62,10.03,54.02,24.07,23.15,10.51,25.35,13.97,31.8,47.4,3.33,17.85,14.12,8.07,35.7,14.17,17.62,4.83
12.7,10.6,11.73,51.26,14.62,16.65,17.8,5.29,39.2,22.3,95.53,5.4,56.28,13.4,9.68,50.3,19.8,18.32,8.98,15.3,27.48,29.75,46.62,5.4,21.3,19.3,12.4,41.38,15.57,14.53,4.88
12.87,7.47,8.3,42.02,17.28,13.1,16.57,4.96,29.17,23.5,93.42,3.83,53.5,13.17,12.05,54.05,18.6,21.3,8.23,14.5,22.5,26.45,46.42,4.75,23.48,10.0,9.97,34.58,18.55,11.0,4.7
10.82,8.12,9.92,39.39,14.0,15.08,20.48,5.0,20.93,16.68,94.1,3.67,53.05,14.04,10.05,51.42,19.35,20.7,9.9,14.62,11.8,25.27,43.1,3.9,21.92,9.6,7.07,34.1,21.59,10.18,11.496818181818183
12.83,11.15,9.3,49.16,14.27,13.62,14.22,4.82,25.65,18.65,101.8,4.1,53.55,13.47,8.8,52.75,19.65,17.62,10.7,13.12,19.07,23.3,45.35,4.6,24.68,9.97,10.78,49.88,14.11,10.28,11.81952380952381
11.21,12.75,9.05,51.47,13.52,14.45,15.48,4.73,26.75,23.52,100.6,3.48,54.05,13.95,9.57,52.27,21.57,17.58,12.1,11.7,24.68,24.22,42.88,4.85,21.4,12.68,10.62,43.2,14.12,10.75,11.6615
14.27,13.1,12.38,52.11,13.62,15.1,17.1,4.75,25.57,24.8,98.67,3.05,48.73,18.15,11.17,51.72,23.73,17.7,11.19,15.05,23.0,26.18,42.88,6.02,22.88,15.68,11.57,47.22,14.18,11.45,11.417894736842106
12.43,13.05,11.35,52.34,14.05,14.75,17.12,5.03,27.35,23.48,98.5,3.23,52.52,12.32,11.22,50.38,27.38,19.05,12.32,18.2,20.5,27.77,44.6,5.65,21.23,13.28,11.15,42.17,13.96,11.83,11.279444444444444
17.66,12.47,8.38,50.73,15.4,18.93,18.9,4.85,25.77,22.8,100.1,3.95,55.7,14.8,12.5,49.12,30.0,14.8,14.08,18.7,15.7,30.97,47.55,5.6,21.0,13.93,10.27,30.38,13.62,13.7,10.387777777777778
17.4,11.02,13.5,37.1,10.88,21.95,17.23,4.88,12.88,22.52,97.28,6.12,53.53,16.79,11.5,47.1,29.6,18.0,13.58,18.92,17.23,31.1,45.0,3.85,24.65,13.7,7.17,38.85,13.3,12.9,9.567058823529411
18.199565217391307,13.4,9.18,36.62,18.02,18.5,22.48,4.75,5.65,24.18,98.88,1.35,53.82,13.13,12.8,51.9,30.1,22.5,12.4,23.05,31.77,33.15,37.33,3.75,27.38,10.45,8.0,71.0,15.76,13.45,9.518333333333333
18.811904761904763,18.9,12.65,51.55,20.73,25.55,27.82,4.85,7.15,36.45,63.28782608695653,2.7,58.5,14.78,12.97,57.4,29.65,25.32,12.24,34.98,39.05,37.38,30.62,4.3,16.97,11.28,9.52,75.25,17.5,15.85,8.831666666666667
15.02,19.6,15.28,53.92,14.83,31.45,25.17,4.78,20.73,32.1,58.477727272727265,6.75,58.62,12.3,12.15,57.4,37.77,24.75,17.22,26.55,28.93,40.5,32.92,4.48,13.22,17.05,11.23,73.9,17.31,20.23,8.970526315789474
12.46,17.5,11.62,58.58,17.38,30.45,12.27,5.21,24.95,27.42,55.789090909090895,16.2,57.35,12.59,10.6,53.6,30.93,23.23,15.25,21.15,26.52,31.8,36.2,3.67,13.45,23.23,12.62,43.83,14.78,17.57,7.877368421052631
12.38,14.97,10.43,55.41,15.25,27.52,9.57,5.36,23.8,29.85,4.2,22.6,60.0,13.87,10.28,52.15,29.5,23.62,13.2,18.35,19.6,26.6,38.5,4.45,13.32,17.75,10.43,42.5,13.76,15.48,8.328095238095237
10.87,14.72,9.8,60.08,13.7,23.88,12.5,4.49,20.55,25.83,49.908636363636354,97.28,58.75,13.64,11.82,51.9,27.48,20.5,13.88,17.92,30.72,25.38,36.9,3.97,14.75,17.35,7.0,47.65,12.99,15.75,8.362727272727271
8.59,19.12,9.62,61.93,15.05,23.3,11.8,4.63,15.78,24.75,4.2,152.32,60.12,14.71,12.07,52.88,30.32,19.4,15.76,19.62,30.57,32.85,38.73,3.3,17.1,15.43,7.45,43.02,15.1,17.1,5.0
17.1,23.38,13.62,74.38,15.08,27.55,11.55,6.1,23.73,26.77,57.19833333333333,98.55,69.8,12.65,11.25,56.08,41.08,20.62,15.42,28.9,30.77,38.05,40.88,5.95,20.1,22.23,11.8,45.77,17.59,21.38,3.95
27.66,21.95,14.77,79.74,17.5,29.7,17.57,6.93,29.88,32.75,9.57,66.83,61.97,12.12,12.93,63.23,48.25,24.1,11.78,36.1,31.95,39.55,44.15,6.42,23.0,23.57,13.45,49.67,17.97,22.42,5.72
35.26,19.9,19.9,72.21,17.68,29.55,20.5,7.281739130434784,31.08,34.92,12.43,68.18,63.8,14.03,12.77,63.27,45.23,24.75,10.74,35.0,29.12,45.73,46.73,9.07,24.0,22.65,15.12,59.67,18.46,21.48,6.53
24.18,20.4,20.65,69.8,17.05,28.17,22.7,6.7456,35.8,32.35,12.85,69.42,59.27,12.27,13.73,62.23,44.27,22.8,20.05,30.27,30.17,48.33,48.45,8.32,22.77,21.45,15.05,53.85,18.54,20.88,6.45
28.73,17.02,18.1,63.15,18.18,25.25,19.27,4.46,29.93,29.55,14.43,68.7,57.4,12.8,14.12,59.27,48.75,19.1,12.84,25.73,27.95,45.5,48.17,7.78,22.85,19.15,12.62,50.92,16.01,18.98,4.75
29.09,15.3,16.35,62.03,19.95,22.7,18.48,5.9,32.2,26.93,14.43,62.35,55.73,12.02,12.9,54.5,43.05,20.3,10.16,23.1,26.55,39.62,48.53,6.25,23.05,17.4,12.9,47.88,14.69,17.02,5.62
22.53,13.47,11.7,60.79,15.78,19.85,19.8,5.13,27.3,27.35,16.17,56.15,55.5,11.72,10.98,52.7,38.15,23.8,8.89,21.6,22.32,35.5,48.72,6.22,24.05,15.4,12.77,31.48,16.42,14.75,7.43
23.07,12.62,8.7,58.99,15.9,19.32,18.8,4.2,29.5,27.72,16.65,58.75,49.42,12.15,10.42,49.3,30.18,29.17,16.47,20.08,19.12,31.22,50.08,6.53,19.62,15.1,11.8,27.85,19.77,13.12,7.32
26.29,13.3,9.3,62.34,12.93,22.8,21.0,4.56,20.3,29.9,14.9,77.45,49.45,12.91,11.35,43.9,23.3,29.62,11.36,20.6,20.4,35.984117647058824,52.85,6.2,22.0,12.3,9.7,35.42,21.0,11.78,8.6
27.23,10.97,8.62,60.8,15.38,22.32,20.48,3.79,22.5,26.72,21.27,64.38,50.35,12.54,9.8,45.73,28.55,24.18,9.63,18.48,23.38,30.5,55.42,10.83,20.38,12.45,10.02,36.55,12.05,10.95,6.47
26.04,9.53,8.88,60.53,12.2,21.85,21.18,4.32,24.65,29.38,19.15,66.8,48.85,12.41,12.35,47.75,25.75,23.12,8.6,18.9,17.75,33.25,53.38,6.38,21.12,12.12,11.88,36.0,11.42,11.15,6.95
26.05,10.82,9.72,52.58,13.38,22.42,20.98,3.34,23.77,23.8,17.58,69.3,50.48,12.77,10.9,46.35,18.52,21.3,14.29,17.15,19.02,34.43,55.08,6.33,22.1,12.1,12.18,33.08,12.21,11.43,6.65
60.7,13.05,8.4,50.88,13.28,20.73,18.6,2.98,28.48,23.18,17.27,64.25,48.05,13.13,10.22,48.05,22.0,26.77,9.73,17.57,20.65,32.0,53.77,6.5,25.22,10.85,11.32,28.05,14.37,10.6,7.4
63.19,17.62,14.78,52.35,14.78,21.5,15.57,4.35,30.95,24.9,17.45,50.7,46.62,13.06,10.55,49.55,25.8,20.8,8.86,22.8,20.85,34.0,46.4,6.6,23.05,12.8,11.03,35.47,14.72,13.38,6.38
27.139999999999997,13.9,13.3,43.62,16.32,22.58,15.8,4.67,21.12,21.07,17.58,47.77,52.35,13.02,12.22,49.75,19.07,18.98,8.45,25.48,18.9,36.07,45.3,5.38,17.35,12.78,9.95,47.17,15.43,13.23,6.17
37.23,11.25,8.4,39.42,20.18,22.93,11.67,4.45,15.78,20.3,16.5,38.4,60.1,13.55,10.5,49.0,17.8,18.15,12.16,18.65,21.97,31.35,38.6,3.1,10.88,13.68,6.97,44.9,13.63,12.57,5.55
32.33,10.8,7.05,36.47,23.75,23.75,8.45,4.24,14.28,21.8,13.7,24.9,61.9,13.04,10.88,50.97,16.52,18.2,9.29,14.28,23.85,29.12,32.12,3.05,9.28,7.93,7.85,41.93,13.87,13.65,4.08
39.51,11.43,6.9,30.51,13.95,24.67,7.08,4.42,9.5,21.3,54.02541666666667,18.02,64.1,12.78,11.5,54.2,14.95,18.85,10.44,12.65,20.95,28.55,37.05,2.27,8.57,7.17,7.38,45.57,12.19,14.8,4.38
39.42,14.68,6.33,25.82,26.15,21.18,7.18,4.02,3.88,19.48,23.1,13.43,76.52,12.11,9.8,56.12,19.0,16.38,8.21,11.5,25.45,28.52,23.32,2.62,8.57,6.2,7.68,44.5,12.46,14.4,3.88
33.68,14.93,6.97,26.17,20.07,20.9,6.75,4.51,3.45,17.95,48.08166666666667,17.2,82.97,18.41,9.4,65.08,24.65,16.88,10.39,23.77,23.68,31.9,13.62,3.03,9.35,10.57,7.62,58.12,11.75,18.6,3.8
28.89,13.03,11.38,31.0,19.9,23.5,6.05,4.63,3.73,20.45,49.83,22.23,74.15,23.83,10.65,70.38,22.2,15.95,9.23,26.27,24.0,33.55,11.65,2.73,8.32,8.12,6.55,43.5,13.41,16.02,3.27
28.49,12.68,22.38,40.47,23.2,28.93,6.35,4.73,5.6,23.48,34.33,29.0,67.97,23.92,11.1,66.0,53.25,18.8,18.26,26.35,21.4,29.53,10.7,2.55,11.97,10.12,6.6,68.55,12.95,13.68,3.62
27.16,15.42,21.25,45.45,16.48,26.65,5.5,5.02,7.55,17.95,27.43,23.02,67.38,23.62,11.4,67.62,68.9,21.53,12.36,23.67,25.08,29.6,13.07,3.7,14.1,13.7,6.72,54.42,14.76,11.88,3.2
20.16,17.48,20.52,66.33,19.27,29.08,6.15,5.26,14.93,24.52,28.23,20.38,54.88,23.5,11.65,69.1,90.78,22.98,16.28,37.9,36.85,37.48,20.52,4.2,14.05,14.85,7.77,63.35,14.14,21.6,3.35
15.13,20.2,31.07,63.47,24.65,30.82,7.9,5.14,18.38,44.85,31.73,24.62,57.3,24.37,14.22,66.38,76.25,31.73,12.47,62.82,53.2,45.65,28.95,4.47,16.73,24.27,8.32,60.08,15.49,34.58,3.83
29.26,22.23,44.2,74.38,19.7,36.0,6.6,5.29,13.47,51.48,33.25,30.8,62.83,23.34,15.75,69.05,78.43,33.6,9.86,63.3,62.65,59.9,26.55,5.3,19.95,16.5,11.3,62.2,15.16,34.52,3.75
30.97,30.33,43.48,78.4,26.02,39.88,8.47,7.348799999999999,15.02,43.05,28.95,41.7,68.95,22.3,16.7,69.72,67.22,30.18,10.26,59.4,57.88,68.23,27.15,7.58,28.65,30.0,18.92,66.15,21.04,29.98,3.53
24.54,36.9,33.62,69.6,19.08,40.17,9.45,4.24,16.23,48.35,28.95,70.5,72.1,22.61,17.23,67.1,63.38,32.77,9.63,54.45,58.8,67.28,14.82,10.82,45.08,39.1,23.52,62.02,31.46,33.48,3.67
17.86,35.58,29.93,67.69,15.67,37.05,14.05,6.53,19.12,48.35,27.68,87.02,68.95,21.85,16.7,69.0,58.77,31.45,15.13,51.47,62.5,60.98,14.58,13.6,34.42,39.53,23.4,61.55,32.91,27.9,3.77
20.52,33.47,27.7,56.39,20.73,29.48,13.6,7.08,23.52,43.08,25.25,94.42,64.9,22.21,15.03,68.65,51.12,26.8,8.36,47.55,51.38,39.75,12.23,15.32,37.25,28.88,21.35,45.1,34.89,25.95,10.05
17.77,27.62,25.3,55.7,16.27,22.12,8.98,6.24,15.42,39.05,21.43,98.03,57.95,23.26,12.65,65.22,41.77,26.4,6.27,33.62,50.85,31.15,15.6,11.53,30.68,13.38,17.52,47.4,32.13,24.05,16.82
16.38,18.75,18.95,69.42,15.83,22.93,5.32,5.65,12.52,34.75,19.35,85.0,59.67,23.4,14.4,58.42,42.95,21.17,8.02,32.62,42.65,29.88,28.25,5.28,26.0,17.65,11.78,47.33,27.52,18.5,15.1
14.13,19.0,12.1,50.56625,18.95,26.4,6.7,5.23,12.5,26.5,15.0,86.8,45.801052631578955,22.61,11.5,52.7,37.7,19.03,8.9,15.0,37.97,36.255,34.85,2.5,19.5,15.5,13.9,44.62,24.07,19.68,13.2
14.93,19.8,18.2,50.09133333333333,14.35,28.32,6.8,4.94,8.18,28.67,16.75,75.35,54.83,21.97,12.2,51.7,35.83,20.43,8.41,20.62,37.15,35.3,37.05,3.35,21.77,16.3,14.6,37.2,17.97,18.4,10.7
14.62,16.02,16.17,50.18785714285714,21.95,26.4,6.75,5.3,9.28,20.25,18.8,65.17,54.18,22.07,10.78,51.83,43.22,16.48,7.42,27.38,26.9,39.52,34.62,5.17,16.25,10.420526315789473,9.9,36.85,15.68,19.5,9.12
15.59,16.8,14.65,49.28076923076924,28.62,28.43,7.55,5.42,10.65,22.3,20.0,53.12,53.7,22.46,11.57,55.05,41.58,18.8,9.95,25.15,23.95,38.55,18.9,4.17,19.78,10.54,8.72,35.83,18.44,21.05,8.7
12.07,18.38,14.78,46.142500000000005,20.75,22.43,9.25,5.23,9.43,21.68,19.68,50.6,53.0,22.31,10.27,54.25,37.33,16.7,9.67,24.6,28.07,36.12,13.47,3.68,24.62,10.512222222222222,9.55,33.07,19.46,17.82,9.45
19.21,20.32,20.62,43.873333333333335,20.85,21.65,8.53,4.76,14.18,22.6,19.5,44.78,49.73,20.58,10.18,55.67,34.9,16.85,7.58,28.35,30.73,40.58,11.57,3.58,26.65,10.595882352941176,10.68,35.73,22.23,18.78,10.97
13.55,21.25,22.9,42.48833333333334,23.12,19.88,8.45,5.17,13.0,24.52,19.9,48.1,53.72,20.22,11.25,57.62,32.38,19.35,7.03,27.95,34.65,40.0,15.57,4.17,18.45,10.142499999999998,10.8,38.73,20.18,18.95,10.55
10.54,24.25,24.53,40.47666666666667,18.3,17.17,7.92,4.79,9.15,25.85,19.6,49.3,55.6,22.47,10.42,57.82,34.83,20.27,7.96,33.2,39.72,37.7,27.88,5.15,14.55,9.00625,9.3,40.28,22.48,20.08,9.17
15.39,23.52,23.7,36.17583333333334,32.33,16.35,9.6675,4.94,7.5,31.0,18.17,48.25,51.0,23.49,9.82,59.45,32.6,19.45,6.34,40.53,35.05,32.17,27.27,5.1,14.12,15.1,8.75,53.5,20.01,22.3,8.68
26.93,20.6,24.48,36.74583333333334,32.08,14.1,8.935,4.86,5.57,12.55,16.77,54.02,55.08,22.86,10.2,63.52,32.0,17.88,6.37,38.58,31.23,30.67,21.93,2.85,11.18,7.6706666666666665,6.65,51.27,22.79,16.28,8.53
35.08,21.07,21.62,37.74769230769231,42.73,17.92,0.2,4.62,4.55,8.45,18.12,50.22,64.88,22.67,11.32,67.12,34.62,15.95,7.28,33.08,32.05,32.5,19.65,3.17,6.0,8.060714285714285,6.42,44.24380952380952,21.69,11.8,8.78
31.58,22.1,17.38,37.854615384615386,48.92,30.48,3.5,5.15,3.88,2.42,17.5,46.45,82.08,23.0,10.77,66.67,41.7,14.6,16.2,28.53,26.45,37.05,13.47,2.95,7.98,9.25,5.85,54.439499999999995,22.21,13.75,5.6
31.85,16.55,14.82,33.785714285714285,41.47,25.88,4.05,5.5,5.25,7.48,16.52,47.27,91.28,22.84,10.12,65.92,46.22,25.75,13.26,23.6,30.0,35.8,12.8,3.45,10.9,12.096666666666668,10.07,65.15,18.307083333333335,14.502399999999998,5.78
24.2,14.93,12.93,33.43214285714286,117.7,16.92,3.73,4.83,9.82,8.45,16.85,66.15,64.2,22.64,11.53,60.6,54.85,20.07,9.97,19.67,31.55,28.38,15.77,3.5,23.3,9.305,14.73,50.0,19.54,11.95,6.18
16.58,16.9,20.17,39.98714285714285,125.93,21.5,8.72,5.5,19.6,22.350384615384616,19.07,51.85,54.35,21.59,12.07,58.88,67.02,18.12,11.16,21.38,32.2,26.38,14.5,4.35,37.95,9.275333333333334,15.12,48.77666666666667,20.13,20.03,5.62
10.03,28.12,17.35,47.25714285714285,211.7,29.95,17.58,5.0,27.15,31.93,21.02,56.73,60.5,23.01,14.43,56.7,67.7,26.75,12.8,35.97,37.2,32.2,24.75,8.32,39.57,10.024999999999999,23.73,49.56222222222223,23.54,26.48,5.8
6.7,23.68,16.15,57.55000000000001,111.7,29.35,28.58,5.74,40.65,42.23,22.35,54.03,62.45,24.08,17.48,59.3,66.28,32.85,13.64,40.3,39.6,43.08,28.8,11.07,41.15,12.58375,24.55,54.54055555555556,25.64,27.42,5.35
11.73,22.85,29.67,67.66538461538462,199.45,35.08,32.33,6.46,38.7,48.52,22.65,45.77,68.75,22.75,22.38,64.58,62.77,35.4,13.64,47.72,47.5,55.75,29.15,16.07,29.7,16.442500000000003,17.23,57.672941176470594,24.52,28.15,4.57
17.43,24.3,27.12,62.050000000000004,109.12,38.52,19.95,5.77,26.38,45.35,22.32,43.1,68.6,23.22,21.45,64.8,55.82,32.5,13.16,42.7,52.35,62.62,27.52,13.0,35.05,18.94125,16.52,54.991249999999994,27.48,28.5,4.68
16.23,28.88,24.12,62.976923076923086,27.27,37.75,20.68,6.28,19.6,40.83,21.85,36.0,70.5,24.1,17.17,67.5,51.02,31.3,13.13,39.12,50.32,61.97,15.5,9.88,39.12,19.778750000000002,16.75,52.927499999999995,28.56,28.0,4.67
13.36,17.42,26.98,60.879999999999995,27.95,39.4,20.73,5.91,14.38,32.88,21.88,32.9,65.95,21.69,16.6,68.33,49.5,27.2,14.67,41.17,43.4,59.3,15.88,7.6,26.05,18.34625,12.4,51.271874999999994,21.49,27.1,4.72
18.73,16.35,31.12,55.41538461538461,25.52,33.4,9.15,5.85,10.12,24.75,21.05,41.15,62.88,23.24,12.7,62.52,40.23,20.8,9.97,40.6,39.05,57.83,16.07,5.6,25.57,16.046875,10.17,43.48294117647059,19.52,20.93,6.62
15.84,14.0,20.9,51.39846153846153,20.25,21.52,6.12,5.69,6.32,17.38,17.85,49.05,55.97,23.68,13.4,53.4,25.12,17.15,7.3,28.08,23.92,42.3,20.25,6.75,13.1,12.593333333333334,7.7,36.08411764705882,17.19,14.88,6.03
13.49,11.68,17.77,53.144615384615385,16.95,19.4,5.68,5.12,5.88,13.45,16.73,44.0,49.33,24.37,10.1,51.85,20.95,20.12,6.68,25.48,27.0,35.7,32.1,5.53,19.77,12.138,7.4,34.275000000000006,15.02,15.82,5.22
33.52,11.1,16.2,51.375,26.82,12.4,8.7,5.15,10.5,13.4,13.4,65.9,43.51222222222222,22.13,10.6,49.0,20.02,18.82,7.07,24.3,22.77,37.085,36.73,7.3,21.3,12.386666666666665,10.4,49.7575,16.2,14.3,6.4
30.8,12.65,8.8,51.11000000000001,22.73,11.95,8.15,4.98,7.12,13.15,14.2,41.3,44.88,22.5,12.08,50.8,15.15,16.48,5.06,23.15,28.35,27.05,34.17,6.75,20.95,9.964375,8.45,32.681875000000005,16.48,10.6,6.85
10.44,12.48,7.35,51.718333333333334,17.27,13.38,8.45,4.62,13.25,14.45,13.25,33.02,44.6,22.47,11.95,49.3,12.02,13.95,4.73,13.7,25.4,27.77,30.95,4.65,20.08,9.515333333333333,8.33,32.8525,16.55,8.25,8.2
9.4,11.55,8.17,51.803333333333335,21.9,11.72,10.72,4.44,13.12,18.23,13.15,31.58,44.48,21.55,9.8,48.48,12.25,17.6,5.21,12.65,24.6,25.43,17.9,5.2,17.35,9.809333333333335,8.4,33.0325,16.57,9.53,6.53
7.96,13.2,9.43,49.288333333333334,20.12,12.9,8.68,4.23,12.5,15.92,13.47,32.75,39.83,21.01,8.75,48.4,13.88,16.55,5.25,14.15,25.25,23.7,15.32,4.65,19.65,10.153333333333334,10.65,32.7575,15.36,8.4,5.85
8.55,11.4,10.2,45.79545454545455,18.1,11.27,6.75,4.29,12.53,15.07,14.92,20.82,34.02,21.11,10.03,50.42,13.12,17.15,5.1,17.18,27.5,23.75,14.95,4.1,16.25,10.703999999999999,10.62,34.629374999999996,15.7,8.0,5.88
5.08,9.73,10.65,46.81363636363637,20.38,9.15,5.95,4.26,10.53,12.45,16.08,25.65,33.42,23.9,9.68,51.05,95.12,15.92,4.92,14.92,29.18,23.6,16.23,3.12,9.15,10.926,8.55,33.06,16.6,9.47,5.05
7.14,10.9,10.75,42.31090909090909,21.0,11.05,6.35,4.7,11.02,10.92,16.5,29.27,34.02,21.73,9.45,52.9,23.18,15.65,5.23,13.25,31.4,23.18,25.43,3.28,9.78,9.836000000000002,8.45,33.405,15.43,10.15,5.0
6.78,11.2,11.57,37.18090909090909,17.75,12.18,5.6,4.07,10.0,12.12,16.83,34.35,40.07,22.2,9.23,55.3,23.5,18.5,5.26,14.4,40.15,24.7,35.75,3.38,7.88,8.20125,9.03,42.031875,16.19,9.17,4.7
6.23,12.6,13.0,60.745,18.27,12.62,5.22,4.33,8.88,13.32,15.8,36.42,46.38,22.98,10.23,56.48,21.5,21.65,5.56,18.82,41.52,25.07,42.98,3.3,24.48,6.804615384615384,9.6,43.44125,16.38,9.15,4.5
8.74,14.18,11.75,36.88846153846154,23.2,11.0,5.32,4.73,9.55,10.5,16.5,55.45,43.83,24.04,10.45,55.42,24.93,19.93,5.4,15.78,41.5,24.3,26.005,3.88,14.55,6.974615384615386,9.3,41.067857142857136,17.35,8.47,2.9
9.19,13.53,10.8,36.782500000000006,18.62,11.4,4.33,4.81,8.85,9.38,16.48,59.17,48.05,24.61,10.5,59.7,51.33,21.62,6.44,17.23,33.75,23.25,35.8,3.9,23.27,8.602307692307694,8.78,41.696,16.6,8.4,9.8
9.88,13.2,9.35,34.676923076923075,18.35,11.43,4.3,4.46,8.2,10.7,15.12,59.58,54.45,22.43,10.73,60.25,109.98,21.02,6.22,19.18,42.18,23.07,26.32,3.05,25.43,11.78714285714286,10.72,42.02588235294118,16.15,8.1,5.67
5.35,13.43,8.25,33.737692307692306,20.68,11.45,4.75,4.64,8.9,16.35,14.8,49.35,58.52,21.22,9.53,60.8,46.48,22.55,5.78,14.62,29.9,22.88,12.35,3.6,31.5,9.256875,11.32,42.1764705882353,16.55,7.3,5.88
6.78,11.82,9.68,39.810769230769225,19.32,11.4,5.0,5.33,7.78,10.85,15.6,59.97,60.35,21.49,10.12,60.92,23.65,23.1,5.23,11.93,39.95,21.68,11.12,4.45,17.15,9.276,9.85,43.043125,16.06,8.45,4.85
6.0,12.52,11.83,49.12769230769231,17.52,13.0,5.42,4.59,7.82,14.03,16.08,117.93,58.15,23.98,10.25,61.5,37.6,18.62,5.55,19.82,39.08,22.27,8.68,3.8,13.77,9.358749999999999,9.25,56.458749999999995,14.85,8.85,4.88
6.34,17.95,16.93,56.216923076923074,16.5,28.45,5.25,6.17,8.95,20.07,20.07,291.6,59.65,22.89,10.5,63.5,55.3,25.12,7.21,33.15,50.45,29.95,11.43,4.28,12.3,13.220624999999998,11.93,57.93,19.66,13.9,6.18
7.05,26.55,17.2,62.26,20.4,27.55,6.95,6.19,15.48,34.2,23.98,193.0,62.12,22.96,13.53,59.73,58.36190476190477,30.32,7.42,42.9,65.7,48.0,23.33,6.08,48.12,15.564375,15.95,57.86823529411764,22.71,27.52,4.92
6.54,29.17,9.7,59.73923076923078,20.85,40.25,9.27,6.31,17.33,42.35,22.8,140.9,67.97,23.98,17.8,56.38,58.412,34.08,9.93,40.25,59.38,46.67,28.4,8.45,53.47,17.394375,22.85,53.99777777777778,27.37,32.4,4.72
7.62,28.38,11.7,59.97692307692308,23.48,32.42,13.8,4.47,30.0,38.65,21.75,117.0,63.4,21.76,20.2,54.3,57.209473684210515,32.12,9.28,42.12,59.97,48.2,27.77,9.85,49.2,17.4775,21.02,53.17235294117648,32.19,28.85,4.6
7.39,27.43,7.58,57.159230769230774,21.27,32.0,18.4,4.56,24.7,34.9,21.1,93.9,62.0,23.31,18.48,43.23,54.916666666666664,31.67,8.99,34.2,57.25,46.8,31.45,9.9,45.23,18.0275,19.5,47.17222222222222,40.16,24.8,5.23
7.68,26.17,10.38,56.60384615384615,19.67,29.77,19.0,4.62,19.35,28.82,21.55,93.38,60.12,21.47,17.12,45.85,50.98117647058823,25.8,9.25,26.75,48.58,40.52,31.57,13.25,41.38,17.994999999999997,17.75,30.8,37.38,22.17,6.75
7.31,20.48,5.6,51.58538461538462,17.82,25.5,20.72,1.61,18.02,20.15,18.95,77.97,55.15,21.25,16.18,46.73,46.63294117647059,22.95,12.23,25.83,46.7,36.72,33.72,10.93,43.5,14.243125000000001,16.52,30.82,26.52,19.08,9.85
12.74,19.62,5.32,51.27307692307692,19.48,28.95,18.1,2.75,17.3,22.35,16.98,62.6,51.52,23.42,16.42,44.12,42.17764705882353,23.55,9.08,22.45,42.4,36.2,27.25,9.7,35.8,11.941875,16.07,33.953529411764706,22.9,18.52,7.45
